method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9882246809243965,0.6487753697521934,0.9224000000000001,0.8886132716192136,0.882882882882883
S,0.9890789678035579,0.6656170852932075,0.9306000000000001,0.8661145006001165,0.8932038834951457
C,0.9828111999283671,0.2964334187080693,0.8305,0.7644165922000956,0.8370044052863436
A1_J,0.990895754554935,0.7551008053220511,0.9242,0.9042793730877154,0.8669950738916256
TRI_J,0.9909629848649436,0.7497476344684321,0.9382,0.899384981575843,0.9074074074074074
BAL_J,0.9914603341282041,0.7709819906736812,0.9216000000000001,0.8893523893606616,0.8646288209606987
DUP_J,0.9902832911894557,0.7245362214721393,0.9185000000000001,0.8965069104843433,0.8613861386138614
DUP_BAL_J,0.990895754554935,0.7551008053220511,0.9242,0.9042793730877154,0.8669950738916256
DUP_EXPECTED_J,0.9902832911894557,0.7245362214721393,0.9185000000000001,0.8965069104843433,0.8613861386138614
A1_L,0.9914328598510982,0.7467030087501322,0.9314,0.9123896806236771,0.8807339449541285
DUP_L,0.990361374153128,0.7130029476760832,0.9301,0.9047027495972222,0.8878504672897196
TRI_L,0.9913305650553338,0.7459615313463841,0.9399,0.9044520272005513,0.8952380952380952
BAL_L,0.9920971295368263,0.7693267120503743,0.9386999999999999,0.9071680986619244,0.8867924528301886
