method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9894856702616526,0.5010678483263578,0.9987961476725522,0.9996268092468068,0.9888888888888888
S,0.9924519168958954,0.6030635115755265,0.9991974317817015,0.9997530559328314,0.9943502824858756
C,0.9841354756113074,0.585157815377991,0.9987961476725522,0.9996268092468068,0.9888888888888888
A1_J,0.9919565978239206,0.5767661084015667,1.0,1.0,1.0
TRI_J,0.9927698530717572,0.6064941574197031,1.0,1.0,1.0
BAL_J,0.9931849403569402,0.6247604204265875,1.0,1.0,1.0
DUP_J,0.9910895726784907,0.5478385476125879,1.0,1.0,1.0
DUP_BAL_J,0.9919565978239206,0.5767661084015667,1.0,1.0,1.0
DUP_EXPECTED_J,0.9910895726784907,0.5478385476125879,1.0,1.0,1.0
A1_L,0.9916318156889341,0.5639291548675462,1.0,1.0,1.0
DUP_L,0.9908605315326627,0.5375881603350627,1.0,1.0,1.0
TRI_L,0.9925956987573786,0.5914631662355696,1.0,1.0,1.0
BAL_L,0.9929854686396669,0.6085931045273207,1.0,1.0,1.0
