method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9877470526674136,0.3083505961779146,1.0,1.0000000000000002,1.0
S,0.989554108951664,0.3107546251778004,1.0,1.0000000000000002,1.0
C,0.987446613382697,0.20217721119506107,1.0,1.0000000000000002,1.0
A1_J,0.988834531481235,0.26390445450754185,1.0,1.0000000000000002,1.0
TRI_J,0.9899127118242952,0.2775694794408733,1.0,1.0000000000000002,1.0
BAL_J,0.9899109116179311,0.2575386666001762,1.0,1.0000000000000002,1.0
DUP_J,0.9885443769395089,0.28820961594280725,1.0,1.0000000000000002,1.0
DUP_BAL_J,0.988834531481235,0.26390445450754185,1.0,1.0000000000000002,1.0
DUP_EXPECTED_J,0.9885443769395089,0.28820961594280725,1.0,1.0000000000000002,1.0
A1_L,0.988997309483618,0.27036467009555126,1.0,1.0000000000000002,1.0
DUP_L,0.9886823450044149,0.29278614015859805,1.0,1.0000000000000002,1.0
TRI_L,0.9898227721024195,0.2914422404537762,1.0,1.0000000000000002,1.0
BAL_L,0.9898175438214222,0.2680767506105326,1.0,1.0000000000000002,1.0
