dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,0,4,bracket_black,B,1,0.9675951372336352,0.14145209765433941,0.7859042553191489,0.8645016779101695
mpdd,0,4,bracket_black,S,1,0.9657590804741842,0.1063235377485646,0.6688829787234043,0.7822799828088497
mpdd,0,4,bracket_black,C,1,0.9628997770933496,0.021172247890448404,0.4900265957446808,0.5698069988323086
mpdd,0,4,bracket_black,A1_J,1,0.9711171058133589,0.15745576699200045,0.7972074468085106,0.8699851276988307
mpdd,0,4,bracket_black,TRI_J,1,0.9698766034110521,0.14861906879242084,0.7799202127659576,0.8682690959547195
mpdd,0,4,bracket_black,BAL_J,1,0.9709258880301449,0.1517576741062749,0.7706117021276595,0.8592664381163521
mpdd,0,4,bracket_black,DUP_J,1,0.9694935923767022,0.15283617513681197,0.8051861702127661,0.8785451388047634
mpdd,0,4,bracket_black,DUP_BAL_J,1,0.9711171058133589,0.15745576699200045,0.7972074468085106,0.8699851276988307
mpdd,0,4,bracket_black,DUP_EXPECTED_J,1,0.9694935923767022,0.15283617513681197,0.8051861702127661,0.8785451388047634
mpdd,0,4,bracket_black,A1_L,1,0.9759455293848264,0.1493205924286658,0.7945478723404255,0.8697620503258987
mpdd,0,4,bracket_black,DUP_L,1,0.973081818468287,0.1478149830083906,0.802526595744681,0.8739744961333382
mpdd,0,4,bracket_black,TRI_L,1,0.9753714866323748,0.14142792260271647,0.7726063829787234,0.8604997079948516
mpdd,0,4,bracket_black,BAL_L,1,0.9770245336317059,0.13994106806341955,0.7712765957446809,0.8567504694140533
