method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9924436759642994,0.45076185742683905,0.998329156223893,0.9993897326498342,0.9913043478260869
S,0.989250441892628,0.36409012923941964,0.9991645781119465,0.9996975196612223,0.9913043478260869
C,0.9213901434937457,0.24777175105526808,0.9690893901420218,0.989720500626418,0.954954954954955
A1_J,0.9922427739859837,0.4357951740238585,0.9983291562238931,0.9994052928932504,0.9911504424778761
TRI_J,0.9922881483669241,0.4155419427966445,0.9983291562238931,0.9994052928932504,0.9911504424778761
BAL_J,0.9918696892546732,0.40880920184566005,0.9983291562238931,0.9994052928932504,0.9911504424778761
DUP_J,0.9924768853057104,0.44514826321274964,0.9991645781119465,0.9996975196612223,0.9913043478260869
DUP_BAL_J,0.9922427739859837,0.4357951740238585,0.9983291562238931,0.9994052928932504,0.9911504424778761
DUP_EXPECTED_J,0.9924768853057104,0.44514826321274964,0.9991645781119465,0.9996975196612223,0.9913043478260869
A1_L,0.9925487235136433,0.4501531032509656,0.9983291562238931,0.9994052928932504,0.9911504424778761
DUP_L,0.9926646210617436,0.45497759552449135,0.9991645781119465,0.9996975196612223,0.9913043478260869
TRI_L,0.9924597423320058,0.4219379633885022,0.9991645781119465,0.9996975196612223,0.9913043478260869
BAL_L,0.9921454877318593,0.419719916847692,0.9991645781119465,0.9996975196612223,0.9913043478260869
