shot,method,category,pixel_auroc,pixel_ap,image_auroc,image_ap
2,DUP_BAL_J,bracket_black,0.9535093521542335,0.09204469509478495,0.5219414893617021,0.6690694910861237
2,DUP_BAL_J,bracket_brown,0.8916535326322839,0.03131348261232321,0.5490196078431373,0.726702181081979
2,DUP_BAL_J,bracket_white,0.9932983320251833,0.0438835154305927,0.7944444444444444,0.831753640505265
2,DUP_BAL_J,connector,0.9787622591382661,0.4248105634323212,0.8523809523809524,0.6847029050854792
2,DUP_BAL_J,metal_plate,0.9776560041939694,0.8688472805185182,1.0,1.0
2,DUP_BAL_J,tubes,0.9878714326951409,0.732773252580102,0.9664855072463768,0.9868603575147545
2,DUP_EXPECTED_J,bracket_black,0.9488892281840616,0.09987594865761648,0.48936170212765956,0.6726087784350852
2,DUP_EXPECTED_J,bracket_brown,0.8836845381314938,0.032052589628677214,0.5082956259426847,0.7144690574002321
2,DUP_EXPECTED_J,bracket_white,0.9924516298676566,0.03749373815324153,0.7677777777777778,0.8190686900758906
2,DUP_EXPECTED_J,connector,0.9779720779334748,0.42147974182630826,0.8261904761904761,0.6419707949055775
2,DUP_EXPECTED_J,metal_plate,0.9707651086698889,0.8413996468084897,0.9983748645720477,0.9994048012645513
2,DUP_EXPECTED_J,tubes,0.987270527244081,0.7229075743257604,0.9556159420289855,0.9832451258222639
2,A1_L,bracket_black,0.9575627128502852,0.09527283964653266,0.5272606382978723,0.6808768302555618
2,A1_L,bracket_brown,0.9026625090597183,0.03421426835338933,0.5331825037707391,0.7288528194503022
2,A1_L,bracket_white,0.9937336746515126,0.04551486203156501,0.7822222222222223,0.8256480089653038
2,A1_L,connector,0.9825726314833595,0.45004044764033574,0.861904761904762,0.7218246110646549
2,A1_L,metal_plate,0.9791569031644395,0.869377679611625,1.0,1.0
2,A1_L,tubes,0.9893982342276518,0.7396068739599045,0.9655797101449275,0.9870669596745187
2,A1_lambda_0.25,bracket_black,0.9569000941628985,0.09485619981222473,0.5252659574468085,0.6785095817763123
2,A1_lambda_0.25,bracket_brown,0.9005223341767126,0.03372652093078452,0.5437405731523378,0.7376853641508354
2,A1_lambda_0.25,bracket_white,0.9937528982148789,0.04628146566942392,0.7855555555555556,0.8253283522490954
2,A1_lambda_0.25,connector,0.9820687066895291,0.44742288953950066,0.8571428571428571,0.702723474106375
2,A1_lambda_0.25,metal_plate,0.9789583882555519,0.8699070997772252,1.0,1.0
2,A1_lambda_0.25,tubes,0.9891265018749653,0.73885451467595,0.9655797101449275,0.9868051036231185
2,A1_lambda_0.50,bracket_black,0.9559685574552237,0.09420370430071459,0.5252659574468085,0.6772961460777679
2,A1_lambda_0.50,bracket_brown,0.8979329201998457,0.03301180105633208,0.5475113122171946,0.7393737569609163
2,A1_lambda_0.50,bracket_white,0.9936993689355376,0.04648079343408637,0.8011111111111111,0.8380759232221566
2,A1_lambda_0.50,connector,0.9812686290826593,0.44253918162722367,0.8595238095238096,0.712793966071277
2,A1_lambda_0.50,metal_plate,0.978629228849021,0.8699832615884484,1.0,1.0
2,A1_lambda_0.50,tubes,0.9887817792066101,0.7373668350886287,0.9660326086956522,0.9868647190122639
2,A1_lambda_0.75,bracket_black,0.9548211784289483,0.09299147169789262,0.5246010638297872,0.6753892669930893
2,A1_lambda_0.75,bracket_brown,0.8949668718507903,0.03184546519404009,0.5535444947209653,0.7352165866259912
2,A1_lambda_0.75,bracket_white,0.9935574483519719,0.04664012666009846,0.8022222222222222,0.8372268881011997
2,A1_lambda_0.75,connector,0.9801619585547265,0.4347409685705521,0.8547619047619047,0.7085124288950029
2,A1_lambda_0.75,metal_plate,0.9781893665934961,0.8696250998567012,1.0,1.0
2,A1_lambda_0.75,tubes,0.9883642835656155,0.7353946011106368,0.9660326086956522,0.9868212204695517
4,B,bracket_black,0.9507238072558057,0.0729275694854859,0.5452127659574468,0.660944231723918
4,B,bracket_brown,0.9080758981947811,0.06314485524545829,0.5437405731523378,0.6854582757644839
4,B,bracket_white,0.9972989348167908,0.1103007283311615,0.8266666666666667,0.7780309847064358
4,B,connector,0.9793120126200827,0.40810978939074954,0.8166666666666667,0.6438657916853405
4,B,metal_plate,0.9600690895713397,0.8146897702341616,1.0,1.0
4,B,tubes,0.9873611685228162,0.7337580010832059,0.9624094202898551,0.9849500267267527
4,C,bracket_black,0.9602620702107417,0.029348752153411022,0.5525265957446809,0.6350364614076015
4,C,bracket_brown,0.9284988540819771,0.031328364270238926,0.6825037707390649,0.7816841104984699
4,C,bracket_white,0.9936769929550276,0.038269182979561035,0.7577777777777778,0.6522439486866116
4,C,connector,0.9686580612323543,0.18042154811273234,0.8023809523809524,0.6896258986686462
4,C,metal_plate,0.9901080386677009,0.9368812422835855,1.0,1.0
4,C,tubes,0.9764263211717841,0.481757126336917,0.8845108695652174,0.940089680970137
4,A1_J,bracket_black,0.9627968275380745,0.10532529816121065,0.6223404255319149,0.7379091656495027
4,A1_J,bracket_brown,0.9197181917183403,0.05219181451484555,0.6372549019607843,0.7328197928056124
4,A1_J,bracket_white,0.9983195762261264,0.15616330176891327,0.8877777777777778,0.8932489762774318
4,A1_J,connector,0.9799498893892256,0.4321977049473609,0.8047619047619048,0.6175032594929766
4,A1_J,metal_plate,0.981162535513017,0.8824154233962723,1.0,1.0
4,A1_J,tubes,0.9895197197454609,0.7628377981573656,0.9719202898550725,0.988970969698774
4,DUP_J,bracket_black,0.9589261973243396,0.10661666049755934,0.5837765957446809,0.7144772480089435
4,DUP_J,bracket_brown,0.9146210378802447,0.05753578381347044,0.6018099547511312,0.7151227428794963
4,DUP_J,bracket_white,0.9979133470993002,0.12786478962318706,0.8677777777777778,0.8496834065419784
4,DUP_J,connector,0.9797022933326007,0.42910382167614153,0.8142857142857143,0.6434528059782372
4,DUP_J,metal_plate,0.9754147064570978,0.8587370062689814,1.0,1.0
4,DUP_J,tubes,0.989130680033029,0.7530570771328672,0.967391304347826,0.9869321142891715
4,DUP_BAL_J,bracket_black,0.9627968275380745,0.10532529816121065,0.6223404255319149,0.7379091656495027
4,DUP_BAL_J,bracket_brown,0.9197181917183403,0.05219181451484555,0.6372549019607843,0.7328197928056124
4,DUP_BAL_J,bracket_white,0.9983195762261264,0.15616330176891327,0.8877777777777778,0.8932489762774318
4,DUP_BAL_J,connector,0.9799498893892256,0.4321977049473609,0.8047619047619048,0.6175032594929766
4,DUP_BAL_J,metal_plate,0.981162535513017,0.8824154233962723,1.0,1.0
4,DUP_BAL_J,tubes,0.9895197197454609,0.7628377981573656,0.9719202898550725,0.988970969698774
4,DUP_EXPECTED_J,bracket_black,0.9589261973243396,0.10661666049755934,0.5837765957446809,0.7144772480089435
4,DUP_EXPECTED_J,bracket_brown,0.9146210378802447,0.05753578381347044,0.6018099547511312,0.7151227428794963
4,DUP_EXPECTED_J,bracket_white,0.9979133470993002,0.12786478962318706,0.8677777777777778,0.8496834065419784
4,DUP_EXPECTED_J,connector,0.9797022933326007,0.42910382167614153,0.8142857142857143,0.6434528059782372
4,DUP_EXPECTED_J,metal_plate,0.9754147064570978,0.8587370062689814,1.0,1.0
4,DUP_EXPECTED_J,tubes,0.989130680033029,0.7530570771328672,0.967391304347826,0.9869321142891715
4,A1_L,bracket_black,0.9653537895728459,0.10538232559709673,0.617686170212766,0.7348982228327158
4,A1_L,bracket_brown,0.9309598380429303,0.05793776590224583,0.6176470588235294,0.7239836810171089
4,A1_L,bracket_white,0.9983171037420923,0.14444098564122132,0.8744444444444445,0.8814896799592602
4,A1_L,connector,0.9834489805418135,0.4721726444272077,0.8571428571428571,0.712808799755947
4,A1_L,metal_plate,0.9825999971532636,0.8832500105308803,1.0,1.0
4,A1_L,tubes,0.9912691291804276,0.7706503029943833,0.9678442028985508,0.9876373539991115
4,A1_lambda_0.25,bracket_black,0.9650701532946455,0.10630315050919065,0.6216755319148937,0.7344431711487789
4,A1_lambda_0.25,bracket_brown,0.9289411705419327,0.05679334228024886,0.6184012066365008,0.7271990428158581
4,A1_lambda_0.25,bracket_white,0.9983418285824347,0.14462439366845445,0.8811111111111111,0.8859486313033668
4,A1_lambda_0.25,connector,0.9830230203189589,0.46566194846714287,0.8452380952380952,0.690483998040389
4,A1_lambda_0.25,metal_plate,0.9823948647571539,0.8836424585377494,1.0,1.0
4,A1_lambda_0.25,tubes,0.9909449352692428,0.7696656453039277,0.9682971014492754,0.9876105694896554
4,A1_lambda_0.50,bracket_black,0.9645275894168969,0.1071052189612086,0.6210106382978723,0.7366670547294368
4,A1_lambda_0.50,bracket_brown,0.9263546506874202,0.05548528854069303,0.6274509803921569,0.7297403085833805
4,A1_lambda_0.50,bracket_white,0.9983506059007562,0.14860596658879835,0.8844444444444445,0.8875351157469941
4,A1_lambda_0.50,connector,0.9822864227659027,0.4569701245222984,0.8333333333333334,0.6601293274062153
4,A1_lambda_0.50,metal_plate,0.9820741705865486,0.8836254910788494,1.0,1.0
4,A1_lambda_0.50,tubes,0.9905427533841218,0.7680592957789367,0.967391304347826,0.9873138073505865
4,A1_lambda_0.75,bracket_black,0.9637617052590594,0.10707872788000346,0.6223404255319149,0.7366921712352337
4,A1_lambda_0.75,bracket_brown,0.9232555775695696,0.053931004133802224,0.6342383107088989,0.7331307823793451
4,A1_lambda_0.75,bracket_white,0.998335276499744,0.151885106718166,0.8866666666666667,0.8884248919201274
4,A1_lambda_0.75,connector,0.9812543496475641,0.44584093455175067,0.8214285714285714,0.6428666182867864
4,A1_lambda_0.75,metal_plate,0.9816587040855642,0.8832120478700675,1.0,1.0
4,A1_lambda_0.75,tubes,0.9900668786666285,0.765807995150576,0.96875,0.9877530924616138
