method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9008107475556879,0.5958691540402403,0.8821214392803597,0.9398389216097929,0.851063829787234
S,0.9260142421933351,0.6314507373344547,0.8841829085457271,0.9359441328171243,0.8404255319148937
C,0.9092959674863305,0.3796208822916657,0.8839955022488756,0.919536506490403,0.8541666666666666
A1_J,0.9447843847240573,0.6260387987028979,0.926911544227886,0.9609295963857275,0.8823529411764706
TRI_J,0.9411853064946634,0.6440506163555029,0.9113568215892054,0.9530302923076174,0.8677248677248677
BAL_J,0.9535484403840423,0.64526208586402,0.9227886056971515,0.9578292087214053,0.8762886597938144
DUP_J,0.9293064355217845,0.6200774309014927,0.9102323838080959,0.9535523740828047,0.8757396449704141
DUP_BAL_J,0.9447843847240573,0.6260387987028979,0.926911544227886,0.9609295963857275,0.8823529411764706
DUP_EXPECTED_J,0.9293064355217845,0.6200774309014927,0.9102323838080959,0.9535523740828047,0.8757396449704141
A1_L,0.9399515439432526,0.6140741127982517,0.9070464767616191,0.9505076423003862,0.8715083798882682
DUP_L,0.9248242183890176,0.6099626110092221,0.896551724137931,0.9460866800530778,0.8587570621468926
TRI_L,0.939604943425506,0.6410820730022717,0.903673163418291,0.9485938394150416,0.8695652173913043
BAL_L,0.9518896291941041,0.6411253177688465,0.9098575712143928,0.9513868240518126,0.868131868131868
