method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9946082140350925,0.7236538217579965,0.9828481510621558,0.9211714046334228,0.8666666666666666
S,0.9960194988970501,0.678801116985899,0.9823760818253344,0.8996622805621749,0.8709677419354839
C,0.97515809692348,0.17105677794756136,0.8148701809598742,0.18533181311203922,0.3076923076923077
A1_J,0.9961339823724162,0.7532421114772271,0.9900865460267506,0.9327969778975033,0.9
DUP_J,0.9956793407266578,0.7460776525345147,0.9889063729346972,0.9334055407208885,0.8813559322033899
TRI_J,0.9968473833235382,0.7497274844502884,0.9909520062942565,0.939851095861078,0.9032258064516129
BAL_J,0.9968581763937209,0.7485345692996528,0.9902439024390245,0.9223252608560566,0.8771929824561403
DUP_BAL_J,0.9961339823724162,0.7532421114772271,0.9900865460267506,0.9327969778975033,0.9
DUP_EXPECTED_J,0.9956793407266578,0.7460776525345147,0.9889063729346972,0.9334055407208885,0.8813559322033899
A1_L,0.9968114187573097,0.7643707299094422,0.9885916601101494,0.9411069578694594,0.9
DUP_L,0.9962737757033969,0.7535289556269031,0.9867820613690008,0.9330851324874094,0.8852459016393444
TRI_L,0.9972974230510533,0.7590143511953386,0.9924468922108576,0.9451445053143983,0.9206349206349206
BAL_L,0.9973383525465718,0.7587520050844574,0.9917387883556255,0.9363407864211214,0.8888888888888888
