config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.00598938437178731,0.009723587892949581,0.09312891960144043,0.9998998397435898,0.01646658219397068,-0.01298768911510706,1515,0.009593212977051735,-0.005854075308889151,78357
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.0066345203667879105,0.010126185603439808,0.08893391489982605,0.9999373998397436,0.01664808951318264,-0.013319781050086021,1515,0.010000087320804596,-0.006505264900624752,78357
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.00547467265278101,0.00934605859220028,0.08359208703041077,0.9999624399038461,0.015504386276006699,-0.01206157822161913,1515,0.009226991795003414,-0.0053473180159926414,78357
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.005557496566325426,0.009034103713929653,0.10373935103416443,0.9995743189102564,0.014243396930396557,-0.010783723555505276,1515,0.008933383971452713,-0.005456449463963509,78357
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.005491530988365412,0.009032736532390118,0.10689732432365417,0.9993239182692307,0.013281669467687607,-0.009371917694807053,1515,0.008950585499405861,-0.005416505970060825,78357
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.005399382207542658,0.008883719332516193,0.10557180643081665,0.9991861979166666,0.013886349275708199,-0.010049021802842617,1515,0.008786994032561779,-0.005309483502060175,78357
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.006296059116721153,0.00935025792568922,0.09409600496292114,0.9998998397435898,0.017263276502490044,-0.015077576041221619,1515,0.009197263978421688,-0.006126272026449442,78357
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.00689473282545805,0.009791554883122444,0.09386909008026123,0.9999123597756411,0.01749381050467491,-0.01542297936975956,1515,0.009642633609473705,-0.006729842629283667,78357
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.005942418705672026,0.00906307715922594,0.08935612440109253,0.9999373998397436,0.01615961454808712,-0.013905441388487816,1515,0.00892586912959814,-0.005788457114249468,78357
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.00547569477930665,0.008489244617521763,0.08954498171806335,0.9992362780448718,0.014843269251286983,-0.012726036831736565,1515,0.00836639292538166,-0.005335512571036816,78357
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.005418363958597183,0.008470986038446426,0.09716211259365082,0.9992863581730769,0.013652496971189976,-0.01124168373644352,1515,0.008370804600417614,-0.005305773112922907,78357
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.005440948996692896,0.00844586081802845,0.09938430786132812,0.999198717948718,0.013933173380792141,-0.011629649437963963,1515,0.00833976548165083,-0.0053212931379675865,78357
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.014182040467858315,0.015264487825334072,0.12564313411712646,0.9999373998397436,0.018711209297180176,-0.017273981124162674,1515,0.015197847969830036,-0.014122257940471172,78357
BAL_J__perm_S_cross_p01,BAL_J,S_cross,01,-0.014935155399143696,0.015982981771230698,0.16910669207572937,0.9999123597756411,0.021569954231381416,-0.020224381238222122,1515,0.015874961391091347,-0.014832891523838043,78357
BAL_J__perm_S_cross_p02,BAL_J,S_cross,02,-0.012995200231671333,0.014259619638323784,0.16494882106781006,0.9999624399038461,0.019486939534544945,-0.018037443980574608,1515,0.014158551581203938,-0.012897712178528309,78357
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.024541163817048073,0.024704059585928917,0.16979685425758362,0.9990985576923077,0.0241815447807312,-0.02367291785776615,1515,0.024714162573218346,-0.024557949975132942,78357
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.02518707886338234,0.02534419670701027,0.18584884703159332,0.9991611578525641,0.022129932418465614,-0.021303031593561172,1515,0.02540634199976921,-0.025262178853154182,78357
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.024252329021692276,0.024424858391284943,0.1644018143415451,0.999198717948718,0.024300632998347282,-0.023782549425959587,1515,0.0244272630661726,-0.024261411279439926,78357
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.004632290918380022,0.007995981723070145,0.06905640661716461,0.9998873197115384,0.012852256186306477,-0.01081389095634222,1515,0.007902086712419987,-0.0045127724297344685,78357
TRI_J__perm_C_cross_p01,TRI_J,C_cross,01,-0.005102870985865593,0.008313638158142567,0.06813137233257294,0.9999499198717948,0.012966712936758995,-0.010986299254000187,1515,0.008223672397434711,-0.004989118315279484,78357
TRI_J__perm_C_cross_p02,TRI_J,C_cross,02,-0.0044229174964129925,0.00787564180791378,0.0733511745929718,0.9999624399038461,0.011820727027952671,-0.009717902168631554,1515,0.007799365557730198,-0.004320541862398386,78357
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.0043631549924612045,0.007806568406522274,0.07630205154418945,0.9992863581730769,0.011880352161824703,-0.00967197772115469,1515,0.007727803662419319,-0.004260511603206396,78357
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.0044000763446092606,0.007876317016780376,0.086772620677948,0.9991861979166666,0.011842492036521435,-0.009467709809541702,1515,0.0077996328473091125,-0.0043020956218242645,78357
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.004344024695456028,0.007775722537189722,0.07583734393119812,0.9992112379807693,0.010748123750090599,-0.008357535116374493,1515,0.0077182515524327755,-0.004266425035893917,78357
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.01771038956940174,0.01900263875722885,0.15669399499893188,0.9999874799679487,0.023145467042922974,-0.02126140706241131,1515,0.018922537565231323,-0.017641732469201088,78357
TRI_J__perm_S_cross_p01,TRI_J,S_cross,01,-0.018731096759438515,0.019992072135210037,0.22547559440135956,0.9999874799679487,0.026272032409906387,-0.024490121752023697,1515,0.01987065188586712,-0.018619751557707787,78357
TRI_J__perm_S_cross_p02,TRI_J,S_cross,02,-0.016270942986011505,0.017794335260987282,0.21993176639080048,0.9999624399038461,0.02429298125207424,-0.022519923746585846,1515,0.01766868494451046,-0.01615012250840664,78357
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.031042704358696938,0.031223272904753685,0.20450511574745178,0.9991361177884616,0.03039686195552349,-0.029804836958646774,1515,0.031239250674843788,-0.031066637486219406,78357
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.03172653540968895,0.03189696744084358,0.23195503652095795,0.9991361177884616,0.02674086205661297,-0.025813529267907143,1515,0.03199665620923042,-0.03184085339307785,78357
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.03079911135137081,0.030988937243819237,0.21877850592136383,0.9992237580128205,0.0310259610414505,-0.03038656897842884,1515,0.030988221988081932,-0.030807090923190117,78357
