dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
btad,0,8,01,B,1,0.9656829757591986,0.5983420902425822,0.9591836734693878,0.9854369126984388
btad,0,8,01,S,1,0.9408286094780193,0.40775897796515675,0.9212827988338192,0.9708714419124285
btad,0,8,01,C,1,0.9562268963519152,0.5174936800153404,0.9708454810495627,0.9891097210535151
btad,0,8,01,A1_J,1,0.96917312400225,0.61325741069966,0.9455782312925168,0.981413665143984
btad,0,8,01,TRI_J,1,0.9677379563871448,0.5883113994355801,0.9484936831875607,0.9813382917056239
btad,0,8,01,BAL_J,1,0.9686814024622471,0.5945528207277857,0.9591836734693877,0.9844367660138749
btad,0,8,01,DUP_J,1,0.9679614878418055,0.6084746309901263,0.9523809523809523,0.9836051460727244
btad,0,8,01,DUP_BAL_J,1,0.96917312400225,0.61325741069966,0.9455782312925168,0.981413665143984
btad,0,8,01,DUP_EXPECTED_J,1,0.9679614878418055,0.6084746309901263,0.9523809523809523,0.9836051460727244
btad,0,8,01,A1_L,1,0.9706273763842558,0.6221327928741252,0.9572400388726919,0.985063522593945
btad,0,8,01,DUP_L,1,0.9691535377512402,0.6152255839680505,0.9572400388726919,0.9848776558975396
btad,0,8,01,TRI_L,1,0.968848973891343,0.5905298096895457,0.9620991253644314,0.986515915570012
btad,0,8,01,BAL_L,1,0.9698586482084003,0.5987301780684415,0.9582118561710399,0.9849565625749839
