shot,contrast,contrast_group,metric,method,reference,point_delta,mean_delta,ci_low,ci_high,fraction_below_zero,n_replicates,also_listed_as
2,BAL_lambda_0.75 - BAL_J,family_lambda,pixel_auroc,BAL_lambda_0.75,BAL_J,0.001226243945037897,0.001230888344611014,0.000987943540318187,0.0014944902519306413,0.0,1000,
2,A1_L - A1_J,additional_vs_A1_J,pixel_auroc,A1_L,A1_J,0.0022689266152973175,0.00227290435154953,0.0015133699877968644,0.003059928286093516,0.0,1000,family_lambda
2,A1_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_auroc,A1_lambda_0.25,A1_J,0.001984247451883414,0.00198781939972726,0.001407788616420727,0.002578753661048827,0.0,1000,family_lambda
2,A1_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_auroc,A1_lambda_0.50,A1_J,0.0015042908005943323,0.0015069205893469462,0.0011140940380750335,0.0019122149141428955,0.0,1000,family_lambda
2,A1_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_auroc,A1_lambda_0.75,A1_J,0.0008374682405859479,0.0008387938422379259,0.000640476001559212,0.00104430351168599,0.0,1000,family_lambda
2,TRI_L - A1_J,additional_vs_A1_J,pixel_auroc,TRI_L,A1_J,0.003182506515657213,0.0031812540629702476,0.0017301510727131375,0.004737405343218595,0.0,1000,
2,TRI_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_auroc,TRI_lambda_0.25,A1_J,0.0025787790234002017,0.002575890841302815,0.0012332547706555119,0.004022467128483672,0.0,1000,
2,TRI_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_auroc,TRI_lambda_0.50,A1_J,0.0017761064547814343,0.0017708617302143975,0.0004889819567154675,0.003166607907502722,0.005,1000,
2,TRI_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_auroc,TRI_lambda_0.75,A1_J,0.0007935073313002361,0.0007850838903261957,-0.0005184099981069695,0.0021528671277856624,0.12,1000,
2,BAL_L - A1_J,additional_vs_A1_J,pixel_auroc,BAL_L,A1_J,0.005779948730860518,0.005783791175259292,0.004020971332151732,0.007748787901152202,0.0,1000,
2,BAL_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_auroc,BAL_lambda_0.25,A1_J,0.005240121899066863,0.005242789544939172,0.003595915808087008,0.007081963880668806,0.0,1000,
2,BAL_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_auroc,BAL_lambda_0.50,A1_J,0.004450765950782198,0.004450494489380639,0.0029187180706217093,0.0061038888369781994,0.0,1000,
2,BAL_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_auroc,BAL_lambda_0.75,A1_J,0.0034329776597677997,0.0034289743689638916,0.0019714680622972187,0.004957636536923124,0.0,1000,
2,B - A1_J,primary_vs_A1_J,pixel_ap,B,A1_J,-0.028095925677589006,-0.026366471817656303,-0.04077677437010247,-0.013493664252123153,1.0,1000,
2,S - A1_J,primary_vs_A1_J,pixel_ap,S,A1_J,-0.04097866478782747,-0.03999735453525132,-0.06009822052768358,-0.01814420097426105,1.0,1000,
2,C - A1_J,primary_vs_A1_J,pixel_ap,C,A1_J,-0.07100608699657501,-0.07058152087217906,-0.09383354661678955,-0.04846064486891237,1.0,1000,
2,TRI_J - A1_J,primary_vs_A1_J,pixel_ap,TRI_J,A1_J,-0.009501083263522059,-0.009990283400710353,-0.021369516230104295,0.003435010744472702,0.926,1000,
2,BAL_J - A1_J,primary_vs_A1_J,pixel_ap,BAL_J,A1_J,-0.0073210255884648134,-0.007820333716272217,-0.01787923845963206,0.0013117903978202329,0.961,1000,
2,DUP_J - A1_J,primary_vs_A1_J,pixel_ap,DUP_J,A1_J,-0.008451889696791781,-0.008304389780945144,-0.014766880862667213,-0.0028386691778241623,0.996,1000,
2,DUP_BAL_J - A1_J,primary_vs_A1_J,pixel_ap,DUP_BAL_J,A1_J,0.0,0.0,0.0,0.0,0.0,1000,
2,DUP_EXPECTED_J - A1_J,primary_vs_A1_J,pixel_ap,DUP_EXPECTED_J,A1_J,-0.008451889696791781,-0.008304389780945144,-0.014766880862667213,-0.0028386691778241623,0.996,1000,
2,A1_L - A1_J,family_lambda,pixel_ap,A1_L,A1_J,0.005515598198555904,0.005237856852258235,0.00024505963599486967,0.010555945501357624,0.018,1000,additional_vs_A1_J
2,A1_lambda_0.25 - A1_J,family_lambda,pixel_ap,A1_lambda_0.25,A1_J,0.005038541568701982,0.004706277782556761,0.0004503011699324822,0.009020099549746842,0.014,1000,additional_vs_A1_J
2,A1_lambda_0.50 - A1_J,family_lambda,pixel_ap,A1_lambda_0.50,A1_J,0.0041701395073573955,0.0038252591018279295,0.0005335450290731749,0.007042532653876638,0.01,1000,additional_vs_A1_J
2,A1_lambda_0.75 - A1_J,family_lambda,pixel_ap,A1_lambda_0.75,A1_J,0.002036582302680834,0.002000285598864921,0.00047172524447154505,0.0036223637498863388,0.009,1000,additional_vs_A1_J
2,TRI_L - TRI_J,family_lambda,pixel_ap,TRI_L,TRI_J,0.0065373249791780275,0.007934872367883934,0.0008880903432293391,0.015478837635633227,0.012,1000,
2,TRI_lambda_0.25 - TRI_J,family_lambda,pixel_ap,TRI_lambda_0.25,TRI_J,0.006014596985875087,0.0071439240059628754,0.0016857556130831384,0.012479927201586152,0.006,1000,
2,TRI_lambda_0.50 - TRI_J,family_lambda,pixel_ap,TRI_lambda_0.50,TRI_J,0.004242150007643275,0.005157397078476963,0.0004269187631253738,0.00948921966254258,0.016,1000,
2,TRI_lambda_0.75 - TRI_J,family_lambda,pixel_ap,TRI_lambda_0.75,TRI_J,0.0029324198169619065,0.003150026806239109,0.0010505043280912175,0.005564649636083964,0.002,1000,
2,BAL_L - BAL_J,family_lambda,pixel_ap,BAL_L,BAL_J,0.01029472610158444,0.010890960018385534,0.005226608120495016,0.01820349482205872,0.0,1000,
2,BAL_lambda_0.25 - BAL_J,family_lambda,pixel_ap,BAL_lambda_0.25,BAL_J,0.009476403016399515,0.009986759887958096,0.005573046940218445,0.015674175282774715,0.0,1000,
2,BAL_lambda_0.50 - BAL_J,family_lambda,pixel_ap,BAL_lambda_0.50,BAL_J,0.007665553376461354,0.007962285272092442,0.004821229530188981,0.0124306361445256,0.0,1000,
2,BAL_lambda_0.75 - BAL_J,family_lambda,pixel_ap,BAL_lambda_0.75,BAL_J,0.004475839446949514,0.004630571805704146,0.00285061134725592,0.007451535071319044,0.0,1000,
2,A1_L - A1_J,additional_vs_A1_J,pixel_ap,A1_L,A1_J,0.005515598198555904,0.005237856852258235,0.00024505963599486967,0.010555945501357624,0.018,1000,family_lambda
2,A1_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_ap,A1_lambda_0.25,A1_J,0.005038541568701982,0.004706277782556761,0.0004503011699324822,0.009020099549746842,0.014,1000,family_lambda
2,A1_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_ap,A1_lambda_0.50,A1_J,0.0041701395073573955,0.0038252591018279295,0.0005335450290731749,0.007042532653876638,0.01,1000,family_lambda
2,A1_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_ap,A1_lambda_0.75,A1_J,0.002036582302680834,0.002000285598864921,0.00047172524447154505,0.0036223637498863388,0.009,1000,family_lambda
2,TRI_L - A1_J,additional_vs_A1_J,pixel_ap,TRI_L,A1_J,-0.0029637582843440313,-0.0020554110328264183,-0.011397421626513929,0.008215766176432934,0.66,1000,
2,TRI_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_ap,TRI_lambda_0.25,A1_J,-0.003486486277646972,-0.002846359394747477,-0.012888379168854908,0.007731953127783638,0.718,1000,
2,TRI_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_ap,TRI_lambda_0.50,A1_J,-0.005258933255878784,-0.00483288632223339,-0.014831908108610506,0.00583125464413849,0.829,1000,
2,TRI_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_ap,TRI_lambda_0.75,A1_J,-0.006568663446560152,-0.006840256594471244,-0.017787021021106946,0.005993745136354119,0.869,1000,
2,BAL_L - A1_J,additional_vs_A1_J,pixel_ap,BAL_L,A1_J,0.002973700513119626,0.0030706263021133147,-0.007291321442969128,0.011477819503994232,0.247,1000,
2,BAL_lambda_0.25 - A1_J,additional_vs_A1_J,pixel_ap,BAL_lambda_0.25,A1_J,0.0021553774279347016,0.0021664261716858755,-0.007682781894530321,0.01038054420611361,0.309,1000,
2,BAL_lambda_0.50 - A1_J,additional_vs_A1_J,pixel_ap,BAL_lambda_0.50,A1_J,0.00034452778799654027,0.00014195155582022372,-0.009898555607760286,0.008823738664494797,0.479,1000,
2,BAL_lambda_0.75 - A1_J,additional_vs_A1_J,pixel_ap,BAL_lambda_0.75,A1_J,-0.002845186141515299,-0.0031897619105680734,-0.013320638175850828,0.005667974610409708,0.745,1000,
2,B - A1_J,primary_vs_A1_J,image_auroc,B,A1_J,-0.037206313168449356,-0.03686789651843161,-0.056799976956164996,-0.016237251154822094,0.999,1000,
2,S - A1_J,primary_vs_A1_J,image_auroc,S,A1_J,-0.043813420511194856,-0.04386967199565769,-0.07395756165670217,-0.011812619273478943,0.998,1000,
2,C - A1_J,primary_vs_A1_J,image_auroc,C,A1_J,-0.018310474165550983,-0.018506800217108002,-0.058802598537754436,0.024368487382626338,0.821,1000,
2,TRI_J - A1_J,primary_vs_A1_J,image_auroc,TRI_J,A1_J,-0.009997480263403635,-0.01033138363557849,-0.029616364156474437,0.007841179430917987,0.862,1000,
2,BAL_J - A1_J,primary_vs_A1_J,image_auroc,BAL_J,A1_J,-0.0007424493058367787,-0.0009912354893624987,-0.02133333122268929,0.016110436232007624,0.533,1000,
2,DUP_J - A1_J,primary_vs_A1_J,image_auroc,DUP_J,A1_J,-0.013998306265270322,-0.013846672579776861,-0.025653710543971094,-0.001903936456555119,0.989,1000,
2,DUP_BAL_J - A1_J,primary_vs_A1_J,image_auroc,DUP_BAL_J,A1_J,0.0,0.0,0.0,0.0,0.0,1000,
2,DUP_EXPECTED_J - A1_J,primary_vs_A1_J,image_auroc,DUP_EXPECTED_J,A1_J,-0.013998306265270322,-0.013846672579776861,-0.025653710543971094,-0.001903936456555119,0.989,1000,
2,A1_L - A1_J,family_lambda,image_auroc,A1_L,A1_J,-0.004658519042633702,-0.004667477889355972,-0.015142046869863979,0.006499217285595708,0.792,1000,additional_vs_A1_J
2,A1_lambda_0.25 - A1_J,family_lambda,image_auroc,A1_lambda_0.25,A1_J,-0.005107549170984438,-0.0052070924498510964,-0.013964754182044079,0.003730142701416176,0.88,1000,additional_vs_A1_J
2,A1_lambda_0.50 - A1_J,family_lambda,image_auroc,A1_lambda_0.50,A1_J,-0.0050937474759030765,-0.00511195059484948,-0.011657403727504238,0.001921956990392988,0.938,1000,additional_vs_A1_J
2,A1_lambda_0.75 - A1_J,family_lambda,image_auroc,A1_lambda_0.75,A1_J,-0.002015816919602842,-0.0020718560292527243,-0.007625409270868735,0.003991271258198819,0.792,1000,additional_vs_A1_J
2,TRI_L - TRI_J,family_lambda,image_auroc,TRI_L,TRI_J,0.0004997085114555322,0.0005520351180235295,-0.009713701691152318,0.01043971414375883,0.453,1000,
2,TRI_lambda_0.25 - TRI_J,family_lambda,image_auroc,TRI_lambda_0.25,TRI_J,0.001086758746605243,0.0011728342921114162,-0.008209321654322482,0.00984066765791274,0.39,1000,
2,TRI_lambda_0.50 - TRI_J,family_lambda,image_auroc,TRI_lambda_0.50,TRI_J,0.002535201371518525,0.0025997485274661574,-0.004732144822469619,0.009978429223945326,0.242,1000,
2,TRI_lambda_0.75 - TRI_J,family_lambda,image_auroc,TRI_lambda_0.75,TRI_J,0.0021759490698245454,0.0022178940164125052,-0.001941914251039445,0.006802290175292626,0.153,1000,
2,BAL_L - BAL_J,family_lambda,image_auroc,BAL_L,BAL_J,-0.0021081141091209288,-0.002335516874912843,-0.012528777797148238,0.009234162737211149,0.67,1000,
2,BAL_lambda_0.25 - BAL_J,family_lambda,image_auroc,BAL_lambda_0.25,BAL_J,-0.002454984535778526,-0.0026210641023781873,-0.011197687145749629,0.007195391123511585,0.723,1000,
2,BAL_lambda_0.50 - BAL_J,family_lambda,image_auroc,BAL_lambda_0.50,BAL_J,0.0001927892847247703,0.00018428296950429268,-0.007159799243898976,0.008127080103466338,0.476,1000,
2,BAL_lambda_0.75 - BAL_J,family_lambda,image_auroc,BAL_lambda_0.75,BAL_J,0.00214875294029937,0.002123794269043433,-0.002169549820927941,0.00755015898887159,0.205,1000,
2,A1_L - A1_J,additional_vs_A1_J,image_auroc,A1_L,A1_J,-0.004658519042633702,-0.004667477889355972,-0.015142046869863979,0.006499217285595708,0.792,1000,family_lambda
2,A1_lambda_0.25 - A1_J,additional_vs_A1_J,image_auroc,A1_lambda_0.25,A1_J,-0.005107549170984438,-0.0052070924498510964,-0.013964754182044079,0.003730142701416176,0.88,1000,family_lambda
2,A1_lambda_0.50 - A1_J,additional_vs_A1_J,image_auroc,A1_lambda_0.50,A1_J,-0.0050937474759030765,-0.00511195059484948,-0.011657403727504238,0.001921956990392988,0.938,1000,family_lambda
2,A1_lambda_0.75 - A1_J,additional_vs_A1_J,image_auroc,A1_lambda_0.75,A1_J,-0.002015816919602842,-0.0020718560292527243,-0.007625409270868735,0.003991271258198819,0.792,1000,family_lambda
2,TRI_L - A1_J,additional_vs_A1_J,image_auroc,TRI_L,A1_J,-0.009497771751948103,-0.009779348517554961,-0.028150698579009047,0.009123320364984557,0.849,1000,
2,TRI_lambda_0.25 - A1_J,additional_vs_A1_J,image_auroc,TRI_lambda_0.25,A1_J,-0.008910721516798392,-0.009158549343467076,-0.02822503835795082,0.009651187213490552,0.826,1000,
2,TRI_lambda_0.50 - A1_J,additional_vs_A1_J,image_auroc,TRI_lambda_0.50,A1_J,-0.00746227889188511,-0.007731635108112334,-0.027477783230406616,0.011215057062358594,0.791,1000,
2,TRI_lambda_0.75 - A1_J,additional_vs_A1_J,image_auroc,TRI_lambda_0.75,A1_J,-0.00782153119357909,-0.008113489619165986,-0.027301610984020928,0.009738711688855225,0.804,1000,
2,BAL_L - A1_J,additional_vs_A1_J,image_auroc,BAL_L,A1_J,-0.0028505634149577075,-0.0033267523642753413,-0.02187927847583515,0.0139728080104843,0.648,1000,
2,BAL_lambda_0.25 - A1_J,additional_vs_A1_J,image_auroc,BAL_lambda_0.25,A1_J,-0.0031974338416153048,-0.003612299591740686,-0.0220804385318347,0.013460634504967017,0.661,1000,
2,BAL_lambda_0.50 - A1_J,additional_vs_A1_J,image_auroc,BAL_lambda_0.50,A1_J,-0.0005496600211120084,-0.0008069525198582061,-0.01954411824731856,0.01664214627250144,0.521,1000,
2,BAL_lambda_0.75 - A1_J,additional_vs_A1_J,image_auroc,BAL_lambda_0.75,A1_J,0.0014063036344625912,0.001132558779680934,-0.01871328547615316,0.019467959464676922,0.443,1000,
2,B - A1_J,primary_vs_A1_J,image_ap,B,A1_J,-0.044517924834691636,-0.04035408778276946,-0.06834797931940999,-0.013604355895762893,1.0,1000,
2,S - A1_J,primary_vs_A1_J,image_ap,S,A1_J,-0.03781249545367937,-0.037193887723903654,-0.07388721233954826,-0.0009134172263990162,0.977,1000,
2,C - A1_J,primary_vs_A1_J,image_ap,C,A1_J,-0.006756195467194859,-0.009234550301593803,-0.060755570116317145,0.04350700354979643,0.636,1000,
2,TRI_J - A1_J,primary_vs_A1_J,image_ap,TRI_J,A1_J,-0.01370331027824756,-0.01407723233135943,-0.04221382758675327,0.011069467319183604,0.862,1000,
2,BAL_J - A1_J,primary_vs_A1_J,image_ap,BAL_J,A1_J,-0.006367614559577572,-0.006860492506724992,-0.03481179266043727,0.018558141279128346,0.711,1000,
2,DUP_J - A1_J,primary_vs_A1_J,image_ap,DUP_J,A1_J,-0.02549588946943726,-0.02130235841664075,-0.040208098009845566,-0.0028025907555211654,0.988,1000,
2,DUP_BAL_J - A1_J,primary_vs_A1_J,image_ap,DUP_BAL_J,A1_J,0.0,0.0,0.0,0.0,0.0,1000,
2,DUP_EXPECTED_J - A1_J,primary_vs_A1_J,image_ap,DUP_EXPECTED_J,A1_J,-0.02549588946943726,-0.02130235841664075,-0.040208098009845566,-0.0028025907555211654,0.988,1000,
2,A1_L - A1_J,family_lambda,image_ap,A1_L,A1_J,-0.003943961740843105,-0.0035795755636665516,-0.02028068851169505,0.012751742941212101,0.691,1000,additional_vs_A1_J
2,A1_lambda_0.25 - A1_J,family_lambda,image_ap,A1_lambda_0.25,A1_J,-0.0049497780675531455,-0.0048016101685170315,-0.018935005599717197,0.009009993945452264,0.784,1000,additional_vs_A1_J
2,A1_lambda_0.50 - A1_J,family_lambda,image_ap,A1_lambda_0.50,A1_J,-0.006798181494929834,-0.006557211214790835,-0.01904733803583373,0.0004968059754719301,0.963,1000,additional_vs_A1_J
2,A1_lambda_0.75 - A1_J,family_lambda,image_ap,A1_lambda_0.75,A1_J,-0.004658069624665417,-0.0045318792884365645,-0.016745892543414895,0.001917094813937067,0.886,1000,additional_vs_A1_J
2,TRI_L - TRI_J,family_lambda,image_ap,TRI_L,TRI_J,0.0008615848013752148,0.000771620081277162,-0.014452154321906089,0.014163067508538246,0.44,1000,
2,TRI_lambda_0.25 - TRI_J,family_lambda,image_ap,TRI_lambda_0.25,TRI_J,0.0004616369762689976,0.000258628031547198,-0.012977666604930032,0.011184065621739656,0.451,1000,
2,TRI_lambda_0.50 - TRI_J,family_lambda,image_ap,TRI_lambda_0.50,TRI_J,0.0015711850988908704,0.0014616198313783637,-0.009216859139713002,0.011093129730029391,0.351,1000,
2,TRI_lambda_0.75 - TRI_J,family_lambda,image_ap,TRI_lambda_0.75,TRI_J,0.0030649553190040812,0.0029654552642968514,-0.0021630897121037995,0.012232928326861363,0.17,1000,
2,BAL_L - BAL_J,family_lambda,image_ap,BAL_L,BAL_J,-0.0006335332670710514,-0.0006757131235886997,-0.017953632564079273,0.01735314777093739,0.537,1000,
2,BAL_lambda_0.25 - BAL_J,family_lambda,image_ap,BAL_lambda_0.25,BAL_J,-0.0014254906455969385,-0.0015799991735024345,-0.016590392773859215,0.012428588807456582,0.581,1000,
2,BAL_lambda_0.50 - BAL_J,family_lambda,image_ap,BAL_lambda_0.50,BAL_J,0.002035744744964485,0.0020233384976999984,-0.007159262133282759,0.012590385330373896,0.339,1000,
2,BAL_lambda_0.75 - BAL_J,family_lambda,image_ap,BAL_lambda_0.75,BAL_J,0.002116257836823454,0.002167594238648756,-0.0029423704978025628,0.009158990438640961,0.229,1000,
2,A1_L - A1_J,additional_vs_A1_J,image_ap,A1_L,A1_J,-0.003943961740843105,-0.0035795755636665516,-0.02028068851169505,0.012751742941212101,0.691,1000,family_lambda
2,A1_lambda_0.25 - A1_J,additional_vs_A1_J,image_ap,A1_lambda_0.25,A1_J,-0.0049497780675531455,-0.0048016101685170315,-0.018935005599717197,0.009009993945452264,0.784,1000,family_lambda
2,A1_lambda_0.50 - A1_J,additional_vs_A1_J,image_ap,A1_lambda_0.50,A1_J,-0.006798181494929834,-0.006557211214790835,-0.01904733803583373,0.0004968059754719301,0.963,1000,family_lambda
2,A1_lambda_0.75 - A1_J,additional_vs_A1_J,image_ap,A1_lambda_0.75,A1_J,-0.004658069624665417,-0.0045318792884365645,-0.016745892543414895,0.001917094813937067,0.886,1000,family_lambda
2,TRI_L - A1_J,additional_vs_A1_J,image_ap,TRI_L,A1_J,-0.012841725476872345,-0.013305612250082267,-0.0406809491369947,0.009955211390768697,0.872,1000,
2,TRI_lambda_0.25 - A1_J,additional_vs_A1_J,image_ap,TRI_lambda_0.25,A1_J,-0.013241673301978563,-0.013818604299812232,-0.0410288835893153,0.0091845685143312,0.866,1000,
2,TRI_lambda_0.50 - A1_J,additional_vs_A1_J,image_ap,TRI_lambda_0.50,A1_J,-0.01213212517935669,-0.012615612499981067,-0.04237336511809957,0.011264126002544313,0.833,1000,
2,TRI_lambda_0.75 - A1_J,additional_vs_A1_J,image_ap,TRI_lambda_0.75,A1_J,-0.010638354959243479,-0.01111177706706258,-0.03920760309517405,0.012899598268089252,0.798,1000,
2,BAL_L - A1_J,additional_vs_A1_J,image_ap,BAL_L,A1_J,-0.007001147826648624,-0.007536205630313692,-0.03347672902822083,0.015302377337244554,0.733,1000,
2,BAL_lambda_0.25 - A1_J,additional_vs_A1_J,image_ap,BAL_lambda_0.25,A1_J,-0.007793105205174511,-0.008440491680227426,-0.03591853980696053,0.014167882437605738,0.763,1000,
2,BAL_lambda_0.50 - A1_J,additional_vs_A1_J,image_ap,BAL_lambda_0.50,A1_J,-0.004331869814613087,-0.004837154009024992,-0.032850377387671596,0.019955696869638932,0.652,1000,
2,BAL_lambda_0.75 - A1_J,additional_vs_A1_J,image_ap,BAL_lambda_0.75,A1_J,-0.004251356722754118,-0.004692898268076237,-0.03402431335340064,0.02194326935680105,0.65,1000,
4,B - A1_J,primary_vs_A1_J,pixel_auroc,B,A1_J,-0.008964763657227426,-0.00888577862470147,-0.011081057678625685,-0.00707596654074216,1.0,1000,
4,S - A1_J,primary_vs_A1_J,pixel_auroc,S,A1_J,1.2034416147721494e-05,-0.00011003865543949277,-0.0030764258044241014,0.0028042561788546635,0.522,1000,
4,C - A1_J,primary_vs_A1_J,pixel_auroc,C,A1_J,-0.0004627195269376605,-0.0006211883183004349,-0.004180078503798601,0.00310865979584351,0.631,1000,
4,TRI_J - A1_J,primary_vs_A1_J,pixel_auroc,TRI_J,A1_J,0.00042551368013354907,0.0003764398439476727,-0.0008010111802063374,0.0015058692280335683,0.257,1000,
4,BAL_J - A1_J,primary_vs_A1_J,pixel_auroc,BAL_J,A1_J,0.002420343992101892,0.002346934478170815,0.0011016268910573224,0.003682545578454613,0.0,1000,
4,DUP_J - A1_J,primary_vs_A1_J,pixel_auroc,DUP_J,A1_J,-0.003037471476794229,-0.003002275209423814,-0.003952507210912179,-0.0022073653026498056,1.0,1000,
4,DUP_BAL_J - A1_J,primary_vs_A1_J,pixel_auroc,DUP_BAL_J,A1_J,0.0,0.0,0.0,0.0,0.0,1000,
4,DUP_EXPECTED_J - A1_J,primary_vs_A1_J,pixel_auroc,DUP_EXPECTED_J,A1_J,-0.003037471476794229,-0.003002275209423814,-0.003952507210912179,-0.0022073653026498056,1.0,1000,
4,A1_L - A1_J,family_lambda,pixel_auroc,A1_L,A1_J,0.0033238756630443733,0.003309550228243897,0.002475571930947337,0.004232995221702199,0.0,1000,additional_vs_A1_J
4,A1_lambda_0.25 - A1_J,family_lambda,pixel_auroc,A1_lambda_0.25,A1_J,0.002757332793150713,0.0027474388737764427,0.002105475633271586,0.003448793214010137,0.0,1000,additional_vs_A1_J
4,A1_lambda_0.50 - A1_J,family_lambda,pixel_auroc,A1_lambda_0.50,A1_J,0.002003666818079619,0.001997150342221109,0.0015656293335946092,0.0024646608650356807,0.0,1000,additional_vs_A1_J
4,A1_lambda_0.75 - A1_J,family_lambda,pixel_auroc,A1_lambda_0.75,A1_J,0.001075839185076477,0.0010729638774028879,0.0008514704145716923,0.001309933638964622,0.0,1000,additional_vs_A1_J
4,TRI_L - TRI_J,family_lambda,pixel_auroc,TRI_L,TRI_J,0.004380190452069832,0.004365838345977672,0.003478100223683006,0.005334598457817163,0.0,1000,
4,TRI_lambda_0.25 - TRI_J,family_lambda,pixel_auroc,TRI_lambda_0.25,TRI_J,0.0035698194790864113,0.0035595572592388223,0.002872130887890817,0.004313719342454908,0.0,1000,
4,TRI_lambda_0.50 - TRI_J,family_lambda,pixel_auroc,TRI_lambda_0.50,TRI_J,0.0025555136329415973,0.0025492325642606033,0.0020800829389278743,0.003065723306608761,0.0,1000,
4,TRI_lambda_0.75 - TRI_J,family_lambda,pixel_auroc,TRI_lambda_0.75,TRI_J,0.0013569092729336374,0.0013542219329544026,0.001114192409721443,0.0016184201410697208,0.0,1000,
4,BAL_L - BAL_J,family_lambda,pixel_auroc,BAL_L,BAL_J,0.004624057605170484,0.004606035729211476,0.003632052188840404,0.005594359435843415,0.0,1000,
4,BAL_lambda_0.25 - BAL_J,family_lambda,pixel_auroc,BAL_lambda_0.25,BAL_J,0.003802908598064203,0.0037892789060522897,0.0030294211749984866,0.004563595178641757,0.0,1000,
