method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9720125450989449,0.07390088739665385,0.7340999999999999,0.7565065433080818,0.7007874015748031
S,0.9805790161916318,0.047139141958314645,0.7156,0.7165246200724434,0.7286821705426355
C,0.9409530470529676,0.013316569857268583,0.6591,0.6379380781185019,0.6923076923076923
A1_J,0.9758028900670686,0.18161432111863632,0.7777,0.8025733172323231,0.7321428571428572
TRI_J,0.977339771503989,0.14566409031147093,0.7668,0.7880663247840832,0.7312775330396475
BAL_J,0.9767080445047984,0.15768511246555594,0.7584,0.7824294259383999,0.726457399103139
DUP_J,0.975123949036104,0.15429580718845373,0.7767000000000001,0.8052240469931203,0.7235772357723577
DUP_BAL_J,0.9758028900670686,0.18161432111863632,0.7777,0.8025733172323231,0.7321428571428572
DUP_EXPECTED_J,0.975123949036104,0.15429580718845373,0.7767000000000001,0.8052240469931203,0.7235772357723577
A1_L,0.9786458062930871,0.17995745082170256,0.7756000000000001,0.8040630777617733,0.7298578199052133
DUP_L,0.9766928261336014,0.14702246877151176,0.7669,0.8018913481977197,0.7130434782608696
TRI_L,0.983280154106176,0.16150313068582897,0.7968,0.8189857252789194,0.7467811158798284
BAL_L,0.9839462264945644,0.16759896878658667,0.7922999999999999,0.8086935602403615,0.7500000000000001
