category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
macro_mean,1725,0.7679122702651361,0.8934532826760525,0.889949344575553,0.8852413222692981,0.36492611150388365,0.6134633466399861
