method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9889154802440442,0.4929096741524658,0.9861111111111112,0.9948191593352884,0.9655172413793104
S,0.993483154160893,0.6525644374048426,0.9944444444444445,0.9978136200716845,0.9836065573770492
C,0.9854956803432579,0.6349437215452289,0.8638888888888889,0.9474974129436429,0.8771929824561403
A1_J,0.9926717423374453,0.6158996050554466,0.9972222222222222,0.9989247311827957,0.9836065573770492
TRI_J,0.9941749165796397,0.6712197084044342,0.9972222222222222,0.9989247311827957,0.9836065573770492
BAL_J,0.9945538875127898,0.7006100719510366,0.9972222222222222,0.9989247311827957,0.9836065573770492
DUP_J,0.9915972881528369,0.5662432876265786,0.9972222222222222,0.9989247311827957,0.9836065573770492
DUP_BAL_J,0.9926717423374453,0.6158996050554466,0.9972222222222222,0.9989247311827957,0.9836065573770492
DUP_EXPECTED_J,0.9915972881528369,0.5662432876265786,0.9972222222222222,0.9989247311827957,0.9836065573770492
A1_L,0.9925283570488526,0.6208821238394782,0.9805555555555556,0.9933333333333333,0.9666666666666667
DUP_L,0.991423911917427,0.5689688861201939,0.9833333333333333,0.9941269841269841,0.9666666666666667
TRI_L,0.9941017248672444,0.6631229984131858,0.9944444444444445,0.9979166666666667,0.983050847457627
BAL_L,0.9944361723276699,0.6950956609347763,0.986111111111111,0.9952380952380953,0.983050847457627
