config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.0018953245598822832,0.005138984881341457,0.08348199725151062,0.8218983707264957,0.007438718806952238,-0.004227042198181152,11055,0.004905212204903364,-0.0016583004035055637,108753
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.0020450721494853497,0.006461906712502241,0.08973425626754761,0.9998831463675214,0.007724753115326166,-0.0033029073383659124,11055,0.0063335346058011055,-0.0019172100583091378,108753
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.00173811090644449,0.005435292609035969,0.07120206952095032,0.8796491052350427,0.005576623138040304,-0.0033350992016494274,11055,0.005420925561338663,-0.0015757734654471278,108753
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.004930706229060888,0.008213155902922153,0.09667950868606567,0.9993906917735043,0.008705154061317444,-0.00449400907382369,11055,0.008163144811987877,-0.004975097253918648,108753
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.005101662594825029,0.008297214284539223,0.1049174964427948,0.9990818643162394,0.00879113283008337,-0.0052630105055868626,11055,0.008247007615864277,-0.005085260607302189,108753
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.0049805473536252975,0.00812511146068573,0.10182327032089233,0.9987730368589743,0.008457588963210583,-0.004696800373494625,11055,0.008091314695775509,-0.005009390413761139,108753
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.0019545217510312796,0.004945451393723488,0.0811682790517807,0.8324318910256411,0.006848345976322889,-0.003837163094431162,11055,0.00475201616063714,-0.0017631467198953032,108753
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.002276352606713772,0.0061786663718521595,0.08640970289707184,0.9998747996794872,0.007524632848799229,-0.004387719556689262,11055,0.006041845306754112,-0.0020617274567484856,108753
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.0017630631336942315,0.005064915865659714,0.07126617431640625,0.8715611645299145,0.004986778367310762,-0.002890631090849638,11055,0.005072858650237322,-0.0016484432853758335,108753
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.005071744788438082,0.007891908288002014,0.09987473487854004,0.9996160523504274,0.008185475133359432,-0.005126423668116331,11055,0.00786206591874361,-0.0050661880522966385,108753
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.005156320054084063,0.007962046191096306,0.09651355445384979,0.9990401308760684,0.008261233568191528,-0.005110025871545076,11055,0.007931633852422237,-0.00516102509573102,108753
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.005113264545798302,0.007847827859222889,0.09297917783260345,0.9984975961538461,0.008472422137856483,-0.005604295525699854,11055,0.007784337271004915,-0.0050633493810892105,108753
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.006833394058048725,0.0077122654765844345,0.15762700140476227,0.8011318108974359,0.009775425307452679,-0.008766825310885906,11055,0.007502539549022913,-0.006636855658143759,108753
BAL_J__perm_S_cross_p01,BAL_J,S_cross,01,-0.01100678276270628,0.012124426662921906,0.1769161969423294,0.9998914930555556,0.013518069870769978,-0.012469543144106865,11055,0.011982758529484272,-0.010858090594410896,108753
BAL_J__perm_S_cross_p02,BAL_J,S_cross,02,-0.0076123508624732494,0.008560974150896072,0.16046744585037231,0.8521467681623932,0.00731269083917141,-0.006575925275683403,11055,0.008687866851687431,-0.0077177053317427635,108753
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.024980632588267326,0.025159316137433052,0.1883499026298523,0.9995910122863247,0.019198117777705193,-0.018870297819375992,11055,0.025765283033251762,-0.025601765140891075,108753
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.025239085778594017,0.02540602721273899,0.17903651297092438,0.9988898904914529,0.019412828609347343,-0.01913137547671795,11055,0.026015253737568855,-0.025859948247671127,108753
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.024955226108431816,0.025123536586761475,0.2035866379737854,0.9982305021367521,0.019923627376556396,-0.019607989117503166,11055,0.025652121752500534,-0.025498786941170692,108753
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.0015786029398441315,0.004721247591078281,0.06027334928512573,0.8256543803418803,0.0057193683460354805,-0.002801273949444294,11055,0.004619786515831947,-0.001454315846785903,108753
TRI_J__perm_C_cross_p01,TRI_J,C_cross,01,-0.0017944058636203408,0.005931667052209377,0.06539096683263779,0.9998998397435898,0.006330854259431362,-0.002997046336531639,11055,0.005891088861972094,-0.0016721546417102218,108753
TRI_J__perm_C_cross_p02,TRI_J,C_cross,02,-0.001429679454304278,0.004913799464702606,0.06471314281225204,0.8682892628205128,0.004511873237788677,-0.0022761293221265078,11055,0.0049546561203897,-0.0013436360750347376,108753
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.004115902818739414,0.007434009108692408,0.07834114879369736,0.9997078659188035,0.007019854616373777,-0.003854419570416212,11055,0.007476108148694038,-0.004142483696341515,108753
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.0041259401477873325,0.0074192797765135765,0.07810759544372559,0.9989983974358975,0.007055748254060745,-0.003803097642958164,11055,0.007456234190613031,-0.0041587576270103455,108753
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.0041120219975709915,0.007323418743908405,0.07901409268379211,0.9985059428418803,0.007075222209095955,-0.004109665285795927,11055,0.007348648272454739,-0.004112261813133955,108753
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.008532300591468811,0.009580479934811592,0.20244687795639038,0.8000550881410257,0.011889087967574596,-0.010773686692118645,11055,0.009345805272459984,-0.008304458111524582,108753
