method,dataset,seed,shot,n_categories,macro_pixel_ap,macro_pixel_auroc,macro_pixel_ap_stride8,macro_pixel_auroc_stride8,macro_image_auroc,macro_image_ap,mean_memory_bank_s,mean_s_per_image,mean_evaluation_s,mean_wall_clock_s,peak_gpu_mb,peak_ram_mb
AnomalyDINO_native_dinov2_vits14,btad,0,1,3,0.5902632067900907,0.9675087302024811,0.5892387108368269,0.9657198975179869,0.9431890263654822,0.9370130894824457,0.4086666666666667,0.11013333333333335,5.789333333333334,35.092000000000006,118.80029296875,1724.2
AnomalyDINO_native_dinov2_vits14,btad,0,4,3,0.583072640809731,0.9637026938674594,0.5823541926294208,0.9619669822922338,0.9407337418126369,0.9713874263408551,1.4526666666666666,0.22736666666666663,5.748333333333332,67.959,118.80029296875,1922.5
AnomalyDINO_native_dinov2_vits14,btad,1,1,3,0.572172115598235,0.9675948181961062,0.5710043600312148,0.9654885937934141,0.9402122354168148,0.9406214168296234,0.38366666666666666,0.107,5.538333333333334,33.40233333333333,118.80029296875,1922.5
AnomalyDINO_native_dinov2_vits14,btad,1,4,3,0.5914908635760809,0.9697345885530665,0.5904085688934427,0.967866647393849,0.9538612197492237,0.9677100588284336,1.4726666666666668,0.22316666666666665,5.439333333333334,66.57766666666667,118.80029296875,1948.2
AnomalyDINO_native_dinov2_vits14,mpdd,0,1,6,0.2877905176376684,0.9575830677078422,0.29049829164981084,0.9587470014777414,0.6849303707919437,0.7048460442968976,0.412,0.11843333333333335,1.3638333333333332,10.8215,111.76025390625,1027.5
AnomalyDINO_native_dinov2_vits14,mpdd,0,4,6,0.3227359409245279,0.9698877028315559,0.32950770614248415,0.9708065867351096,0.7823790177475831,0.7929008774295548,1.4705000000000001,0.22113333333333332,1.4021666666666668,19.739333333333335,112.51611328125,1027.5
AnomalyDINO_native_dinov2_vits14,mpdd,1,1,6,0.3112223797999878,0.958197253488292,0.31464998100917296,0.9597333481562279,0.7459568488183401,0.774347825633429,0.3778333333333333,0.11885,1.3493333333333333,10.790999999999999,112.51611328125,1027.5
AnomalyDINO_native_dinov2_vits14,mpdd,1,4,6,0.3576469709423051,0.9681893893287095,0.36134201562185136,0.9686593004842606,0.7777615491293255,0.807774790109701,1.43,0.21619999999999998,1.3659999999999999,19.2915,112.51611328125,1027.5
