method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9958150615777662,0.7316054785473078,0.9948072383949645,0.9341377817208851,0.9
S,0.9972239444724154,0.7101931897284417,0.9958300550747442,0.9527861661271437,0.9374999999999999
C,0.9844654877612736,0.22830265295280006,0.9029897718332023,0.3563658841904372,0.4615384615384615
A1_J,0.9968771381785774,0.7401936195867639,0.9873328088119591,0.8577493706727749,0.7692307692307693
DUP_J,0.9965666204118856,0.7453692555126749,0.9932336742722265,0.914515176365722,0.8474576271186439
TRI_J,0.9973648420157512,0.7563230070865455,0.9944138473642802,0.9292232068755086,0.909090909090909
BAL_J,0.9973113069007646,0.7418857101175803,0.9888276947285602,0.8785337031706366,0.8275862068965517
DUP_BAL_J,0.9968771381785774,0.7401936195867639,0.9873328088119591,0.8577493706727749,0.7692307692307693
DUP_EXPECTED_J,0.9965666204118856,0.7453692555126749,0.9932336742722265,0.914515176365722,0.8474576271186439
A1_L,0.9974848305490205,0.7544467224322147,0.9904799370574351,0.8921933037611732,0.810810810810811
DUP_L,0.9970767543686453,0.7531463715253617,0.9947285601888276,0.934859359528819,0.8709677419354839
TRI_L,0.9978596815996582,0.7648023176403923,0.9957513768686074,0.9460158391468685,0.923076923076923
BAL_L,0.9978589150862386,0.7533099874246066,0.9914240755310779,0.9044760554797022,0.8421052631578947
