method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9882266715509485,0.4537082098335387,0.9738,0.9880437104751806,0.9375
S,0.9912944042153576,0.471091140168536,0.9722,0.9855645855000512,0.9509803921568627
C,0.988977163287464,0.5463900146119925,0.9718,0.9860345690144492,0.9428571428571428
A1_J,0.9918358254662055,0.513827608053687,0.9942000000000001,0.9971679497304363,0.9748743718592964
TRI_J,0.9920109771081089,0.5086029877999103,0.9902000000000001,0.995173708493757,0.9658536585365853
BAL_J,0.9926482637982721,0.5275931335324138,0.994,0.997013986864313,0.9801980198019802
DUP_J,0.9908183331569557,0.4916243549101713,0.9892000000000001,0.9947927205777742,0.9569377990430622
DUP_BAL_J,0.9918358254662055,0.513827608053687,0.9942000000000001,0.9971679497304363,0.9748743718592964
DUP_EXPECTED_J,0.9908183331569557,0.4916243549101713,0.9892000000000001,0.9947927205777742,0.9569377990430622
A1_L,0.9917810718373555,0.515474181415307,0.9952,0.9976493539753168,0.9753694581280788
DUP_L,0.9906863803888987,0.4914819158447701,0.9892000000000001,0.9947565797540829,0.9607843137254902
TRI_L,0.9921560258360403,0.5084280098096562,0.9922000000000001,0.9961537532256994,0.9753694581280788
BAL_L,0.9927372976608598,0.52806011635754,0.9962,0.9981238410522415,0.9850746268656716
