method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9873611685228161,0.7337580010832058,0.9496618395954334,0.9624094202898551,0.9849500267267522,0.9402985074626865
C,0.9764263211717841,0.48175712633691703,0.9171591415762206,0.8845108695652174,0.9400896809701367,0.888888888888889
A1_J,0.9895197197454608,0.7628377981573657,0.9594330884778006,0.9719202898550725,0.9889709696987737,0.9411764705882353
DUP_J,0.989130680033029,0.7530570771328675,0.9564687754322205,0.9673913043478262,0.9869321142891713,0.9402985074626865
DUP_BAL_J,0.9895197197454608,0.7628377981573657,0.9594330884778006,0.9719202898550725,0.9889709696987737,0.9411764705882353
DUP_EXPECTED_J,0.989130680033029,0.7530570771328675,0.9564687754322205,0.9673913043478262,0.9869321142891713,0.9402985074626865
A1_L,0.9912691291804276,0.7706503029943832,0.9644981936572614,0.9678442028985508,0.9876373539991113,0.9481481481481481
A1_lambda_0.25,0.9909449352692428,0.7696656453039273,0.9626208125507308,0.9682971014492754,0.9876105694896552,0.9428571428571428
A1_lambda_0.50,0.9905427533841218,0.7680592957789366,0.962489837424062,0.9673913043478262,0.9873138073505864,0.9411764705882353
A1_lambda_0.75,0.9900668786666285,0.7658079951505758,0.9595989506728428,0.96875,0.9877530924616137,0.9411764705882353
