method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9966913321581726,0.7381140437287964,0.9820121951219513,0.8997539931013078,0.8333333333333334
S,0.9973029754234816,0.7157913286277159,0.9926219512195122,0.9392893670906863,0.9
C,0.9801216990731457,0.2323980184580273,0.8607926829268293,0.27703485633127123,0.44776119402985076
A1_J,0.9977560153305297,0.7681538755264881,0.9845121951219512,0.8878491884042581,0.8157894736842105
TRI_J,0.998027711840623,0.76429986611511,0.9929878048780488,0.9316084723202859,0.8735632183908046
BAL_J,0.9979620929868168,0.7640025758482238,0.9869512195121952,0.8905342687935975,0.7999999999999999
DUP_J,0.9975697735514347,0.7590588720605822,0.9895121951219512,0.919648247935275,0.8421052631578947
DUP_BAL_J,0.9977560153305297,0.7681538755264881,0.9845121951219512,0.8878491884042581,0.8157894736842105
DUP_EXPECTED_J,0.9975697735514347,0.7590588720605822,0.9895121951219512,0.919648247935275,0.8421052631578947
A1_L,0.9978688341764727,0.773903494828166,0.975609756097561,0.8631423740016484,0.8108108108108109
DUP_L,0.9976408824719859,0.76522165974341,0.9813414634146341,0.8910154297994505,0.821917808219178
TRI_L,0.9981252167979084,0.7729958545269366,0.9906707317073171,0.9170187193556776,0.8387096774193549
BAL_L,0.9980463084782504,0.7697148550733641,0.9820121951219513,0.8697837118151375,0.7894736842105263
