config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.005417416803538799,0.010736354626715183,0.1300886571407318,0.9999112215909091,0.018226101994514465,-0.013853946700692177,392,0.010670619085431099,-0.00534337293356657,44664
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.018873780965805054,0.021550629287958145,0.1915094554424286,0.9993341619318182,0.03653181716799736,-0.034545011818408966,392,0.021419145166873932,-0.01873624138534069,44664
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.018935266882181168,0.021654272451996803,0.18000394105911255,0.9986905184659091,0.04016153886914253,-0.03822261095046997,392,0.021491842344403267,-0.01876598782837391,44664
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.01769828610122204,0.020378872752189636,0.15131720900535583,0.9982688210227273,0.036308810114860535,-0.034696705639362335,392,0.02023906260728836,-0.017549097537994385,44664
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.005323305726051331,0.010067210532724857,0.13191264867782593,0.9998668323863636,0.018303265795111656,-0.014753300696611404,392,0.009994925931096077,-0.005240542348474264,44664
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.017947731539607048,0.020333673804998398,0.17230533063411713,0.999267578125,0.03409890830516815,-0.03279823809862137,392,0.02021286077797413,-0.01781739480793476,44664
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.018150782212615013,0.02051352709531784,0.17462201416492462,0.9985795454545454,0.04009244218468666,-0.03888104856014252,392,0.020341690629720688,-0.01796884275972843,44664
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.016955416649580002,0.019279757514595985,0.1613084077835083,0.9985129616477273,0.03444003686308861,-0.03336363285779953,392,0.01914670504629612,-0.01681140623986721,44664
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.012601563706994057,0.014326858334243298,0.1623402237892151,0.9999778053977273,0.026129523292183876,-0.025097470730543137,392,0.014223270118236542,-0.012491893023252487,44664
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.05142587050795555,0.0515151247382164,0.2231810837984085,0.9991566051136364,0.0666394904255867,-0.06660236418247223,392,0.05138238146901131,-0.05129266902804375,44664
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.05022713914513588,0.05033348500728607,0.23707139492034912,0.9984463778409091,0.06530911475419998,-0.0652494952082634,392,0.05020204931497574,-0.05009528994560242,44664
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.050872787833213806,0.05096592754125595,0.19841133058071136,0.9983132102272727,0.05166017636656761,-0.05154508352279663,392,0.050959840416908264,-0.05086688697338104,44664
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.004967094399034977,0.009405889548361301,0.1104976013302803,0.9998890269886364,0.015620538964867592,-0.012642120942473412,392,0.009351344779133797,-0.004899733234196901,44664
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.015622738748788834,0.018181126564741135,0.13649292290210724,0.9994007457386364,0.030418667942285538,-0.028961751610040665,392,0.01807372085750103,-0.015505666844546795,44664
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.0157034769654274,0.01824233867228031,0.12456228584051132,0.9986683238636364,0.037628140300512314,-0.03665468469262123,392,0.01807219535112381,-0.015519595704972744,44664
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.015089678578078747,0.017589079216122627,0.12511327862739563,0.9984685724431818,0.031462687999010086,-0.030380327254533768,392,0.0174673143774271,-0.014955476857721806,44664
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.016065066680312157,0.018038270995020866,0.19753026962280273,0.9999556107954546,0.033944085240364075,-0.032785218209028244,392,0.017898669466376305,-0.015918321907520294,44664
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.06485985219478607,0.06496796011924744,0.2798471450805664,0.9992897727272727,0.08203275501728058,-0.08202783763408661,392,0.06481819599866867,-0.06470917910337448,44664
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.06331420689821243,0.0634370744228363,0.29871106147766113,0.9985795454545454,0.07711396366357803,-0.07694289088249207,392,0.06331703066825867,-0.06319459527730942,44664
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.06442607194185257,0.0645383894443512,0.2568567395210266,0.9982244318181818,0.06642178446054459,-0.06634153425693512,392,0.06452184915542603,-0.06440925598144531,44664
