method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.8685314940522599,0.4203699251063586,0.9041666666666667,0.8601662931608471,0.8314606741573034
S,0.8918511662306134,0.5137985291490137,0.8958333333333333,0.8435031726302002,0.8048780487804876
C,0.8494755914355839,0.3612688822715743,0.8200000000000001,0.7823760787680981,0.7407407407407408
A1_J,0.8838370747458714,0.44405010896733926,0.9162499999999999,0.8806030450659603,0.8172043010752688
TRI_J,0.8867901093502668,0.47384834164500966,0.9237500000000001,0.8968693899188074,0.8260869565217392
BAL_J,0.8886022694557755,0.473955861065242,0.9275,0.8996556014835093,0.823529411764706
DUP_J,0.8798682933619109,0.43832840765827896,0.9233333333333332,0.8911994057974589,0.8266666666666667
DUP_BAL_J,0.8838370747458714,0.44405010896733926,0.9162499999999999,0.8806030450659603,0.8172043010752688
DUP_EXPECTED_J,0.8798682933619109,0.43832840765827896,0.9233333333333332,0.8911994057974589,0.8266666666666667
A1_L,0.8918093952754185,0.458390478803144,0.9266666666666666,0.8987665660037469,0.8292682926829269
DUP_L,0.8837301574521917,0.4454197228806684,0.9204166666666667,0.893874597076947,0.8292682926829269
TRI_L,0.9007878696937824,0.5061172334826269,0.9308333333333333,0.9101885450993559,0.8470588235294118
BAL_L,0.9046549858628188,0.5101559924502197,0.94,0.9193252741799773,0.857142857142857
