method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
E,0.9605541945988236,0.4710605196067856,0.9582118561710398,0.9731398212470708,0.9795918367346939
A1_J,0.9654307393713891,0.6184303306686249,0.9650145772594753,0.9871387404001275,0.9484536082474228
A1_L,0.9665442508817927,0.6218370149403818,0.9815354713313897,0.99261506317793,0.9574468085106383
DUP_J,0.9644053633012015,0.6132986880980029,0.9698736637512148,0.9887227305856621,0.9574468085106383
DUP_L,0.9653615202812316,0.6157085600474188,0.9825072886297376,0.9931355680305887,0.9574468085106383
TRI_E_J,0.9659716017620155,0.6198053004150477,0.9650145772594753,0.9871387404001275,0.9484536082474228
TRI_E_L,0.9669592805409026,0.622516494602254,0.9834791059280854,0.9933349371922646,0.9574468085106383
BAL_E_J,0.9662959572291301,0.6190679948508357,0.9591836734693878,0.9855396659201376,0.9484536082474228
BAL_E_L,0.9673432243913798,0.6222638267058079,0.9834791059280854,0.9933349371922646,0.9574468085106383
