dataset,seed,shot,category,method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
mpdd,0,2,bracket_white,DUP_L,0.9950898939563961,0.0991401628376623,0.7888888888888889,0.7465139258418093,0.7887323943661972
mpdd,0,2,bracket_white,TRI_L,0.9958290430584331,0.14142741366720624,0.8144444444444444,0.8065875634456957,0.8059701492537312
mpdd,0,2,bracket_white,BAL_L,0.9962433077583706,0.1336455158380586,0.8366666666666667,0.8359471703211829,0.7941176470588235
mpdd,0,2,connector,B,0.964635800957075,0.2682592141886535,0.7523809523809524,0.49926502652342986,0.6666666666666665
mpdd,0,2,connector,S,0.9649259491579616,0.16761426403087207,0.6833333333333333,0.4191647362899403,0.6153846153846153
mpdd,0,2,connector,C,0.9693936572218267,0.12903005007187535,0.8714285714285714,0.7565393945579704,0.7272727272727273
mpdd,0,2,connector,A1_J,0.9694350265671895,0.29911096929860254,0.7928571428571429,0.6124756244175316,0.6666666666666666
mpdd,0,2,connector,TRI_J,0.9657751987674472,0.24787411212382754,0.7428571428571429,0.5240828909366061,0.6470588235294117
mpdd,0,2,connector,BAL_J,0.9683445765999645,0.24484213739182079,0.7452380952380953,0.5288753152153558,0.6842105263157894
mpdd,0,2,connector,DUP_J,0.9672984911301529,0.2970662732369496,0.780952380952381,0.5393737653444031,0.6511627906976745
mpdd,0,2,connector,DUP_BAL_J,0.9694350265671895,0.29911096929860254,0.7928571428571429,0.6124756244175316,0.6666666666666666
mpdd,0,2,connector,DUP_EXPECTED_J,0.9672984911301529,0.2970662732369496,0.780952380952381,0.5393737653444031,0.6511627906976745
mpdd,0,2,connector,A1_L,0.9747197434318414,0.3278643287247732,0.8166666666666667,0.6355253484455166,0.6829268292682926
mpdd,0,2,connector,DUP_L,0.9713146132514683,0.3102166798303052,0.7952380952380953,0.5621035783467725,0.6666666666666667
mpdd,0,2,connector,TRI_L,0.9735264710393597,0.2753400875429795,0.7571428571428571,0.5295378680459325,0.6857142857142857
mpdd,0,2,connector,BAL_L,0.9760329172933594,0.28006579648217517,0.7666666666666667,0.5439560752530678,0.6857142857142857
mpdd,0,2,metal_plate,B,0.9420209687635263,0.7560396481055245,0.9989165763813652,0.9996141230947329,0.9929078014184397
mpdd,0,2,metal_plate,S,0.9670085593475038,0.8454822561667317,1.0,1.0,1.0
mpdd,0,2,metal_plate,C,0.9900282630921093,0.9401149697244681,1.0,1.0,1.0
mpdd,0,2,metal_plate,A1_J,0.9764867664339103,0.8783905664419864,1.0,1.0,1.0
mpdd,0,2,metal_plate,TRI_J,0.9738598704389301,0.8718479033213373,1.0,1.0,1.0
mpdd,0,2,metal_plate,BAL_J,0.9810985432819453,0.9018830912671685,1.0,1.0,1.0
mpdd,0,2,metal_plate,DUP_J,0.9668541547732022,0.8383355436001088,1.0,1.0,1.0
mpdd,0,2,metal_plate,DUP_BAL_J,0.9764867664339103,0.8783905664419864,1.0,1.0,1.0
mpdd,0,2,metal_plate,DUP_EXPECTED_J,0.9668541547732022,0.8383355436001088,1.0,1.0,1.0
mpdd,0,2,metal_plate,A1_L,0.9760269181438977,0.8668162008895544,1.0,1.0,1.0
mpdd,0,2,metal_plate,DUP_L,0.9655122698074025,0.8264864546541031,1.0,1.0,1.0
mpdd,0,2,metal_plate,TRI_L,0.975244013941378,0.8677784586704171,1.0,1.0,1.0
mpdd,0,2,metal_plate,BAL_L,0.9824042548278263,0.8974876362492816,1.0,1.0,1.0
mpdd,0,2,tubes,B,0.9838009333152982,0.7004827783824088,0.957427536231884,0.9831327875544104,0.9312977099236642
mpdd,0,2,tubes,S,0.9768208166252419,0.5663739940321258,0.9406702898550725,0.9739574774430311,0.9117647058823529
mpdd,0,2,tubes,C,0.9755203085911445,0.4819673475918702,0.8917572463768114,0.9510331039340126,0.8873239436619719
mpdd,0,2,tubes,A1_J,0.9881148131730095,0.7307356020930713,0.9660326086956521,0.9857863842897303,0.9384615384615386
mpdd,0,2,tubes,TRI_J,0.9852678953246663,0.6857817438972467,0.9664855072463768,0.9859819078168263,0.9402985074626865
mpdd,0,2,tubes,BAL_J,0.9865307439072515,0.6955088572753538,0.9615036231884059,0.9845233443442348,0.9333333333333332
mpdd,0,2,tubes,DUP_J,0.98690092649516,0.7201235122801676,0.9651268115942029,0.9852144535158035,0.9251700680272109
mpdd,0,2,tubes,DUP_BAL_J,0.9881148131730095,0.7307356020930713,0.9660326086956521,0.9857863842897303,0.9384615384615386
mpdd,0,2,tubes,DUP_EXPECTED_J,0.98690092649516,0.7201235122801676,0.9651268115942029,0.9852144535158035,0.9251700680272109
mpdd,0,2,tubes,A1_L,0.9898790838224152,0.7387075844359143,0.9592391304347826,0.9841601753526629,0.9393939393939393
mpdd,0,2,tubes,DUP_L,0.9879611621182773,0.723080384886672,0.9569746376811594,0.9830262173660648,0.9312977099236642
mpdd,0,2,tubes,TRI_L,0.9882130220527998,0.7000155292813021,0.96875,0.9871828163996816,0.9473684210526315
mpdd,0,2,tubes,BAL_L,0.9899188391256882,0.7160805124226726,0.9710144927536232,0.9883041119802364,0.9481481481481481
mpdd,0,4,bracket_black,B,0.9712617780864254,0.16322632233656506,0.7859042553191489,0.8645016779101695,0.7901234567901235
mpdd,0,4,bracket_black,S,0.9690521295910185,0.1317009625330275,0.6688829787234043,0.7822799828088497,0.7758620689655173
mpdd,0,4,bracket_black,C,0.963531484204067,0.023367972115044284,0.4900265957446808,0.5698069988323086,0.7521367521367521
mpdd,0,4,bracket_black,A1_J,0.9740838470124178,0.18559149428133026,0.7972074468085106,0.8699851276988307,0.8041237113402062
mpdd,0,4,bracket_black,TRI_J,0.9728498390701945,0.1859137899277851,0.7799202127659576,0.8682690959547195,0.7816091954022989
mpdd,0,4,bracket_black,BAL_J,0.9738353427235478,0.18655439188319298,0.7706117021276595,0.8592664381163521,0.7768595041322314
mpdd,0,4,bracket_black,DUP_J,0.9726147968096115,0.1803114588002528,0.8051861702127661,0.8785451388047634,0.8045977011494252
mpdd,0,4,bracket_black,DUP_BAL_J,0.9740838470124178,0.18559149428133026,0.7972074468085106,0.8699851276988307,0.8041237113402062
mpdd,0,4,bracket_black,DUP_EXPECTED_J,0.9726147968096115,0.1803114588002528,0.8051861702127661,0.8785451388047634,0.8045977011494252
mpdd,0,4,bracket_black,A1_L,0.978410166034851,0.16876473816622964,0.7945478723404255,0.8697620503258987,0.780952380952381
mpdd,0,4,bracket_black,DUP_L,0.9759600259584574,0.16921873383650332,0.802526595744681,0.8739744961333382,0.8
mpdd,0,4,bracket_black,TRI_L,0.9777414444481339,0.17453804113958016,0.7726063829787234,0.8604997079948516,0.7863247863247863
mpdd,0,4,bracket_black,BAL_L,0.979075899832188,0.17057817381771434,0.7712765957446809,0.8567504694140533,0.7768595041322314
mpdd,0,4,bracket_brown,B,0.8871821936693219,0.04032724325979936,0.5150829562594269,0.6645723235428354,0.8031496062992126
mpdd,0,4,bracket_brown,S,0.9352839142227739,0.046818777616311015,0.5309200603318249,0.6888227415054772,0.8225806451612903
mpdd,0,4,bracket_brown,C,0.9251645372427428,0.028487614258524804,0.6304675716440422,0.7388409292818838,0.8095238095238095
mpdd,0,4,bracket_brown,A1_J,0.9060588741282167,0.033952103093274184,0.5731523378582202,0.7250777918550071,0.8130081300813009
mpdd,0,4,bracket_brown,TRI_J,0.9176322806762108,0.038366633069525466,0.5829562594268477,0.732595412158507,0.8196721311475409
mpdd,0,4,bracket_brown,BAL_J,0.920053292193632,0.03550997631935356,0.5987933634992458,0.734580241604812,0.8196721311475409
mpdd,0,4,bracket_brown,DUP_J,0.8986660749845139,0.03664035844975139,0.5558069381598794,0.6975675639472827,0.8095238095238095
mpdd,0,4,bracket_brown,DUP_BAL_J,0.9060588741282167,0.033952103093274184,0.5731523378582202,0.7250777918550071,0.8130081300813009
mpdd,0,4,bracket_brown,DUP_EXPECTED_J,0.8986660749845139,0.03664035844975139,0.5558069381598794,0.6975675639472827,0.8095238095238095
mpdd,0,4,bracket_brown,A1_L,0.9142032528249885,0.03746346803234922,0.5769230769230769,0.7320996198772781,0.8031496062992126
mpdd,0,4,bracket_brown,DUP_L,0.9040937135731185,0.03951160028583413,0.5505279034690799,0.7044629239388716,0.8031496062992126
mpdd,0,4,bracket_brown,TRI_L,0.927289013704493,0.04250927061968248,0.5731523378582202,0.7291641187372002,0.8095238095238095
mpdd,0,4,bracket_brown,BAL_L,0.9310631074971111,0.04012588036208126,0.5965309200603318,0.747835941729821,0.8160000000000001
mpdd,0,4,bracket_white,B,0.9951661700888526,0.09199013846769113,0.7811111111111111,0.7449981366874826,0.7941176470588235
mpdd,0,4,bracket_white,S,0.9956779742839408,0.10416485177295358,0.7822222222222223,0.7477930779974379,0.8059701492537312
mpdd,0,4,bracket_white,C,0.9929238743181971,0.04177940382943392,0.7622222222222222,0.7258963151538403,0.8
mpdd,0,4,bracket_white,A1_J,0.9965490304092048,0.09536222826166874,0.8244444444444445,0.7945923184318668,0.7894736842105263
mpdd,0,4,bracket_white,TRI_J,0.9965014350915457,0.10491556625583405,0.8155555555555556,0.8094238008282693,0.7777777777777778
mpdd,0,4,bracket_white,BAL_J,0.997057496750847,0.09710997157201837,0.8366666666666667,0.8236925177823039,0.7945205479452055
mpdd,0,4,bracket_white,DUP_J,0.9959780102214961,0.09563884001026517,0.8033333333333333,0.7775293136935915,0.7761194029850748
mpdd,0,4,bracket_white,DUP_BAL_J,0.9965490304092048,0.09536222826166874,0.8244444444444445,0.7945923184318668,0.7894736842105263
mpdd,0,4,bracket_white,DUP_EXPECTED_J,0.9959780102214961,0.09563884001026517,0.8033333333333333,0.7775293136935915,0.7761194029850748
mpdd,0,4,bracket_white,A1_L,0.996420090366819,0.10594663284797728,0.8266666666666667,0.8127483581504462,0.7837837837837838
mpdd,0,4,bracket_white,DUP_L,0.9959534090053555,0.09882279125568984,0.8055555555555556,0.7840763100149328,0.7878787878787877
mpdd,0,4,bracket_white,TRI_L,0.9965435909443294,0.1319937233702518,0.8122222222222222,0.8071064523315201,0.8
mpdd,0,4,bracket_white,BAL_L,0.996915699791483,0.10544507251345343,0.8355555555555556,0.8307598653766428,0.8
mpdd,0,4,connector,B,0.9735610440604037,0.34592197608072994,0.9166666666666667,0.8105254081757841,0.8148148148148148
mpdd,0,4,connector,S,0.9693903854474528,0.20699570247380372,0.7928571428571429,0.6263725237569775,0.6875000000000001
mpdd,0,4,connector,C,0.9696396746234693,0.16636450881677342,0.8285714285714286,0.7281930536986254,0.6666666666666666
mpdd,0,4,connector,A1_J,0.975297297457135,0.37503957266484717,0.8976190476190476,0.8002561922204778,0.7647058823529412
mpdd,0,4,connector,TRI_J,0.9718279098188334,0.31028773291383455,0.8333333333333334,0.6917680427463035,0.6923076923076924
mpdd,0,4,connector,BAL_J,0.9735647450763133,0.3207535846123232,0.830952380952381,0.6884581127136845,0.6842105263157894
mpdd,0,4,connector,DUP_J,0.9744181010964927,0.3660084427606528,0.9166666666666666,0.8233362599118901,0.8125000000000001
mpdd,0,4,connector,DUP_BAL_J,0.975297297457135,0.37503957266484717,0.8976190476190476,0.8002561922204778,0.7647058823529412
mpdd,0,4,connector,DUP_EXPECTED_J,0.9744181010964927,0.3660084427606528,0.9166666666666666,0.8233362599118901,0.8125000000000001
mpdd,0,4,connector,A1_L,0.9798334933927328,0.39571976104729345,0.9142857142857144,0.8225327252112966,0.7777777777777778
mpdd,0,4,connector,DUP_L,0.9778453276772652,0.37972722031583067,0.9142857142857143,0.8073871276919659,0.8148148148148148
mpdd,0,4,connector,TRI_L,0.9779548844252857,0.3398191892305063,0.8928571428571428,0.7919326705040991,0.7586206896551724
mpdd,0,4,connector,BAL_L,0.979419466084577,0.3443701873913774,0.8928571428571429,0.790135360671075,0.75
mpdd,0,4,metal_plate,B,0.9541391892877344,0.8062198059486947,0.9994582881906826,0.9998043818466353,0.993006993006993
mpdd,0,4,metal_plate,S,0.9747075380959287,0.8750971014413726,0.9978331527627302,0.9992006779740839,0.993006993006993
mpdd,0,4,metal_plate,C,0.990644029331812,0.9425642721978168,1.0,1.0,1.0
mpdd,0,4,metal_plate,A1_J,0.979656760849062,0.8849814488088171,1.0,1.0,1.0
mpdd,0,4,metal_plate,TRI_J,0.978638050261831,0.8863869883822727,1.0,1.0,1.0
mpdd,0,4,metal_plate,BAL_J,0.9838051262884938,0.9068324172041451,1.0,1.0,1.0
mpdd,0,4,metal_plate,DUP_J,0.9726824924718734,0.8579556846474317,1.0,1.0,1.0
mpdd,0,4,metal_plate,DUP_BAL_J,0.979656760849062,0.8849814488088171,1.0,1.0,1.0
mpdd,0,4,metal_plate,DUP_EXPECTED_J,0.9726824924718734,0.8579556846474317,1.0,1.0,1.0
mpdd,0,4,metal_plate,A1_L,0.9811469325670795,0.8850119211090588,1.0,1.0,1.0
mpdd,0,4,metal_plate,DUP_L,0.9732881628801187,0.8570608543734421,1.0,1.0,1.0
mpdd,0,4,metal_plate,TRI_L,0.9812823054283728,0.8905962616727887,1.0,1.0,1.0
mpdd,0,4,metal_plate,BAL_L,0.9863852587659387,0.910928346835003,1.0,1.0,1.0
mpdd,0,4,tubes,B,0.9869050049093973,0.7242162845507977,0.957427536231884,0.982522712818592,0.935251798561151
mpdd,0,4,tubes,S,0.9779642269012707,0.6074576113215654,0.9370471014492754,0.9735127748042776,0.9117647058823529
mpdd,0,4,tubes,C,0.977324045163586,0.5033104827470739,0.8890398550724637,0.9505372570544653,0.8840579710144928
