dataset,category,seed,shot,revision,method,pixel_ap,pixel_auroc,is_new_d_method
ksdd2,ksdd2,0,1,study,D,0.8604786132836953,0.9972689954282223,True
ksdd2,ksdd2,0,1,study,A1_J,0.026055929545931944,0.5832681065078672,False
ksdd2,ksdd2,0,1,study,A1_L,0.03053865307086093,0.598171288921404,False
ksdd2,ksdd2,0,1,study,DUP_J,0.031219722778257755,0.6082857079175532,False
ksdd2,ksdd2,0,1,study,DUP_L,0.028115429384514598,0.581857371549042,False
ksdd2,ksdd2,0,1,study,TRI_D_J,0.8125958535927849,0.9936595592371018,True
ksdd2,ksdd2,0,1,study,TRI_D_L,0.861839959077732,0.9969831773789436,True
ksdd2,ksdd2,0,1,study,BAL_D_J,0.8123653744540449,0.9932714760142279,True
ksdd2,ksdd2,0,1,study,BAL_D_L,0.8538255870768,0.9965950941560698,True
