method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9354023797342281,0.7222215919410583,1.0,1.0,1.0
S,0.9535136405650186,0.7925297058596497,0.9393282773564464,0.9773422384645594,0.9403973509933775
C,0.9868556839675995,0.9255260796620182,1.0,1.0,1.0
A1_J,0.9692968679686003,0.8471340646373721,1.0,1.0,1.0
TRI_J,0.9655110861331355,0.834437139666844,1.0,1.0,1.0
BAL_J,0.9749009212751274,0.8727799080937784,1.0,1.0,1.0
DUP_J,0.9582395646550101,0.8025980760327827,1.0,1.0,1.0
DUP_BAL_J,0.9692968679686003,0.8471340646373721,1.0,1.0,1.0
DUP_EXPECTED_J,0.9582395646550101,0.8025980760327827,1.0,1.0,1.0
A1_L,0.9701916517899171,0.8418241510402373,1.0,1.0,1.0
DUP_L,0.958435383448681,0.7965999906458898,1.0,1.0,1.0
TRI_L,0.9680182466831654,0.8369263217317209,1.0,1.0,1.0
BAL_L,0.977240859710944,0.8738056369776727,1.0,1.0,1.0
