category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
macro_mean,741,0.9114574257112832,0.9235631847505794,0.8639595088193218,0.9586972822187604,0.40728424101458227,0.6805366169553121
