method,method_column,dataset,n_units,n_timed_repeats,scope,preprocess_s,encode_s,score_s,total_s_median,total_s_min,total_s_max,peak_vram_mb,peak_vram_median_mb,device_start_mb,device_peak_mb,device_peak_delta_mb,n_refs_values,n_queries,protocol,stages,status,n_failed_repeats,peak_vram_source,note
patchcore_local128,PatchCore_native_local128,mpdd,6,3,"sum over 6 units (mpdd seed 0, K in {1,4}, 3 categories; the K=1 and K=4 units cover the same 216 query images), median of 3 timed repeats",14.136,8.588,1.472,24.19,24.08,24.331,403.1,403.1,2850,3733,883,"1,4",432,"WideResNet50-2 layer2+layer3, --resize 144 --imagesize 128, --pretrain_embed_dimension 1024 --target_embed_dimension 256, --patchsize 3, --anomaly_scorer_num_nn 1, approx_greedy_coreset p=0.1, CPU FAISS; no rotation",preprocess/encode/score,ok,0,in-process torch.cuda.max_memory_allocated (PyTorch caching allocator); device_peak_mb / device_peak_delta_mb are the 1 Hz device-wide nvidia-smi cross-check,"the vendored CLI runs in a child process with its classes patched in-process; score = fit+predict minus preprocess minus encode, i.e. approx-greedy coreset + FAISS retrieval + segmentor upsampling"
