dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,2,8,cashew,B,1,0.9870172137372818,0.45276155939983004,0.8398,0.9074399993517427
visa,2,8,cashew,S,1,0.9936772423711269,0.5966276147012627,0.9586,0.9806541753209617
visa,2,8,cashew,C,1,0.9926569626228431,0.6403034161082701,0.9184,0.9569755357403482
visa,2,8,cashew,A1_J,1,0.9923908350157262,0.5713926914636639,0.9108,0.9520492377972415
visa,2,8,cashew,TRI_J,1,0.9931544343273622,0.5961765251216871,0.9326,0.9677167224307132
visa,2,8,cashew,BAL_J,1,0.9942494788939403,0.6299199635199011,0.9470000000000001,0.9754089992904404
visa,2,8,cashew,DUP_J,1,0.9907373688747858,0.5270350612917036,0.8805999999999999,0.9335622322179078
visa,2,8,cashew,DUP_BAL_J,1,0.9923908350157262,0.5713926914636639,0.9108,0.9520492377972415
visa,2,8,cashew,DUP_EXPECTED_J,1,0.9907373688747858,0.5270350612917036,0.8805999999999999,0.9335622322179078
visa,2,8,cashew,A1_L,1,0.9920315262418684,0.5567075582364919,0.8914,0.9399867746106083
visa,2,8,cashew,DUP_L,1,0.9901696233536138,0.5118641131904413,0.8672000000000001,0.9258397398500268
visa,2,8,cashew,TRI_L,1,0.9935533291395271,0.5979424631926891,0.9476,0.9744402784600248
visa,2,8,cashew,BAL_L,1,0.9946944790577611,0.6329325260151204,0.9618,0.9816640026625258
