dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,2,8,capsules,B,1,0.9766118109707663,0.41573332506837474,0.9555,0.9744971705475125
visa,2,8,capsules,S,1,0.9755665045719055,0.34641003126506015,0.9561666666666667,0.9685137430245911
visa,2,8,capsules,C,1,0.9461625346582585,0.187856364653941,0.8448333333333333,0.895195321724195
visa,2,8,capsules,A1_J,1,0.9779619404274524,0.42172863523136084,0.976,0.9861227672948047
visa,2,8,capsules,TRI_J,1,0.9764209490631869,0.3998519394689857,0.9769999999999999,0.9834826822988261
visa,2,8,capsules,BAL_J,1,0.9764100885927224,0.394405418809272,0.9815,0.9875186479863484
visa,2,8,capsules,DUP_J,1,0.9780223494375039,0.42732112868309885,0.9703333333333334,0.9827410742492877
visa,2,8,capsules,DUP_BAL_J,1,0.9779619404274524,0.42172863523136084,0.976,0.9861227672948047
visa,2,8,capsules,DUP_EXPECTED_J,1,0.9780223494375039,0.42732112868309885,0.9703333333333334,0.9827410742492877
visa,2,8,capsules,A1_L,1,0.9784722458042582,0.4108540167389608,0.9776666666666667,0.9866765807452722
visa,2,8,capsules,DUP_L,1,0.9778068513338193,0.41629225568671896,0.97,0.982185862654116
visa,2,8,capsules,TRI_L,1,0.9792361607954064,0.39887712902022854,0.9836666666666667,0.9897242787976619
visa,2,8,capsules,BAL_L,1,0.979656229641393,0.39234810558222555,0.9838333333333333,0.9898879741838894
