dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,2,8,chewinggum,B,1,0.9935521174162246,0.7469488784822272,0.9862,0.9938503106246778
visa,2,8,chewinggum,S,1,0.9933708972939138,0.6840970925751557,0.974,0.9885412859020418
visa,2,8,chewinggum,C,1,0.9914198212673748,0.4978404115445123,0.9704,0.9876543448835595
visa,2,8,chewinggum,A1_J,1,0.9937420825400521,0.7165598190823578,0.9838,0.9927765979787122
visa,2,8,chewinggum,TRI_J,1,0.9932737130638227,0.7094828030126702,0.9858,0.9935976925965369
visa,2,8,chewinggum,BAL_J,1,0.9934785569937968,0.6869910569889368,0.9808,0.9916405383736242
visa,2,8,chewinggum,DUP_J,1,0.9936469577903402,0.7394289117946786,0.9858,0.9936361162518339
visa,2,8,chewinggum,DUP_BAL_J,1,0.9937420825400521,0.7165598190823578,0.9838,0.9927765979787122
visa,2,8,chewinggum,DUP_EXPECTED_J,1,0.9936469577903402,0.7394289117946786,0.9858,0.9936361162518339
visa,2,8,chewinggum,A1_L,1,0.9941595192999666,0.7101615380509977,0.9872000000000001,0.9940606857664984
visa,2,8,chewinggum,DUP_L,1,0.9939721298998357,0.7336454870620345,0.9863999999999999,0.9939166166450157
visa,2,8,chewinggum,TRI_L,1,0.994228175122214,0.7153270831036074,0.9868,0.9938921270612617
visa,2,8,chewinggum,BAL_L,1,0.9943917899611284,0.6916911814852363,0.9874,0.9941179950546003
