method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
A1_J__perm_C_within_p05,0.9962642002484599,0.10035973772179532,0.9868987080175359,0.8388888888888889,0.8297026768929063,0.8059701492537312
TRI_J__perm_C_within_p05,0.9965248000656691,0.09374283050540096,0.9873856829991723,0.8222222222222222,0.8073277365308458,0.7894736842105263
TRI_J__perm_S_within_p05,0.9960757969650506,0.151662226915,0.9873361165347091,0.8133333333333334,0.820343756217625,0.7945205479452055
BAL_J__perm_C_within_p05,0.9967162939541213,0.08922051391847394,0.9879903981413152,0.8455555555555555,0.8414233167605487,0.7945205479452055
BAL_J__perm_S_within_p05,0.9965958839816537,0.12523362220284465,0.9885317799364773,0.8322222222222222,0.8355430368261185,0.7945205479452055
A1_J__perm_C_cross_p05,0.996201028281385,0.0988784562614779,0.9867412217796697,0.8155555555555556,0.7864623338663432,0.7894736842105263
TRI_J__perm_C_cross_p05,0.9963399818841094,0.10880143337795524,0.9870092336466466,0.8244444444444444,0.8141203250756053,0.8059701492537312
TRI_J__perm_S_cross_p05,0.9959267061777857,0.1312607927770521,0.9855477947068032,0.8277777777777778,0.822717217151148,0.8125
BAL_J__perm_C_cross_p05,0.9967211152979881,0.09763241984700484,0.9882832158667288,0.8366666666666667,0.8186602867674831,0.8181818181818182
BAL_J__perm_S_cross_p05,0.996559662090552,0.12296286062799928,0.9878154200070937,0.8455555555555555,0.8430450919881385,0.8064516129032259
A1_J__perm_C_within_p06,0.9964875891809538,0.08807306882611299,0.9876481502884552,0.85,0.8474007721362352,0.8285714285714285
TRI_J__perm_C_within_p06,0.996761540411948,0.11032205658384993,0.988816109789088,0.8344444444444444,0.8214678650472418,0.8169014084507042
TRI_J__perm_S_within_p06,0.998016078810923,0.16969130031687787,0.9925618242077524,0.9022222222222223,0.9117209418644894,0.8387096774193549
BAL_J__perm_C_within_p06,0.99714292107423,0.10214362543917666,0.989981315157781,0.8622222222222222,0.8633818463173265,0.8055555555555556
BAL_J__perm_S_within_p06,0.9983127768950323,0.15811409540165539,0.9935322805186271,0.8977777777777778,0.8987770869394638,0.8524590163934426
A1_J__perm_C_cross_p06,0.9966351964777981,0.10751970140292205,0.9878907790366124,0.8288888888888889,0.8116078264588645,0.8000000000000002
TRI_J__perm_C_cross_p06,0.9964920396522154,0.12247586746157844,0.9878062243722695,0.8244444444444445,0.8225841617022586,0.8059701492537312
TRI_J__perm_S_cross_p06,0.9953689137796603,0.11894247730923822,0.9835715556131983,0.8088888888888889,0.8155369631587357,0.7837837837837838
BAL_J__perm_C_cross_p06,0.9969623061155286,0.11159825616189122,0.989410864603711,0.8366666666666667,0.8285712719341793,0.8059701492537312
BAL_J__perm_S_cross_p06,0.9962665491082925,0.1055323391133328,0.9863007313639809,0.8366666666666667,0.8314293932042374,0.819672131147541
A1_J__perm_C_within_p07,0.9971048448201028,0.10000555432396754,0.9895579191026502,0.8433333333333333,0.826335048008449,0.8169014084507042
TRI_J__perm_C_within_p07,0.996921324692661,0.11692354916463046,0.9888280412490807,0.8255555555555556,0.8198941366145203,0.7936507936507938
TRI_J__perm_S_within_p07,0.9982168445145037,0.16468774126532928,0.9932946217736257,0.8966666666666667,0.90182790652171,0.8405797101449275
BAL_J__perm_C_within_p07,0.9976622663456229,0.11958695335867707,0.9917358197044688,0.8655555555555555,0.8549674831888444,0.8253968253968254
BAL_J__perm_S_within_p07,0.9983541910026058,0.14961800681408968,0.9937823563311438,0.9022222222222223,0.9028222128903981,0.8524590163934426
A1_J__perm_C_cross_p07,0.9970909989095109,0.09721835207374241,0.9895627703953086,0.8288888888888889,0.793942445729183,0.7945205479452055
TRI_J__perm_C_cross_p07,0.9969194085175345,0.10491326772078828,0.9891529417364814,0.8166666666666667,0.8021843396610747,0.8
TRI_J__perm_S_cross_p07,0.9973263793895708,0.11634393307869449,0.9913399981116027,0.8211111111111111,0.8037013885738493,0.8055555555555556
BAL_J__perm_C_cross_p07,0.9975695481943387,0.09483889356765969,0.9916230247572729,0.838888888888889,0.8221587100369722,0.8108108108108109
BAL_J__perm_S_cross_p07,0.9976934196444542,0.09621706340085334,0.9923202433967588,0.83,0.8096729544683876,0.8125
A1_J__perm_C_within_p08,0.9965701701476976,0.10580040018141185,0.9882519105410696,0.8444444444444444,0.8391868023642222,0.8055555555555556
TRI_J__perm_C_within_p08,0.9967232169094171,0.1114077309147527,0.9887277471794826,0.8311111111111111,0.8148656636787801,0.8000000000000002
TRI_J__perm_S_within_p08,0.9977986238401114,0.18752386446017738,0.9924381230533054,0.8333333333333334,0.825235942104444,0.8
BAL_J__perm_C_within_p08,0.997232672244673,0.09915534226761567,0.9904637331625664,0.8577777777777778,0.8498844960234101,0.8135593220338982
BAL_J__perm_S_within_p08,0.9979201464303944,0.17616694934008023,0.9929126508458339,0.8366666666666667,0.8228978190101707,0.8055555555555556
A1_J__perm_C_cross_p08,0.9967458401383307,0.10519159696424929,0.9881571416244823,0.8411111111111111,0.8233647296020785,0.8055555555555556
TRI_J__perm_C_cross_p08,0.9965743733705557,0.10729747128920646,0.987832648958539,0.8322222222222222,0.8191514276728518,0.8059701492537312
TRI_J__perm_S_cross_p08,0.9980022329003313,0.16141798722420347,0.9926047137686557,0.888888888888889,0.8914442065208426,0.8529411764705883
BAL_J__perm_C_cross_p08,0.9970843232026185,0.10210576454579244,0.9891370050142878,0.8544444444444445,0.8346674236350529,0.8333333333333333
BAL_J__perm_S_cross_p08,0.9981683838274324,0.1416941462542924,0.9931367399138559,0.8988888888888888,0.9002344038145907,0.8529411764705883
A1_J__perm_C_within_p09,0.9961204253018686,0.09059502025965412,0.9856716257459188,0.8233333333333333,0.8010536943144363,0.8169014084507042
TRI_J__perm_C_within_p09,0.9965492776576081,0.09347392428317634,0.9875861350240421,0.8188888888888889,0.8052157670887365,0.8
TRI_J__perm_S_within_p09,0.9971305586540588,0.13425415697056853,0.9900086658416883,0.8222222222222223,0.819385074565553,0.8235294117647058
BAL_J__perm_C_within_p09,0.997141190335406,0.08611063205977292,0.9894223729568428,0.8566666666666667,0.8462905802881667,0.8059701492537312
BAL_J__perm_S_within_p09,0.9976605356067989,0.10848565782972687,0.991797526824323,0.8188888888888889,0.809665336064332,0.8
A1_J__perm_C_cross_p09,0.9969635423575456,0.11915838426097279,0.9893356978527608,0.8422222222222222,0.8367007567939413,0.8
TRI_J__perm_C_cross_p09,0.996656336216291,0.14846974658049444,0.9882028054908577,0.8288888888888888,0.8258165063246157,0.8181818181818182
TRI_J__perm_S_cross_p09,0.996644221044523,0.1395849373151268,0.9884243643478027,0.8166666666666667,0.8301691025849223,0.7826086956521738
BAL_J__perm_C_cross_p09,0.9972562844672,0.13492147936965784,0.9899035397649529,0.8366666666666667,0.82970538221333,0.8059701492537312
BAL_J__perm_S_cross_p09,0.9972590041996379,0.13913889898162132,0.990037872696659,0.8366666666666667,0.8411138235400935,0.8064516129032259
A1_L,0.996420090366819,0.10594663284797728,0.9875565223414962,0.8266666666666667,0.8127483581504462,0.7837837837837838
TRI_L,0.9965435909443294,0.1319937233702518,0.9879692188289404,0.8122222222222222,0.8071064523315201,0.8
BAL_L,0.996915699791483,0.10544507251345343,0.9893129988445403,0.8355555555555556,0.8307598653766428,0.8
A1_lambda_0.25,0.9964751031365808,0.10436776954108673,0.9880288642170123,0.8277777777777777,0.8126993644286836,0.7894736842105263
A1_lambda_0.50,0.9965192369765922,0.10149048639267991,0.987537676551672,0.8288888888888889,0.8066114417962715,0.8
A1_lambda_0.75,0.9965439618169345,0.09861599174443789,0.9880173871763576,0.8277777777777777,0.801005563612994,0.8
TRI_lambda_0.25,0.9965575604791229,0.12897217358931282,0.9877535267145885,0.8133333333333332,0.8101950244525542,0.7792207792207793
TRI_lambda_0.50,0.9965628763197965,0.11848692505276966,0.9881114451877696,0.8155555555555556,0.8122816411508577,0.7792207792207793
TRI_lambda_0.75,0.9965388932246644,0.11216328690610573,0.9879350720623744,0.8144444444444444,0.8070625569031693,0.7792207792207793
BAL_lambda_0.25,0.9969849293444419,0.10397455067570834,0.9894673690185711,0.8355555555555556,0.830302442744634,0.7894736842105263
BAL_lambda_0.50,0.997030423050672,0.10248635876245352,0.9893831239966263,0.8311111111111111,0.8227273223880878,0.7894736842105263
BAL_lambda_0.75,0.9970573731266452,0.09954640225692382,0.9896290090021005,0.8311111111111111,0.8181152550326274,0.7945205479452055
