dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,8,grid,B,1,0.99438404711519,0.5282599324324133,1.0,1.0000000000000002
mvtec,2,8,grid,S,1,0.992102156771835,0.44295844022573905,1.0,1.0000000000000002
mvtec,2,8,grid,C,1,0.9565904938914208,0.2792162253592482,0.9883040935672515,0.9956219101402213
mvtec,2,8,grid,A1_J,1,0.9940037626603138,0.48908021525009365,1.0,1.0000000000000002
mvtec,2,8,grid,TRI_J,1,0.9939346657366057,0.48246762479523514,1.0,1.0000000000000002
mvtec,2,8,grid,BAL_J,1,0.9935795038869021,0.4682655617043432,1.0,1.0000000000000002
mvtec,2,8,grid,DUP_J,1,0.994319707449611,0.5137865243359285,1.0,1.0000000000000002
mvtec,2,8,grid,DUP_BAL_J,1,0.9940037626603138,0.48908021525009365,1.0,1.0000000000000002
mvtec,2,8,grid,DUP_EXPECTED_J,1,0.994319707449611,0.5137865243359285,1.0,1.0000000000000002
mvtec,2,8,grid,A1_L,1,0.9943199433406823,0.5179161340789492,0.9991645781119465,0.9996975196612223
mvtec,2,8,grid,DUP_L,1,0.9944840815730234,0.5309765793324972,0.9991645781119465,0.9996975196612223
mvtec,2,8,grid,TRI_L,1,0.9942040832988269,0.49909775767199194,1.0,1.0000000000000002
mvtec,2,8,grid,BAL_L,1,0.9939280579345692,0.4876538281463732,1.0,1.0000000000000002
