dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,8,screw,B,1,0.9501759339197665,0.17214716976369895,0.8173806107808977,0.8733392036337776
mvtec,2,8,screw,S,1,0.9500488434554414,0.20587126845376713,0.8598073375691739,0.9254949654264294
mvtec,2,8,screw,C,1,0.9736280340317863,0.22746090061920593,0.8056978889116623,0.9185034981695259
mvtec,2,8,screw,A1_J,1,0.9721595092884756,0.2453285968273271,0.8237343717974995,0.8966539113218451
mvtec,2,8,screw,TRI_J,1,0.9656994170141121,0.23995490675163422,0.8466898954703832,0.9146244826205903
mvtec,2,8,screw,BAL_J,1,0.9723716072820517,0.2645132624262868,0.8397212543554006,0.9140482164973249
mvtec,2,8,screw,DUP_J,1,0.964961229478793,0.2133686131516795,0.8251690920270548,0.8871356860437882
mvtec,2,8,screw,DUP_BAL_J,1,0.9721595092884756,0.2453285968273271,0.8237343717974995,0.8966539113218451
mvtec,2,8,screw,DUP_EXPECTED_J,1,0.964961229478793,0.2133686131516795,0.8251690920270548,0.8871356860437882
mvtec,2,8,screw,A1_L,1,0.9721811420906065,0.23582934881150694,0.8548882967821274,0.8991858404331831
mvtec,2,8,screw,DUP_L,1,0.9637565518716577,0.2066135332697152,0.8391063742570198,0.8884370335964297
mvtec,2,8,screw,TRI_L,1,0.9696697098499273,0.2369816439661007,0.8737446197991391,0.9133807739586228
mvtec,2,8,screw,BAL_L,1,0.9763373909484571,0.2648253784557426,0.8800983808157409,0.9247954038879479
