dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,0,4,pipe_fryum,B,1,0.9871091245340825,0.40626604095358904,0.9867999999999999,0.9938334430693062
visa,0,4,pipe_fryum,S,1,0.9907547569489423,0.43808204047415344,0.9708,0.9857080508882935
visa,0,4,pipe_fryum,C,1,0.9883895943256223,0.540403420009886,0.9616,0.9825570831956341
visa,0,4,pipe_fryum,A1_J,1,0.9910554212237633,0.4772391171831091,0.9956,0.9978958392892078
visa,0,4,pipe_fryum,TRI_J,1,0.9911056562950034,0.46442409200488405,0.9914,0.9959160303979997
visa,0,4,pipe_fryum,BAL_J,1,0.9917810814426449,0.4872548836270662,0.9950000000000001,0.9975905689756399
visa,0,4,pipe_fryum,DUP_J,1,0.9899232747814692,0.44993793027055107,0.9924,0.9963755521961438
visa,0,4,pipe_fryum,DUP_BAL_J,1,0.9910554212237633,0.4772391171831091,0.9956,0.9978958392892078
visa,0,4,pipe_fryum,DUP_EXPECTED_J,1,0.9899232747814692,0.44993793027055107,0.9924,0.9963755521961438
visa,0,4,pipe_fryum,A1_L,1,0.9908226515049223,0.47119123860428697,0.997,0.9986109892070287
visa,0,4,pipe_fryum,DUP_L,1,0.9896532443077576,0.4450508015564528,0.9935999999999999,0.9970288579748681
visa,0,4,pipe_fryum,TRI_L,1,0.9913406951245691,0.4654599537684969,0.9947999999999999,0.9975283833390629
visa,0,4,pipe_fryum,BAL_L,1,0.99195018821515,0.48695900726528524,0.997,0.9985604928763958
