dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,0,4,pcb4,B,1,0.9402202304450514,0.19891926760229234,0.943069306930693,0.9424029604110239
visa,0,4,pcb4,S,1,0.9638369658691537,0.16661607752507004,0.8707920792079209,0.7965117704434383
visa,0,4,pcb4,C,1,0.9654418300310965,0.16501868714970994,0.8886138613861386,0.873616051437591
visa,0,4,pcb4,A1_J,1,0.9631963225750141,0.2558623902889846,0.9822772277227723,0.9807077982476511
visa,0,4,pcb4,TRI_J,1,0.9625103678213073,0.24566239009784843,0.9663366336633663,0.9598252186902753
visa,0,4,pcb4,BAL_J,1,0.9675658723282968,0.26265345435269627,0.9792079207920792,0.9776913314236342
visa,0,4,pcb4,DUP_J,1,0.9561021027987439,0.23819831693154284,0.975940594059406,0.9755906339867167
visa,0,4,pcb4,DUP_BAL_J,1,0.9631963225750141,0.2558623902889846,0.9822772277227723,0.9807077982476511
visa,0,4,pcb4,DUP_EXPECTED_J,1,0.9561021027987439,0.23819831693154284,0.975940594059406,0.9755906339867167
visa,0,4,pcb4,A1_L,1,0.965548287193867,0.2493585300670349,0.9836633663366336,0.9830777072027663
visa,0,4,pcb4,DUP_L,1,0.9569788396144837,0.2317104982800527,0.9732673267326732,0.9734227260045695
visa,0,4,pcb4,TRI_L,1,0.968774678249203,0.24023414489076395,0.9555445544554455,0.9479483577400175
visa,0,4,pcb4,BAL_L,1,0.9736287815009004,0.25626186157199043,0.9711881188118812,0.967448519886188
