config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.0025166342966258526,0.007521094288676977,0.09277701377868652,0.9998351258116883,0.015604566782712936,-0.010495519265532494,819,0.00743625033646822,-0.0024328874424099922,78029
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.01428816094994545,0.017183950170874596,0.17238479852676392,0.9983512581168831,0.03769269213080406,-0.03437378257513046,819,0.016968686133623123,-0.014077342115342617,78029
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.014864926226437092,0.01775987818837166,0.18014132976531982,0.9992644074675324,0.04354565963149071,-0.04051431268453598,819,0.017489230260252953,-0.014595708809792995,78029
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.014154789969325066,0.016930805519223213,0.1944827139377594,0.9989473417207793,0.04299699142575264,-0.04005357250571251,819,0.016657214611768723,-0.013882954604923725,78029
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.002528388751670718,0.00708895456045866,0.08583647012710571,0.9997590300324676,0.01614989899098873,-0.01166162546724081,819,0.006993849296122789,-0.002432524925097823,78029
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.013673506677150726,0.016204990446567535,0.17238479852676392,0.9984273538961039,0.03582214564085007,-0.03272378444671631,819,0.0159990843385458,-0.013473553583025932,78029
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.01428154669702053,0.016818132251501083,0.1757739782333374,0.9989727069805194,0.043590959161520004,-0.04073491320014,819,0.016537118703126907,-0.014003889635205269,78029
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.013542626053094864,0.016008419916033745,0.1837783306837082,0.9988966112012987,0.04060756042599678,-0.03779255226254463,819,0.0157502219080925,-0.013288095593452454,78029
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.00930681824684143,0.011103691533207893,0.1575136035680771,0.9998604910714286,0.02585456520318985,-0.025107838213443756,819,0.010948865674436092,-0.009140968322753906,78029
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.04648449644446373,0.04655620455741882,0.22269701957702637,0.9982751623376623,0.07400147616863251,-0.07397953420877457,819,0.04626813158392906,-0.046195901930332184,78029
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.046650830656290054,0.046715736389160156,0.23670373857021332,0.9989473417207793,0.07444785535335541,-0.0744430273771286,819,0.04642465338110924,-0.0463591143488884,78029
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.045373011380434036,0.04544592648744583,0.2362651526927948,0.998541497564935,0.08062088489532471,-0.08059710264205933,819,0.045076724141836166,-0.04500329867005348,78029
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.002348264679312706,0.006553531624376774,0.09221269935369492,0.9996575689935064,0.014046194963157177,-0.010381247848272324,819,0.006474887486547232,-0.00226394971832633,78029
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.012279811315238476,0.014868183992803097,0.14902463555335999,0.9984780844155844,0.033269353210926056,-0.030597420409321785,819,0.014675043523311615,-0.012087548151612282,78029
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.012415367178618908,0.015035217627882957,0.13551382720470428,0.9991883116883117,0.03663848340511322,-0.03408343344926834,819,0.014808468520641327,-0.012187937274575233,78029
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.012089588679373264,0.014671094715595245,0.13588625192642212,0.998820515422078,0.03619341552257538,-0.03368521109223366,819,0.014445195905864239,-0.01186291966587305,78029
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.012028050608932972,0.014078374020755291,0.19901886582374573,0.9999112215909091,0.032752323895692825,-0.032087910920381546,819,0.01388237252831459,-0.011817501857876778,78029
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.059132788330316544,0.05921332910656929,0.29692932963371277,0.9984019886363636,0.09309101849794388,-0.09309101849794388,819,0.058857742697000504,-0.0587763637304306,78029
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.05939875543117523,0.0594647191464901,0.2958088517189026,0.9991375811688312,0.09382680058479309,-0.09382551908493042,819,0.059104058891534805,-0.059037405997514725,78029
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.057849686592817307,0.05792435631155968,0.3035726249217987,0.998528814935065,0.10278555750846863,-0.10277362912893295,819,0.05745348706841469,-0.05737815052270889,78029
