dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,0,1,metal_plate,B,1,0.9529578619851743,0.7559802570670267,0.9745395449620802,0.9912933697120341
mpdd,0,1,metal_plate,S,1,0.9692975247599477,0.8423133726484513,0.9929577464788732,0.9974692899917978
mpdd,0,1,metal_plate,C,1,0.987612940272716,0.9257676240753241,0.9978331527627303,0.9992228867880035
mpdd,0,1,metal_plate,A1_J,1,0.9761441558067856,0.8688198603532439,1.0,1.0
mpdd,0,1,metal_plate,TRI_J,1,0.9739733693543658,0.8602662858262091,1.0,1.0
mpdd,0,1,metal_plate,BAL_J,1,0.9801688703541787,0.8904302034689975,1.0,1.0
mpdd,0,1,metal_plate,DUP_J,1,0.968391671450627,0.8297978668897631,1.0,1.0
mpdd,0,1,metal_plate,DUP_BAL_J,1,0.9761441558067856,0.8688198603532439,1.0,1.0
mpdd,0,1,metal_plate,DUP_EXPECTED_J,1,0.968391671450627,0.8297978668897631,1.0,1.0
mpdd,0,1,metal_plate,A1_L,1,0.9774313184681823,0.8663309131100323,1.0,1.0
mpdd,0,1,metal_plate,DUP_L,1,0.9691315738939348,0.8259343785056004,1.0,1.0
mpdd,0,1,metal_plate,TRI_L,1,0.9767651208031146,0.8668851741339424,1.0,1.0
mpdd,0,1,metal_plate,BAL_L,1,0.9828238576794441,0.8959373946348185,1.0,1.0
