category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
macro_mean,458,0.5340431218622598,0.6029518943859601,0.7523582545606274,0.8899438709729838,0.14398264418079554,0.6453619196998505
