method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9244247009590375,0.5670894854125894,0.9367157665030006,0.9886658296391723,0.935251798561151
S,0.965863764699117,0.6867137147649717,0.9178941625750137,0.9829928906775538,0.9491525423728814
C,0.9714155194788513,0.6723281073911358,0.9211674849972722,0.9772380416069442,0.9652777777777778
A1_J,0.9524327095296059,0.6510071136557538,0.9585379159847245,0.9927914417729807,0.9640287769784173
TRI_J,0.9574193946637558,0.6727867227478387,0.949809056192035,0.9909244741699899,0.95
BAL_J,0.9623897196808271,0.6982147157456695,0.9618112384069831,0.9930518284620781,0.9608540925266905
DUP_J,0.9440934852599907,0.6190107472476816,0.9541734860883797,0.9920795062831766,0.9496402877697842
DUP_BAL_J,0.9524327095296059,0.6510071136557538,0.9585379159847245,0.9927914417729807,0.9640287769784173
DUP_EXPECTED_J,0.9440934852599907,0.6190107472476816,0.9541734860883797,0.9920795062831766,0.9496402877697842
A1_L,0.9571975860178521,0.6570540670367924,0.9639934533551555,0.9936194991381786,0.9558823529411765
DUP_L,0.9457494289833503,0.6205318067527476,0.9582651391162029,0.9926870061041478,0.9540636042402827
TRI_L,0.9643559907837166,0.6853994074153462,0.9563557010365521,0.991885822617538,0.9577464788732395
BAL_L,0.970758246919409,0.711794103961183,0.9653573376977632,0.9934770488753191,0.9616724738675957
