dataset,category,seed,shot,revision,method,pixel_ap,pixel_auroc,is_new_method
btad,02,2,1,study,BAL_E_J,0.647016195123558,0.9664529407126637,True
btad,02,2,1,study,BAL_E_L,0.6490732494225538,0.9667461940513804,True
btad,02,2,2,corrected,E,0.3705876964209201,0.925010621067514,True
btad,02,2,2,corrected,A1_J,0.622093852234021,0.9640073418472959,False
btad,02,2,2,corrected,A1_L,0.6245936070821454,0.9643146258925306,False
btad,02,2,2,corrected,DUP_J,0.6115949412417083,0.9631827051490329,False
btad,02,2,2,corrected,DUP_L,0.6128032786240468,0.9633887515151878,False
btad,02,2,2,corrected,TRI_E_J,0.6245448661229889,0.96441425820643,True
btad,02,2,2,corrected,TRI_E_L,0.6241757458774774,0.9645066718646154,True
btad,02,2,2,corrected,BAL_E_J,0.6280504686373749,0.9647300887008731,True
btad,02,2,2,corrected,BAL_E_L,0.6289869024147101,0.9649167226316963,True
btad,02,2,2,study,E,0.3705876964209201,0.925010621067514,True
btad,02,2,2,study,A1_J,0.6220938608896557,0.9640073420899447,False
btad,02,2,2,study,A1_L,0.6245936266210467,0.9643146263591631,False
btad,02,2,2,study,DUP_J,0.6115949584288581,0.9631827057276572,False
btad,02,2,2,study,DUP_L,0.6128032696453642,0.9633887511232164,False
btad,02,2,2,study,TRI_E_J,0.6245448771168111,0.9644142600356295,True
btad,02,2,2,study,TRI_E_L,0.624175752313896,0.964506671901946,True
btad,02,2,2,study,BAL_E_J,0.6280504601984952,0.9647300897087994,True
btad,02,2,2,study,BAL_E_L,0.6289869031674351,0.9649167233223124,True
btad,02,2,4,corrected,E,0.3769717332990569,0.9275197835130815,True
btad,02,2,4,corrected,A1_J,0.6116409251175162,0.9635948022490228,False
btad,02,2,4,corrected,A1_L,0.6154461356261713,0.9639188575895434,False
btad,02,2,4,corrected,DUP_J,0.5995071516494443,0.9626743584102546,False
btad,02,2,4,corrected,DUP_L,0.6020813156842171,0.9629332165461297,False
btad,02,2,4,corrected,TRI_E_J,0.6116434611534027,0.9638729250657095,True
btad,02,2,4,corrected,TRI_E_L,0.6152026567350711,0.9641228714911076,True
btad,02,2,4,corrected,BAL_E_J,0.6185475609879181,0.9643620089715412,True
btad,02,2,4,corrected,BAL_E_L,0.6225421321583811,0.9646400916578314,True
btad,02,2,4,study,E,0.3769717332990569,0.9275197835130815,True
btad,02,2,4,study,A1_J,0.6116409356502079,0.963594802454341,False
btad,02,2,4,study,A1_L,0.6154461359765404,0.9639188572349027,False
btad,02,2,4,study,DUP_J,0.5995071352574562,0.9626743585782422,False
btad,02,2,4,study,DUP_L,0.6020813406902947,0.9629332163594767,False
btad,02,2,4,study,TRI_E_J,0.6116434803121651,0.9638729251030401,True
btad,02,2,4,study,TRI_E_L,0.6152026537665514,0.9641228703711896,True
btad,02,2,4,study,BAL_E_J,0.6185475673842551,0.9643620098674757,True
btad,02,2,4,study,BAL_E_L,0.622542072613462,0.9646400913031907,True
btad,02,2,8,corrected,E,0.38292895473418725,0.929997866534481,True
btad,02,2,8,corrected,A1_J,0.5670876675681448,0.9609044741337792,False
btad,02,2,8,corrected,A1_L,0.5728587457606011,0.9613826632155983,False
btad,02,2,8,corrected,DUP_J,0.5485715848435483,0.9596598290851657,False
btad,02,2,8,corrected,DUP_L,0.553124834729513,0.9600700556607136,False
btad,02,2,8,corrected,TRI_E_J,0.5676145280906093,0.9612626696904687,True
btad,02,2,8,corrected,TRI_E_L,0.5732227717288554,0.9616483771350772,True
btad,02,2,8,corrected,BAL_E_J,0.5853553271387435,0.96229998321098,True
btad,02,2,8,corrected,BAL_E_L,0.5916562290066522,0.962713701280342,True
btad,02,2,8,study,E,0.38292895473418725,0.929997866534481,True
btad,02,2,8,study,A1_J,0.567087681035696,0.9609044739657916,False
btad,02,2,8,study,A1_L,0.5728587535216599,0.9613826632342636,False
btad,02,2,8,study,DUP_J,0.5485715838465814,0.9596598289171779,False
btad,02,2,8,study,DUP_L,0.5531248440769667,0.960070056612644,False
btad,02,2,8,study,TRI_E_J,0.5676145321219962,0.9612626692798321,True
btad,02,2,8,study,TRI_E_L,0.5732227729323496,0.9616483766684447,True
btad,02,2,8,study,BAL_E_J,0.5853552856018708,0.9622999827443476,True
btad,02,2,8,study,BAL_E_L,0.5916562663140403,0.9627137022322723,True
btad,03,0,2,corrected,E,0.3403123970825717,0.983886453099918,True
btad,03,0,2,corrected,A1_J,0.7403302569227456,0.9970784805135048,False
btad,03,0,2,corrected,A1_L,0.7577847668930059,0.9976250101097104,False
btad,03,0,2,corrected,DUP_J,0.7452591550322605,0.9966590285330963,False
btad,03,0,2,corrected,DUP_L,0.7546379461581258,0.9971586603155419,False
btad,03,0,2,corrected,TRI_E_J,0.7436051202866149,0.9971964229290466,True
btad,03,0,2,corrected,TRI_E_L,0.7595598004211149,0.9977075821342981,True
btad,03,0,2,corrected,BAL_E_J,0.6928477855921319,0.9972077824325036,True
btad,03,0,2,corrected,BAL_E_L,0.726919856087383,0.9977267126638039,True
btad,03,0,2,study,E,0.3403123970825717,0.983886453099918,True
btad,03,0,2,study,A1_J,0.7401936195867639,0.9968771381785774,False
btad,03,0,2,study,A1_L,0.7544467224322147,0.9974848305490205,False
btad,03,0,2,study,DUP_J,0.7453692555126749,0.9965666204118856,False
btad,03,0,2,study,DUP_L,0.7531463715253617,0.9970767543686453,False
btad,03,0,2,study,TRI_E_J,0.7431386431339925,0.9969900473929065,True
btad,03,0,2,study,TRI_E_L,0.7562267785499068,0.9975662743049087,True
btad,03,0,2,study,BAL_E_J,0.694852098504966,0.9969035050341271,True
btad,03,0,2,study,BAL_E_L,0.7194249753069328,0.9975249754779061,True
btad,03,0,8,corrected,E,0.4021463378316614,0.9869171297832415,True
btad,03,0,8,corrected,A1_J,0.7835129126205106,0.997948136257582,False
btad,03,0,8,corrected,A1_L,0.7940612105926035,0.9983438157686884,False
btad,03,0,8,corrected,DUP_J,0.7794993708899587,0.997792662611204,False
btad,03,0,8,corrected,DUP_L,0.7875843756317302,0.9981090177110568,False
btad,03,0,8,corrected,TRI_E_J,0.7854151799007324,0.998016450716174,True
btad,03,0,8,corrected,TRI_E_L,0.795322334970275,0.9983936938457801,True
btad,03,0,8,corrected,BAL_E_J,0.7729125334363774,0.9979347018481723,True
btad,03,0,8,corrected,BAL_E_L,0.7853988512575665,0.9983615028666292,True
btad,03,0,8,study,E,0.4021463378316614,0.9869171297832415,True
btad,03,0,8,study,A1_J,0.7824301683869888,0.9978100848718305,False
btad,03,0,8,study,A1_L,0.7913439314930607,0.998230758736514,False
btad,03,0,8,study,DUP_J,0.779439895546602,0.9977360769494128,False
btad,03,0,8,study,DUP_L,0.7860751110421585,0.9980427605696017,False
btad,03,0,8,study,TRI_E_J,0.7845119829246888,0.9978747590198506,True
btad,03,0,8,study,TRI_E_L,0.7925732534751504,0.9982793343079419,True
btad,03,0,8,study,BAL_E_J,0.7702987085849137,0.9976964914166654,True
btad,03,0,8,study,BAL_E_L,0.780859687716078,0.9981957702023436,True
btad,03,1,2,corrected,E,0.3266713926769555,0.9812094511789543,True
btad,03,1,2,corrected,A1_J,0.7489414487245253,0.9956350297086553,False
btad,03,1,2,corrected,A1_L,0.7605536039995995,0.9965759803182386,False
btad,03,1,2,corrected,DUP_J,0.7415492022462573,0.9950580784246005,False
btad,03,1,2,corrected,DUP_L,0.7494178405306821,0.9958693337000365,False
btad,03,1,2,corrected,TRI_E_J,0.7509081926213239,0.9958491881881641,True
btad,03,1,2,corrected,TRI_E_L,0.762785925244382,0.9967526415958858,True
btad,03,1,2,corrected,BAL_E_J,0.7145041282090637,0.9958690570889841,True
btad,03,1,2,corrected,BAL_E_L,0.7350993329416948,0.9968636024001548,True
btad,03,1,2,study,E,0.3266713926769555,0.9812094511789543,True
btad,03,1,2,study,A1_J,0.7491938109769045,0.9955572928854661,False
btad,03,1,2,study,A1_L,0.7585784977342467,0.9964272355785121,False
btad,03,1,2,study,DUP_J,0.742374008210923,0.9950472114797811,False
btad,03,1,2,study,DUP_L,0.7484427347208036,0.9957939871610387,False
btad,03,1,2,study,TRI_E_J,0.751307197169271,0.9957567433817087,True
btad,03,1,2,study,TRI_E_L,0.7607827698370642,0.9965990905147771,True
btad,03,1,2,study,BAL_E_J,0.7099824404395787,0.9956727249821218,True
btad,03,1,2,study,BAL_E_L,0.7300127770300444,0.9966124489692183,True
btad,03,1,8,corrected,E,0.3886450864863995,0.9860810999785321,True
btad,03,1,8,corrected,A1_J,0.773444823500166,0.9976037318780913,False
btad,03,1,8,corrected,A1_L,0.7810004375575393,0.9980520285833652,False
btad,03,1,8,corrected,DUP_J,0.7656647995117625,0.9973354580680428,False
btad,03,1,8,corrected,DUP_L,0.7699531669444865,0.9976940423355749,False
btad,03,1,8,corrected,TRI_E_J,0.7751750971440171,0.997685335512727,True
btad,03,1,8,corrected,TRI_E_L,0.7829865077813077,0.9981326964212015,True
btad,03,1,8,corrected,BAL_E_J,0.7648311583181578,0.9976399868788007,True
btad,03,1,8,corrected,BAL_E_L,0.7759904876062392,0.9981483801171106,True
btad,03,1,8,study,E,0.3886450864863995,0.9860810999785321,True
btad,03,1,8,study,A1_J,0.7721060662141348,0.997443496544386,False
btad,03,1,8,study,A1_L,0.7786444798315015,0.9979239522817779,False
btad,03,1,8,study,DUP_J,0.7657563972560782,0.9972704342256453,False
btad,03,1,8,study,DUP_L,0.7687255569497015,0.997621611232559,False
btad,03,1,8,study,TRI_E_J,0.7738949058585837,0.9975182300593047,True
btad,03,1,8,study,TRI_E_L,0.7805542973402249,0.9980027203121188,True
btad,03,1,8,study,BAL_E_J,0.7606760460986478,0.997366751515043,True
btad,03,1,8,study,BAL_E_L,0.7716874830942538,0.9979544138854705,True
btad,03,2,1,corrected,E,0.2618219896279662,0.9794595247326905,True
btad,03,2,1,corrected,A1_J,0.7013475002914843,0.9957068419007232,False
btad,03,2,1,corrected,A1_L,0.7076317712372283,0.9963292790114686,False
btad,03,2,1,corrected,DUP_J,0.7227916640832929,0.9953904512642832,False
btad,03,2,1,corrected,DUP_L,0.7288940399179635,0.9959249074664777,False
btad,03,2,1,corrected,TRI_E_J,0.7041122501088628,0.9958301482590084,True
btad,03,2,1,corrected,TRI_E_L,0.7098545632409783,0.9964308805555046,True
btad,03,2,1,corrected,BAL_E_J,0.5495999557889946,0.9954178361892161,True
btad,03,2,1,corrected,BAL_E_L,0.552842731575511,0.9959775022618267,True
btad,03,2,1,study,E,0.2618219896279662,0.9794595247326905,True
btad,03,2,1,study,A1_J,0.7007149836532476,0.9955904025751383,False
btad,03,2,1,study,A1_L,0.707420638671923,0.9961405141875542,False
btad,03,2,1,study,DUP_J,0.7218215526932996,0.9953688474600914,False
btad,03,2,1,study,DUP_L,0.7280081241170174,0.9958307417559122,False
btad,03,2,1,study,TRI_E_J,0.7033093000353363,0.9957045122082079,True
btad,03,2,1,study,TRI_E_L,0.7096376835063859,0.9962431858495108,True
btad,03,2,1,study,BAL_E_J,0.5553385601172511,0.9951258148213719,True
btad,03,2,1,study,BAL_E_L,0.5574078850242711,0.9956471928415231,True
btad,03,2,2,corrected,E,0.30203468425410424,0.9815805366435759,True
btad,03,2,2,corrected,A1_J,0.7118760145744264,0.996037760324805,False
btad,03,2,2,corrected,A1_L,0.7163735574300545,0.9965824636275867,False
btad,03,2,2,corrected,DUP_J,0.7366484899683888,0.9957936224623245,False
btad,03,2,2,corrected,DUP_L,0.7418086252324786,0.9962981165114082,False
btad,03,2,2,corrected,TRI_E_J,0.7140129047569663,0.9961472486221197,True
btad,03,2,2,corrected,TRI_E_L,0.7181599657020927,0.9966662633515275,True
btad,03,2,2,corrected,BAL_E_J,0.5611788497217594,0.9957539894756695,True
btad,03,2,2,corrected,BAL_E_L,0.560401044612369,0.9961449390311083,True
btad,03,2,2,study,E,0.30203468425410424,0.9815805366435759,True
btad,03,2,2,study,A1_J,0.7106441486342256,0.9959525288712463,False
btad,03,2,2,study,A1_L,0.7152217744920016,0.9964081729633734,False
btad,03,2,2,study,DUP_J,0.7362394839717232,0.9957627762019958,False
btad,03,2,2,study,DUP_L,0.7406418189698292,0.9962074241971407,False
btad,03,2,2,study,TRI_E_J,0.7127197732322313,0.99604861772141,True
btad,03,2,2,study,TRI_E_L,0.7170020484188266,0.9964924881473078,True
btad,03,2,2,study,BAL_E_J,0.5619646717825273,0.9955175900460849,True
btad,03,2,2,study,BAL_E_L,0.5628312759668241,0.9958562611894888,True
btad,03,2,4,corrected,E,0.33996550967157124,0.9840752290514505,True
btad,03,2,4,corrected,A1_J,0.7470284360961144,0.9971067931946356,False
btad,03,2,4,corrected,A1_L,0.7513131356689341,0.9975764921147331,False
btad,03,2,4,corrected,DUP_J,0.7606410733148542,0.9969148412054811,False
btad,03,2,4,corrected,DUP_L,0.7659179228315747,0.9973491397259507,False
btad,03,2,4,corrected,TRI_E_J,0.7476453532919123,0.9971743671999717,True
btad,03,2,4,corrected,TRI_E_L,0.7522378539910204,0.9976269657706701,True
btad,03,2,4,corrected,BAL_E_J,0.6436928284758711,0.9968854181316312,True
btad,03,2,4,corrected,BAL_E_L,0.6418820344365972,0.997289459868375,True
btad,03,2,4,study,E,0.33996550967157124,0.9840752290514505,True
btad,03,2,4,study,A1_J,0.7456809613017885,0.9969109568052186,False
btad,03,2,4,study,A1_L,0.7486989277644648,0.997394811635135,False
btad,03,2,4,study,DUP_J,0.7598337945548099,0.9968487487527762,False
btad,03,2,4,study,DUP_L,0.7642982312583757,0.9972528403843245,False
btad,03,2,4,study,TRI_E_J,0.7464176224941725,0.996976382103366,True
btad,03,2,4,study,TRI_E_L,0.7496845632909799,0.9974465560650763,True
btad,03,2,4,study,BAL_E_J,0.644399398823535,0.9965020888409614,True
btad,03,2,4,study,BAL_E_L,0.6399800422108626,0.9970066094527467,True
btad,03,2,8,corrected,E,0.3821745599662991,0.9860833441678644,True
btad,03,2,8,corrected,A1_J,0.7800747005323744,0.9972268744819874,False
btad,03,2,8,corrected,A1_L,0.7868580123621961,0.9978135538170813,False
btad,03,2,8,corrected,DUP_J,0.7744040924673199,0.9969519969689402,False
btad,03,2,8,corrected,DUP_L,0.7794608465990087,0.9974437180916759,False
btad,03,2,8,corrected,TRI_E_J,0.7825095178232006,0.9974176652503342,True
btad,03,2,8,corrected,TRI_E_L,0.7889032640529414,0.9979351038782511,True
btad,03,2,8,corrected,BAL_E_J,0.7720955115801466,0.9974883185189091,True
btad,03,2,8,corrected,BAL_E_L,0.7789850513749214,0.997998378100104,True
btad,03,2,8,study,E,0.3821745599662991,0.9860833441678644,True
btad,03,2,8,study,A1_J,0.7792115001567093,0.9970803596451674,False
btad,03,2,8,study,A1_L,0.7844910692517565,0.9977194822964198,False
btad,03,2,8,study,DUP_J,0.7741797124419011,0.9968892672106795,False
btad,03,2,8,study,DUP_L,0.778175185544788,0.9973910030462587,False
btad,03,2,8,study,TRI_E_J,0.7815259173091375,0.9972540247218618,True
btad,03,2,8,study,TRI_E_L,0.7865528139907694,0.9978356061001842,True
btad,03,2,8,study,BAL_E_J,0.769767486274311,0.9972170172787854,True
btad,03,2,8,study,BAL_E_L,0.7748832119739919,0.9978548652075239,True
