method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.8825900427896286,0.09385824188830291,0.6808772289403567,0.842825426481016,0.8676470588235294
S,0.9021967002487571,0.15671277039310477,0.7462594794015168,0.8853149544325355,0.8592057761732852
C,0.9534412888600607,0.11305470693663293,0.6573068251690919,0.8474531310561204,0.8613138686131386
A1_J,0.9217011916441675,0.13401930310074858,0.6980938716950194,0.8574516319346617,0.8592057761732852
TRI_J,0.9182347323166156,0.15051356849545525,0.7339618774339004,0.8764901421969531,0.8613138686131386
BAL_J,0.9319368202796601,0.164548493463657,0.7255585160893626,0.8720170752558942,0.8592057761732852
DUP_J,0.9061505476383078,0.11730862938334966,0.6958393113342898,0.854525427879334,0.8686131386861314
DUP_BAL_J,0.9217011916441675,0.13401930310074858,0.6980938716950194,0.8574516319346617,0.8592057761732852
DUP_EXPECTED_J,0.9061505476383078,0.11730862938334966,0.6958393113342898,0.854525427879334,0.8686131386861314
A1_L,0.921957695982102,0.13015491316288086,0.7060873129739701,0.8580873171575721,0.8686131386861314
DUP_L,0.9053599795437539,0.11495852641032811,0.6923549907767986,0.8470617558105479,0.8686131386861314
TRI_L,0.9217415766795896,0.14831447081437676,0.7360114777618364,0.8708485576731149,0.8623188405797102
BAL_L,0.9357387624476409,0.16168411985533543,0.7415453986472637,0.8760425310794162,0.8654545454545455
