method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9809351281663182,0.2217763336380782,0.8710106382978724,0.915030666359934,0.8518518518518519
S,0.9911255864979625,0.220996008430774,0.8630319148936171,0.9106655108891505,0.8260869565217391
C,0.9574210559839071,0.01975441617987634,0.6043882978723405,0.6549808714902543,0.810344827586207
A1_J,0.9797869852166219,0.2432026088478702,0.8271276595744681,0.8872769823290231,0.8411214953271028
TRI_J,0.9852255852281521,0.25800587057654606,0.8563829787234043,0.9074597406438943,0.8411214953271028
BAL_J,0.9837074402134858,0.2571532805106511,0.8344414893617021,0.8915969030548657,0.8333333333333334
DUP_J,0.9803911552742598,0.2404951861793389,0.8550531914893618,0.9052806407226136,0.8301886792452831
DUP_BAL_J,0.9797869852166219,0.2432026088478702,0.8271276595744681,0.8872769823290231,0.8411214953271028
DUP_EXPECTED_J,0.9803911552742598,0.2404951861793389,0.8550531914893618,0.9052806407226136,0.8301886792452831
A1_L,0.9820719565613452,0.2229535560926173,0.8311170212765957,0.8844532479084317,0.8380952380952381
DUP_L,0.982159340912676,0.22714357762336226,0.8650265957446808,0.9080407756652883,0.8440366972477064
TRI_L,0.9874777163538078,0.24213138748416477,0.8789893617021276,0.9192765293157402,0.8627450980392157
BAL_L,0.9862065138290171,0.2330419563449374,0.8417553191489362,0.8883409156435825,0.8392857142857142
