method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9915221980388499,0.6465064825110618,0.9155782848151062,0.7559786463315834,0.7636363636363636
S,0.9949804167789355,0.6663219976294499,0.9568056648308418,0.867223439866953,0.8666666666666666
C,0.9652071637386825,0.12506462465152457,0.7665617623918175,0.15529031649880412,0.2857142857142857
A1_J,0.9934943607824441,0.6695974330471243,0.9234461054287962,0.7521014505653377,0.7796610169491526
DUP_J,0.9927677371320063,0.6666498121766797,0.9191974822974036,0.7671232040845287,0.8070175438596492
TRI_J,0.9947979763046793,0.7020280995025434,0.968450039339103,0.8316007943119398,0.8275862068965517
BAL_J,0.9948152376115827,0.6931539629490919,0.9576711250983478,0.8044760615439207,0.7857142857142856
DUP_BAL_J,0.9934943607824441,0.6695974330471243,0.9234461054287962,0.7521014505653377,0.7796610169491526
DUP_EXPECTED_J,0.9927677371320063,0.6666498121766797,0.9191974822974036,0.7671232040845287,0.8070175438596492
A1_L,0.9944641010627903,0.6835128155822211,0.9287175452399685,0.7517351954170477,0.7547169811320754
DUP_L,0.9936422262095893,0.6763927188711522,0.9245476003147128,0.7634029197967648,0.7796610169491526
TRI_L,0.9955401186042357,0.7093281763746537,0.9604248623131393,0.8350054650009362,0.8571428571428571
BAL_L,0.9955902092290587,0.7012996166920326,0.9501180173092054,0.8073753790206821,0.8214285714285714
