method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.988715497622944,0.4879156779950538,1.0,1.0,1.0
S,0.992518800581311,0.6305770923616778,0.9991974317817015,0.9997489093689069,0.9944134078212291
C,0.9857141703640612,0.5925513146440629,1.0,1.0,1.0
A1_J,0.9915148409464689,0.5720186383583881,1.0,1.0,1.0
TRI_J,0.9925037910908656,0.6104738360697178,1.0,1.0,1.0
BAL_J,0.9929655795400223,0.6287139864366851,1.0,1.0,1.0
DUP_J,0.9905206308748935,0.5379436844872392,1.0,1.0,1.0
DUP_BAL_J,0.9915148409464689,0.5720186383583881,1.0,1.0,1.0
DUP_EXPECTED_J,0.9905206308748935,0.5379436844872392,1.0,1.0,1.0
A1_L,0.991396237783676,0.5646963194870129,1.0,1.0,1.0
DUP_L,0.9904552858877311,0.5327366724736826,1.0,1.0,1.0
TRI_L,0.9925456109972033,0.6054240419646368,1.0,1.0,1.0
BAL_L,0.9930102809143471,0.624337798258421,1.0,1.0,1.0
