method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9941295811574958,0.08935313647194147,0.9795649862015045,0.77,0.7121305306218283,0.7941176470588235
S,0.9948623018010438,0.1457706569786197,0.9815370281068125,0.7822222222222223,0.8034774456550309,0.767123287671233
C,0.9912460466525596,0.050945242888093475,0.967525637034999,0.7388888888888889,0.70612586116721,0.7792207792207793
A1_J,0.9959438899418237,0.10598851655794718,0.9856932146148062,0.8266666666666667,0.8071000882339985,0.8307692307692307
TRI_J,0.9956606668957011,0.14437489795354133,0.9850193769145588,0.8277777777777777,0.8201869191143311,0.8
BAL_J,0.996338003896882,0.12774249417456804,0.9873620003455953,0.8577777777777778,0.8599429025339121,0.819672131147541
DUP_J,0.9952586409917332,0.10061822938074788,0.9838460731334278,0.7966666666666666,0.7518960630688917,0.8
DUP_BAL_J,0.9959438899418237,0.10598851655794718,0.9856932146148062,0.8266666666666667,0.8071000882339985,0.8307692307692307
DUP_EXPECTED_J,0.9952586409917332,0.10061822938074788,0.9838460731334278,0.7966666666666666,0.7518960630688917,0.8
A1_J__perm_C_within_p00,0.9957767500211088,0.09805693449643511,0.9851692857671389,0.8311111111111111,0.808413574408037,0.8484848484848485
TRI_J__perm_C_within_p00,0.9958881354268515,0.1398808705464369,0.985781937724217,0.8277777777777778,0.8198428706508141,0.8115942028985509
TRI_J__perm_S_within_p00,0.995453658169934,0.13358330659228368,0.9829707789487475,0.7922222222222223,0.7902772944311042,0.7605633802816902
BAL_J__perm_C_within_p00,0.9966272845288885,0.12824670017879586,0.988149236330933,0.8622222222222222,0.8574018135593403,0.8405797101449275
BAL_J__perm_S_within_p00,0.9965573132307195,0.12416302647768192,0.9870350846465528,0.8244444444444444,0.8260399131985865,0.7878787878787877
A1_J__perm_C_cross_p00,0.9967971441820411,0.12118599659579654,0.9879402704677015,0.8333333333333334,0.8170758424313969,0.8307692307692307
TRI_J__perm_C_cross_p00,0.996149476989271,0.14300955485670364,0.9856120879305807,0.8277777777777777,0.8246466023663104,0.8064516129032259
TRI_J__perm_S_cross_p00,0.9981104040768295,0.20145038219545247,0.9924969463193275,0.9044444444444444,0.911039277299133,0.84375
BAL_J__perm_C_cross_p00,0.9970305466748737,0.14354594375995336,0.9883306328087921,0.8633333333333333,0.8641382730050969,0.8285714285714285
BAL_J__perm_S_cross_p00,0.998278532991158,0.18819653044021145,0.9932536259984308,0.8988888888888888,0.9030620892102288,0.8333333333333334
A1_J__perm_C_within_p01,0.9962561028632477,0.09281942917028144,0.9869812507578513,0.8311111111111111,0.8071029647923692,0.8235294117647058
TRI_J__perm_C_within_p01,0.9958516662873463,0.12420575186280866,0.9855125387846513,0.8311111111111111,0.8121494809355668,0.835820895522388
TRI_J__perm_S_within_p01,0.9973101846191466,0.19433748359727132,0.9902721777245017,0.8322222222222222,0.8428158737781524,0.7792207792207793
BAL_J__perm_C_within_p01,0.9969166887850968,0.1254285549585677,0.989369538362571,0.8533333333333334,0.8451235848364521,0.8285714285714285
BAL_J__perm_S_within_p01,0.9975146590487786,0.17685825645375833,0.9909403946135409,0.83,0.8435274770464661,0.7692307692307693
A1_J__perm_C_within_p02,0.9963166169099859,0.09160709690596026,0.9875465366190274,0.8333333333333334,0.803410867661948,0.8235294117647058
TRI_J__perm_C_within_p02,0.9961388453079238,0.13570077448011225,0.9866299851849842,0.8333333333333333,0.8304731446163249,0.8125
TRI_J__perm_S_within_p02,0.9977335975100108,0.16856895523303211,0.9924228226669741,0.8322222222222222,0.8176676198933999,0.7945205479452055
BAL_J__perm_C_within_p02,0.9971817390735677,0.12434573238930262,0.9899936953976403,0.86,0.8600223322347494,0.8235294117647058
BAL_J__perm_S_within_p02,0.9978902293735801,0.14998163663335173,0.9927958872943117,0.8355555555555556,0.8145107464190303,0.8108108108108109
A1_J__perm_C_within_p03,0.9962132670773546,0.08819493308605607,0.9865751403007201,0.8111111111111111,0.7795519615254416,0.8181818181818182
TRI_J__perm_C_within_p03,0.9960221440615075,0.13380444631424415,0.986045691001726,0.8311111111111111,0.8179129846009028,0.8387096774193549
TRI_J__perm_S_within_p03,0.9974240425089236,0.1640945891975579,0.9902029086918146,0.86,0.8571563315510273,0.8219178082191781
BAL_J__perm_C_within_p03,0.9969856710896522,0.11151440745183387,0.9893326245626735,0.8500000000000001,0.8450544526392998,0.835820895522388
BAL_J__perm_S_within_p03,0.9978247085466727,0.1527677469701976,0.991707738205294,0.8722222222222222,0.8714312372053681,0.8333333333333333
