dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mpdd,0,2,metal_plate,B,1,0.9404000161352393,0.749755941115057,0.9989165763813652,0.9996141230947329
mpdd,0,2,metal_plate,S,1,0.9659608140215852,0.8401862402778321,1.0,1.0
mpdd,0,2,metal_plate,C,1,0.9900295536896335,0.9402654807693472,1.0,1.0
mpdd,0,2,metal_plate,A1_J,1,0.9757679560741078,0.8763865714522668,1.0,1.0
mpdd,0,2,metal_plate,TRI_J,1,0.9729690647356407,0.868736646143062,1.0,1.0
mpdd,0,2,metal_plate,BAL_J,1,0.9804981566852128,0.9001170470693733,1.0,1.0
mpdd,0,2,metal_plate,DUP_J,1,0.9657907549174409,0.8348821286980582,1.0,1.0
mpdd,0,2,metal_plate,DUP_BAL_J,1,0.9757679560741078,0.8763865714522668,1.0,1.0
mpdd,0,2,metal_plate,DUP_EXPECTED_J,1,0.9657907549174409,0.8348821286980582,1.0,1.0
mpdd,0,2,metal_plate,A1_L,1,0.9752441893118322,0.8642498450259699,1.0,1.0
mpdd,0,2,metal_plate,DUP_L,1,0.9643664923384564,0.8224593690044177,1.0,1.0
mpdd,0,2,metal_plate,TRI_L,1,0.9743362771888193,0.8642218313190331,1.0,1.0
mpdd,0,2,metal_plate,BAL_L,1,0.9817909524068164,0.8952765549727041,1.0,1.0
