method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9051560280654523,0.070775563019673,0.6214177978883861,0.7537216760684217,0.8205128205128205
S,0.946148598250903,0.061904718207589096,0.7096530920060332,0.8244336581360822,0.8305084745762712
C,0.9380454789097773,0.03795958229601026,0.6033182503770739,0.7422563757092698,0.8064516129032259
A1_J,0.9233676418764648,0.05539832885783833,0.6546003016591252,0.774912926214996,0.8205128205128205
TRI_J,0.9325279814444889,0.05969221083285876,0.6734539969834088,0.8068899622466154,0.8166666666666667
BAL_J,0.9357969422136918,0.05387108128038834,0.6817496229260935,0.8020193530643898,0.8141592920353982
DUP_J,0.9153823217039223,0.06260943178460646,0.6297134238310709,0.7620155711221034,0.8264462809917354
DUP_BAL_J,0.9233676418764648,0.05539832885783833,0.6546003016591252,0.774912926214996,0.8205128205128205
DUP_EXPECTED_J,0.9153823217039223,0.06260943178460646,0.6297134238310709,0.7620155711221034,0.8264462809917354
A1_L,0.9336355952432388,0.060046921272880804,0.6493212669683258,0.7784420450123114,0.8095238095238095
DUP_L,0.9235860470677867,0.06578643939271123,0.6485671191553544,0.7730143614410259,0.8135593220338982
TRI_L,0.9434901447755537,0.06279282656179117,0.6847662141779789,0.814489535714268,0.8363636363636364
BAL_L,0.9473160582292995,0.05858033004344737,0.6719457013574661,0.8028418226625977,0.8141592920353982
