method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9599852896278325,0.8255987590515617,1.0,1.0,1.0
S,0.9761911571144739,0.8804320179712282,1.0,1.0,1.0
C,0.9897612532035331,0.9357425236100025,1.0,1.0,1.0
A1_J,0.9819079626498044,0.8920164712831897,1.0,1.0,1.0
TRI_J,0.9803734034842131,0.8911025713758483,1.0,1.0,1.0
BAL_J,0.9850106153902766,0.9090910909824002,1.0,1.0,1.0
DUP_J,0.975902659185026,0.8688468920226484,1.0,1.0,1.0
DUP_BAL_J,0.9819079626498044,0.8920164712831897,1.0,1.0,1.0
DUP_EXPECTED_J,0.975902659185026,0.8688468920226484,1.0,1.0,1.0
A1_L,0.9825405207529507,0.8903055766496016,1.0,1.0,1.0
DUP_L,0.9758533003159137,0.8670740862943689,1.0,1.0,1.0
TRI_L,0.9823981345658191,0.895119041598744,1.0,1.0,1.0
BAL_L,0.9868231796731506,0.9122288955140421,1.0,1.0,1.0
