dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,1,2,bottle,B,1,0.9843860915537074,0.7994727067487907,0.9936507936507937,0.998063740143663
mvtec,1,2,bottle,S,1,0.9881991174979077,0.8238986859302049,0.9944444444444445,0.9982457666210278
mvtec,1,2,bottle,C,1,0.9604417275254945,0.6875787299541704,0.9785714285714285,0.9940990939354073
mvtec,1,2,bottle,A1_J,1,0.9857485654279964,0.8061339125378588,0.9976190476190476,0.9992440151090303
mvtec,1,2,bottle,TRI_J,1,0.9876914781940435,0.8206084046726166,0.9968253968253968,0.9989838017340629
mvtec,1,2,bottle,BAL_J,1,0.9876887421756336,0.8186628336748677,0.996031746031746,0.9987192514695127
mvtec,1,2,bottle,DUP_J,1,0.985432334285301,0.8052086863404243,0.996031746031746,0.9987705302605454
mvtec,1,2,bottle,DUP_BAL_J,1,0.9857485654279964,0.8061339125378588,0.9976190476190476,0.9992440151090303
mvtec,1,2,bottle,DUP_EXPECTED_J,1,0.985432334285301,0.8052086863404243,0.996031746031746,0.9987705302605454
mvtec,1,2,bottle,A1_L,1,0.9859032818266951,0.8028853065132783,0.9968253968253968,0.9989838017340629
mvtec,1,2,bottle,DUP_L,1,0.9854235957936933,0.8022723645876695,0.9976190476190476,0.9992440151090303
mvtec,1,2,bottle,TRI_L,1,0.9878701362669714,0.8190524402587819,0.996031746031746,0.9987192514695127
mvtec,1,2,bottle,BAL_L,1,0.9879977885982495,0.817548202291208,0.996031746031746,0.9987192514695127
