reference_seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
1,2,bracket_black,BAL_L,8,0.9558699434296033,0.10462682282024367,0.8558423487334101,0.538563829787234,0.6975254679792937,0.7460317460317459
1,2,bracket_black,A1_lambda_0.25,8,0.9569000941628985,0.09485619981222476,0.862189320232421,0.5252659574468085,0.6785095817763122,0.7460317460317459
1,2,bracket_black,A1_lambda_0.50,8,0.9559685574552237,0.09420370430071462,0.8585183130915711,0.5252659574468086,0.6772961460777679,0.7460317460317459
1,2,bracket_black,A1_lambda_0.75,8,0.9548211784289484,0.0929914716978926,0.854131308582659,0.5246010638297872,0.6753892669930893,0.7460317460317459
1,2,bracket_black,TRI_lambda_0.25,8,0.9496618603321185,0.11096020704671164,0.8457224051594103,0.5126329787234043,0.68989513814556,0.7460317460317459
1,2,bracket_black,TRI_lambda_0.50,8,0.9482879864995379,0.108837510754657,0.8361038346055593,0.5033244680851064,0.6841214757759628,0.7460317460317459
1,2,bracket_black,TRI_lambda_0.75,8,0.9466698099569032,0.10707775352618434,0.8338159183435001,0.49734042553191493,0.6818420742766365,0.7460317460317459
1,2,bracket_black,BAL_lambda_0.25,8,0.9550840954063621,0.10487739567521423,0.8558959657415751,0.5352393617021277,0.6963780146786218,0.7460317460317459
1,2,bracket_black,BAL_lambda_0.50,8,0.9539504075853996,0.10547958096772284,0.8488813980463698,0.5299202127659575,0.6966810365981535,0.7460317460317459
1,2,bracket_black,BAL_lambda_0.75,8,0.9525304012662252,0.10293454635479214,0.8471280501160383,0.528590425531915,0.6962529794823528,0.7460317460317459
1,2,bracket_brown,B,8,0.8748120893828069,0.03280809937120431,0.7216089372082826,0.4487179487179487,0.6716084853679897,0.8225806451612903
1,2,bracket_brown,C,8,0.9189493351318225,0.029236531903620452,0.7672614733370414,0.5852187028657617,0.7469741393868329,0.8095238095238095
1,2,bracket_brown,S,8,0.9196428473037672,0.03993975225493507,0.7855060939423519,0.46681749622926094,0.6435978253672177,0.8064516129032259
1,2,bracket_brown,A1_J,8,0.8916535326322839,0.03131348261232321,0.7503582666663191,0.5490196078431373,0.7267021810819793,0.8225806451612903
1,2,bracket_brown,TRI_J,8,0.9038040858990614,0.0356942959522899,0.7711153932845813,0.5233785822021116,0.7107385034623038,0.8160000000000001
1,2,bracket_brown,BAL_J,8,0.9066318131210211,0.03418898397363814,0.7770319541519821,0.5429864253393666,0.7312088618356275,0.8160000000000001
1,2,bracket_brown,DUP_J,8,0.883684538131494,0.0320525896286772,0.7331170112612571,0.5082956259426847,0.7144690574002323,0.8225806451612903
1,2,bracket_brown,DUP_BAL_J,8,0.8916535326322839,0.03131348261232321,0.7503582666663191,0.5490196078431373,0.7267021810819793,0.8225806451612903
1,2,bracket_brown,DUP_EXPECTED_J,8,0.883684538131494,0.0320525896286772,0.7331170112612571,0.5082956259426847,0.7144690574002323,0.8225806451612903
1,2,bracket_brown,A1_L,8,0.9026625090597183,0.03421426835338933,0.764038713964895,0.5331825037707391,0.7288528194503024,0.8225806451612903
1,2,bracket_brown,DUP_L,8,0.8922543852254772,0.034256210269059104,0.7512480193977037,0.49245852187028655,0.7030257819497869,0.8225806451612903
1,2,bracket_brown,DUP_BAL_L,8,0.9026625090597183,0.03421426835338933,0.764038713964895,0.5331825037707391,0.7288528194503024,0.8225806451612903
1,2,bracket_brown,TRI_L,8,0.9136395128706292,0.03806697240653015,0.7832907457314765,0.5384615384615384,0.7261475305315686,0.8067226890756304
1,2,bracket_brown,BAL_L,8,0.9186716137779916,0.0366544004681932,0.7949341212088314,0.5633484162895926,0.7476016189815419,0.8135593220338982
1,2,bracket_brown,A1_lambda_0.25,8,0.9005223341767127,0.03372652093078451,0.7653246989730482,0.5437405731523378,0.7376853641508357,0.8225806451612903
1,2,bracket_brown,A1_lambda_0.50,8,0.8979329201998458,0.033011801056332085,0.7633477223537092,0.5475113122171946,0.7393737569609166,0.8225806451612903
1,2,bracket_brown,A1_lambda_0.75,8,0.8949668718507903,0.0318454651940401,0.7592624677644889,0.5535444947209653,0.7352165866259913,0.8225806451612903
1,2,bracket_brown,TRI_lambda_0.25,8,0.9116343989373636,0.037254834843183406,0.7846114964863344,0.5392156862745098,0.7263943293587559,0.8064516129032259
1,2,bracket_brown,TRI_lambda_0.50,8,0.9093136502661175,0.036678453477929036,0.7821769629048019,0.5324283559577677,0.7237596267297985,0.8095238095238095
1,2,bracket_brown,TRI_lambda_0.75,8,0.9066914705535576,0.03623838594878438,0.7676191376198993,0.5301659125188537,0.7188634400910173,0.8130081300813009
1,2,bracket_brown,BAL_lambda_0.25,8,0.9162446958106008,0.035960401468938426,0.7892915347782784,0.5595776772247362,0.7438630381203414,0.8135593220338982
1,2,bracket_brown,BAL_lambda_0.50,8,0.9133934190502214,0.035520511577276204,0.7901474780680303,0.5580693815987933,0.7434675202868571,0.8067226890756304
1,2,bracket_brown,BAL_lambda_0.75,8,0.9101830575858167,0.03498862546422505,0.7783058688099868,0.5437405731523379,0.7331454842047416,0.8064516129032259
1,2,bracket_white,B,8,0.9911986985833037,0.03378584496525213,0.9673206583033924,0.7377777777777779,0.7797227246589291,0.7073170731707317
1,2,bracket_white,C,8,0.9812711806890096,0.021746982330234508,0.9325669535881643,0.7155555555555555,0.6475108419416292,0.7792207792207793
1,2,bracket_white,S,8,0.9935511435176846,0.03301934507866051,0.9735769058584217,0.6844444444444444,0.6597968429616021,0.7088607594936709
1,2,bracket_white,A1_J,8,0.9932983320251833,0.0438835154305927,0.9741587909362207,0.7944444444444445,0.8317536405052649,0.7636363636363636
1,2,bracket_white,TRI_J,8,0.9940788952347939,0.036554169020649174,0.9772876245411641,0.76,0.8051159510302497,0.7222222222222222
1,2,bracket_white,BAL_J,8,0.9944990938964136,0.04053356186278479,0.9786067257525486,0.7677777777777778,0.7673266257316618,0.7500000000000001
1,2,bracket_white,DUP_J,8,0.9924516298676567,0.03749373815324152,0.9719406723702342,0.7677777777777778,0.8190686900758906,0.7228915662650602
1,2,bracket_white,DUP_BAL_J,8,0.9932983320251833,0.0438835154305927,0.9741587909362207,0.7944444444444445,0.8317536405052649,0.7636363636363636
1,2,bracket_white,DUP_EXPECTED_J,8,0.9924516298676567,0.03749373815324152,0.9719406723702342,0.7677777777777778,0.8190686900758906,0.7228915662650602
1,2,bracket_white,A1_L,8,0.9937336746515126,0.045514862031565004,0.9756974820865902,0.7822222222222223,0.8256480089653038,0.7341772151898733
1,2,bracket_white,DUP_L,8,0.9929736948714871,0.04406268554592667,0.9739758360888474,0.768888888888889,0.8114318142583299,0.725
1,2,bracket_white,DUP_BAL_L,8,0.9937336746515126,0.045514862031565004,0.9756974820865902,0.7822222222222223,0.8256480089653038,0.7341772151898733
1,2,bracket_white,TRI_L,8,0.994949827735856,0.04805084319835867,0.9795158756498974,0.7911111111111112,0.8391234956171288,0.7368421052631577
1,2,bracket_white,BAL_L,8,0.9951654283436422,0.04938658120179757,0.98012465554372,0.7811111111111112,0.8032111831272415,0.7333333333333333
1,2,bracket_white,A1_lambda_0.25,8,0.9937528982148789,0.04628146566942392,0.975470923093197,0.7855555555555556,0.8253283522490954,0.7341772151898733
1,2,bracket_white,A1_lambda_0.50,8,0.9936993689355376,0.04648079343408638,0.975349516258425,0.8011111111111111,0.8380759232221566,0.7407407407407408
1,2,bracket_white,A1_lambda_0.75,8,0.993557448351972,0.04664012666009845,0.9748617715440697,0.8022222222222223,0.8372268881011997,0.7636363636363636
1,2,bracket_white,TRI_lambda_0.25,8,0.9948077835280889,0.04732313400324336,0.9786260619179232,0.7899999999999999,0.8378270598458841,0.725
1,2,bracket_white,TRI_lambda_0.50,8,0.9946140644040059,0.043612812999958,0.9791462052577191,0.7844444444444445,0.8316638117828785,0.7222222222222222
1,2,bracket_white,TRI_lambda_0.75,8,0.9943783130513407,0.03951420876821397,0.9781121350697999,0.7711111111111111,0.8186301288333808,0.7222222222222222
1,2,bracket_white,BAL_lambda_0.25,8,0.9951488627006128,0.048468543102567534,0.9800158807809976,0.7855555555555556,0.8053756640016231,0.7333333333333333
1,2,bracket_white,BAL_lambda_0.50,8,0.9950262274925142,0.04614044477546279,0.979969182291093,0.7833333333333333,0.7960881829028474,0.7457627118644068
1,2,bracket_white,BAL_lambda_0.75,8,0.9948153246043934,0.04422145827101141,0.9795281657757737,0.7777777777777778,0.7877317085770924,0.7397260273972602
1,2,connector,B,8,0.9761518124294614,0.3950540228193559,0.9186060403399648,0.8095238095238095,0.5677020874225842,0.7368421052631579
1,2,connector,C,8,0.9696778389653639,0.16749062846191815,0.8936052474716908,0.8238095238095238,0.7049832060170406,0.7058823529411764
1,2,connector,S,8,0.9780791212338348,0.2744904250848581,0.9209419515459273,0.8047619047619048,0.6424601140296629,0.6857142857142857
1,2,connector,A1_J,8,0.9787622591382662,0.42481056343232126,0.9233355145472617,0.8523809523809524,0.6847029050854792,0.7222222222222223
1,2,connector,TRI_J,8,0.9786364913682389,0.38324016469250366,0.9220394062762638,0.8404761904761905,0.6772853080626191,0.6875000000000001
1,2,connector,BAL_J,8,0.9792911467120862,0.3772781790102816,0.923714052744416,0.8452380952380953,0.6750188019871981,0.7096774193548386
1,2,connector,DUP_J,8,0.9779720779334748,0.42147974182630826,0.9206504726993615,0.8261904761904761,0.6419707949055775,0.717948717948718
1,2,connector,DUP_BAL_J,8,0.9787622591382662,0.42481056343232126,0.9233355145472617,0.8523809523809524,0.6847029050854792,0.7222222222222223
1,2,connector,DUP_EXPECTED_J,8,0.9779720779334748,0.42147974182630826,0.9206504726993615,0.8261904761904761,0.6419707949055775,0.717948717948718
1,2,connector,A1_L,8,0.9825726314833595,0.4500404476403358,0.9349354054427063,0.8619047619047618,0.7218246110646548,0.7567567567567568
1,2,connector,DUP_L,8,0.9804007265437624,0.4343607633684496,0.9285100713074365,0.8333333333333334,0.6672376708867391,0.7368421052631579
1,2,connector,DUP_BAL_L,8,0.9825726314833595,0.4500404476403358,0.9349354054427063,0.8619047619047618,0.7218246110646548,0.7567567567567568
1,2,connector,TRI_L,8,0.9827541672676047,0.41414793517429327,0.9374959680694607,0.8833333333333333,0.7667714933263314,0.7567567567567568
1,2,connector,BAL_L,8,0.9840877921036346,0.41550876116281626,0.9415625423485552,0.8904761904761904,0.7807480416408987,0.75
1,2,connector,A1_lambda_0.25,8,0.9820687066895291,0.44742288953950077,0.9328309098136571,0.8571428571428571,0.702723474106375,0.7567567567567568
1,2,connector,A1_lambda_0.50,8,0.9812686290826594,0.4425391816272236,0.9333317107209352,0.8595238095238095,0.712793966071277,0.7222222222222223
1,2,connector,A1_lambda_0.75,8,0.9801619585547267,0.4347409685705521,0.9293007309207737,0.8547619047619047,0.708512428895003,0.7222222222222223
1,2,connector,TRI_lambda_0.25,8,0.9821493564047796,0.41178211065522147,0.9333747389226105,0.8809523809523809,0.7670332643546929,0.7368421052631579
1,2,connector,TRI_lambda_0.50,8,0.9812653286921831,0.4071545902086521,0.9329639505525663,0.8666666666666667,0.7197883663955092,0.7333333333333334
1,2,connector,TRI_lambda_0.75,8,0.9800941097759475,0.39856239003296645,0.928313302034196,0.8523809523809525,0.6873392857362532,0.7096774193548386
1,2,connector,BAL_lambda_0.25,8,0.9834703424622515,0.4127931120235046,0.9383415215658334,0.8857142857142857,0.76848852320902,0.7586206896551724
1,2,connector,BAL_lambda_0.50,8,0.9824638426007535,0.40629887943564347,0.9350786008993669,0.8761904761904762,0.733342409470229,0.7586206896551724
1,2,connector,BAL_lambda_0.75,8,0.9810731191017443,0.3955102160863381,0.9302117331370652,0.8666666666666667,0.708044733044733,0.7586206896551724
1,2,metal_plate,B,8,0.9534589088291197,0.7909846048745672,0.9012513098699054,0.9956663055254605,0.9984148917167269,0.9861111111111112
1,2,metal_plate,C,8,0.9889622039768033,0.9325919120115782,0.962854858802525,1.0,1.0,1.0
1,2,metal_plate,S,8,0.9703243367382892,0.8587261640286306,0.932977436329462,1.0,1.0,1.0
1,2,metal_plate,A1_J,8,0.9776560041939694,0.8688472805185181,0.9408735370721295,1.0,1.0,1.0
1,2,metal_plate,TRI_J,8,0.976183211686032,0.870457769587028,0.9437823682311403,1.0,1.0,1.0
1,2,metal_plate,BAL_J,8,0.9816357739981248,0.8922639417146693,0.9529639651160515,1.0,1.0,1.0
1,2,metal_plate,DUP_J,8,0.9707651086698887,0.8413996468084897,0.9283218741049132,0.9983748645720477,0.9994048012645513,0.993006993006993
1,2,metal_plate,DUP_BAL_J,8,0.9776560041939694,0.8688472805185181,0.9408735370721295,1.0,1.0,1.0
1,2,metal_plate,DUP_EXPECTED_J,8,0.9707651086698887,0.8413996468084897,0.9283218741049132,0.9983748645720477,0.9994048012645513,0.993006993006993
1,2,metal_plate,A1_L,8,0.9791569031644394,0.8693776796116249,0.9452071293472987,1.0,1.0,1.0
1,2,metal_plate,DUP_L,8,0.971364094259412,0.8406961152262995,0.9290306465542995,1.0,1.0,1.0
1,2,metal_plate,DUP_BAL_L,8,0.9791569031644394,0.8693776796116249,0.9452071293472987,1.0,1.0,1.0
1,2,metal_plate,TRI_L,8,0.9789493508835756,0.8758174394774112,0.9466878063115902,1.0,1.0,1.0
1,2,metal_plate,BAL_L,8,0.9843410613015888,0.8971919319187943,0.9571635989105087,1.0,1.0,1.0
1,2,metal_plate,A1_lambda_0.25,8,0.9789583882555521,0.8699070997772254,0.9454708323769083,1.0,1.0,1.0
1,2,metal_plate,A1_lambda_0.50,8,0.978629228849021,0.8699832615884482,0.9420407524884429,1.0,1.0,1.0
1,2,metal_plate,A1_lambda_0.75,8,0.9781893665934961,0.8696250998567013,0.9416458809788341,1.0,1.0,1.0
1,2,metal_plate,TRI_lambda_0.25,8,0.9784003671608169,0.8749680913973521,0.946453908934249,1.0,1.0,1.0
1,2,metal_plate,TRI_lambda_0.50,8,0.9777454189200603,0.8737822543430344,0.9460613672983119,1.0,1.0,1.0
1,2,metal_plate,TRI_lambda_0.75,8,0.9770009558644452,0.8722704040175726,0.9453071663259531,1.0,1.0,1.0
1,2,metal_plate,BAL_lambda_0.25,8,0.9838263294293885,0.8965383662479791,0.9576069840338004,1.0,1.0,1.0
1,2,metal_plate,BAL_lambda_0.50,8,0.983192289202637,0.8954808107572158,0.9545104074422621,1.0,1.0,1.0
1,2,metal_plate,BAL_lambda_0.75,8,0.9824570161958993,0.8940531232568539,0.9541420482667762,1.0,1.0,1.0
1,2,tubes,B,8,0.9851297218027082,0.703349293311438,0.9404424125904624,0.9556159420289856,0.9827321083566108,0.9333333333333332
1,2,tubes,C,8,0.9748163579161168,0.4764248833566954,0.9125730563527293,0.8940217391304347,0.9498426873775733,0.8905109489051095
1,2,tubes,S,8,0.9723468454632631,0.5670590223643432,0.8895853444998033,0.9420289855072463,0.975871359980549,0.9147286821705427
1,2,tubes,A1_J,8,0.987871432695141,0.732773252580102,0.9505180720725952,0.9664855072463768,0.9868603575147542,0.9465648854961832
1,2,tubes,TRI_J,8,0.9837009444391976,0.6842097721998874,0.9337747594922455,0.9719202898550725,0.9882114694528717,0.9393939393939393
1,2,tubes,BAL_J,8,0.9846268620702409,0.6958912800818278,0.9366940255047972,0.9755434782608696,0.9899978969961362,0.9481481481481481
1,2,tubes,DUP_J,8,0.987270527244081,0.7229075743257606,0.9468754281171681,0.9556159420289855,0.9832451258222636,0.9393939393939393
1,2,tubes,DUP_BAL_J,8,0.987871432695141,0.732773252580102,0.9505180720725952,0.9664855072463768,0.9868603575147542,0.9465648854961832
1,2,tubes,DUP_EXPECTED_J,8,0.987270527244081,0.7229075743257606,0.9468754281171681,0.9556159420289855,0.9832451258222636,0.9393939393939393
1,2,tubes,A1_L,8,0.9893982342276519,0.7396068739599047,0.9562020442150967,0.9655797101449275,0.9870669596745186,0.9545454545454545
1,2,tubes,DUP_L,8,0.9880532644593591,0.7260506067374781,0.9522317320884938,0.9601449275362319,0.9848228627831334,0.9465648854961832
1,2,tubes,DUP_BAL_L,8,0.9893982342276519,0.7396068739599047,0.9562020442150967,0.9655797101449275,0.9870669596745186,0.9545454545454545
1,2,tubes,TRI_L,8,0.9867349065902451,0.6985479049850377,0.9445715953623537,0.9759963768115942,0.9906080474535874,0.9565217391304348
1,2,tubes,BAL_L,8,0.9881920296715472,0.7131444090528536,0.9488886816801736,0.9764492753623188,0.9909891072480207,0.9640287769784173
1,2,tubes,A1_lambda_0.25,8,0.9891265018749653,0.7388545146759502,0.955260513983927,0.9655797101449276,0.9868051036231182,0.9465648854961832
1,2,tubes,A1_lambda_0.50,8,0.9887817792066101,0.7373668350886288,0.9544598636586026,0.9660326086956521,0.9868647190122638,0.9465648854961832
1,2,tubes,A1_lambda_0.75,8,0.9883642835656155,0.7353946011106367,0.9530590031965722,0.9660326086956522,0.9868212204695513,0.9465648854961832
1,2,tubes,TRI_lambda_0.25,8,0.9861100176745445,0.6959367731795862,0.9414463678693562,0.9728260869565218,0.9893006048357919,0.9496402877697843
1,2,tubes,TRI_lambda_0.50,8,0.9853914003471098,0.692629169813494,0.9379893036344399,0.9728260869565217,0.9891026107946959,0.9473684210526315
1,2,tubes,TRI_lambda_0.75,8,0.9845870451967045,0.688685775607486,0.9341796678548272,0.9723731884057971,0.9886695683419826,0.9402985074626865
1,2,tubes,BAL_lambda_0.25,8,0.9874792344282046,0.7100160833475335,0.9462103789558927,0.9759963768115942,0.9906853566474526,0.9565217391304348
1,2,tubes,BAL_lambda_0.50,8,0.9866416036290302,0.7060768676299659,0.9435761443691402,0.975090579710145,0.990114200381898,0.9503546099290779
1,2,tubes,BAL_lambda_0.75,8,0.9856874664992349,0.7014353469629453,0.9403493586498864,0.9750905797101449,0.9899699433637056,0.9481481481481481
1,4,bracket_black,B,8,0.9507238072558057,0.07292756948548591,0.8530251292236464,0.5452127659574468,0.6609442317239178,0.7540983606557378
1,4,bracket_black,C,8,0.9602620702107417,0.029348752153411026,0.8704937345408323,0.5525265957446808,0.6350364614076016,0.773109243697479
1,4,bracket_black,S,8,0.9366970613122221,0.08848037813882292,0.8260125893411784,0.46609042553191493,0.6585376061425836,0.7460317460317459
1,4,bracket_black,A1_J,8,0.9627968275380744,0.10532529816121065,0.8735357637368655,0.6223404255319149,0.7379091656495027,0.7580645161290321
1,4,bracket_black,TRI_J,8,0.9557221072715529,0.10812815662362948,0.8536236213357689,0.5492021276595744,0.7093356115086394,0.7460317460317459
1,4,bracket_black,BAL_J,8,0.9600257377683807,0.11576739335387534,0.8659199463311648,0.5784574468085106,0.7228027465936446,0.7460317460317459
1,4,bracket_black,DUP_J,8,0.9589261973243396,0.10661666049755937,0.866383185244151,0.5837765957446809,0.7144772480089435,0.7460317460317459
1,4,bracket_black,DUP_BAL_J,8,0.9627968275380744,0.10532529816121065,0.8735357637368655,0.6223404255319149,0.7379091656495027,0.7580645161290321
1,4,bracket_black,DUP_EXPECTED_J,8,0.9589261973243396,0.10661666049755937,0.866383185244151,0.5837765957446809,0.7144772480089435,0.7460317460317459
1,4,bracket_black,A1_L,8,0.9653537895728459,0.1053823255970967,0.8813487729468932,0.6176861702127661,0.7348982228327157,0.7479674796747967
1,4,bracket_black,DUP_L,8,0.9604628377738335,0.10371319537473649,0.8691357939368325,0.5851063829787234,0.7158749363182331,0.7540983606557378
1,4,bracket_black,DUP_BAL_L,8,0.9653537895728459,0.1053823255970967,0.8813487729468932,0.6176861702127661,0.7348982228327157,0.7479674796747967
1,4,bracket_black,TRI_L,8,0.9601277045690157,0.11075402437639591,0.8726033518559367,0.5884308510638298,0.7360629382937874,0.7500000000000001
1,4,bracket_black,BAL_L,8,0.9645069974366804,0.11375368766228068,0.880411574460492,0.608377659574468,0.7462926971342849,0.7500000000000001
1,4,bracket_black,A1_lambda_0.25,8,0.9650701532946455,0.10630315050919065,0.881938145496908,0.6216755319148937,0.7344431711487789,0.7479674796747967
1,4,bracket_black,A1_lambda_0.50,8,0.964527589416897,0.1071052189612086,0.8813489920955156,0.6210106382978723,0.7366670547294368,0.7479674796747967
1,4,bracket_black,A1_lambda_0.75,8,0.9637617052590594,0.10707872788000342,0.880846372931903,0.6223404255319149,0.7366921712352336,0.7580645161290321
1,4,bracket_black,TRI_lambda_0.25,8,0.9593550299807688,0.11075636031814168,0.8711618824466373,0.5844414893617021,0.7331694762593498,0.7500000000000001
1,4,bracket_black,TRI_lambda_0.50,8,0.9583537640408275,0.10997466200863984,0.8685685786938555,0.5771276595744681,0.7276741146711806,0.7460317460317459
1,4,bracket_black,TRI_lambda_0.75,8,0.9571345677249349,0.10878986050644776,0.857794419137083,0.5631648936170213,0.7181970038298303,0.7460317460317459
1,4,bracket_black,BAL_lambda_0.25,8,0.9637667556416762,0.11447076823877084,0.8796965747541038,0.6090425531914894,0.7467886635772282,0.7500000000000001
1,4,bracket_black,BAL_lambda_0.50,8,0.9627431831378401,0.11513594657867257,0.878476319275937,0.6043882978723405,0.7390530669304476,0.7540983606557378
1,4,bracket_black,BAL_lambda_0.75,8,0.9614892452823655,0.1165490522815846,0.8688437182385023,0.5950797872340425,0.7307905753623085,0.7540983606557378
1,4,bracket_brown,B,8,0.9080758981947811,0.06314485524545829,0.8002882027029247,0.5437405731523379,0.685458275764484,0.8160000000000001
1,4,bracket_brown,C,8,0.9284988540819771,0.031328364270238926,0.8245223746990997,0.6825037707390649,0.78168411049847,0.8166666666666667
1,4,bracket_brown,S,8,0.9407938179533207,0.0641296407306562,0.8657859532803229,0.6206636500754147,0.7380063801990121,0.8095238095238095
1,4,bracket_brown,A1_J,8,0.9197181917183405,0.052191814514845544,0.8313929407886492,0.6372549019607843,0.7328197928056125,0.8292682926829268
1,4,bracket_brown,TRI_J,8,0.9260923970639323,0.055909205775354465,0.84685896545926,0.6304675716440422,0.72369892761967,0.8135593220338982
1,4,bracket_brown,BAL_J,8,0.927220340261012,0.050491121092582365,0.8449985361982412,0.6681749622926094,0.7393484060573293,0.8196721311475409
1,4,bracket_brown,DUP_J,8,0.9146210378802446,0.05753578381347044,0.8154178937085467,0.6018099547511312,0.7151227428794962,0.8225806451612903
1,4,bracket_brown,DUP_BAL_J,8,0.9197181917183405,0.052191814514845544,0.8313929407886492,0.6372549019607843,0.7328197928056125,0.8292682926829268
1,4,bracket_brown,DUP_EXPECTED_J,8,0.9146210378802446,0.05753578381347044,0.8154178937085467,0.6018099547511312,0.7151227428794962,0.8225806451612903
1,4,bracket_brown,A1_L,8,0.9309598380429301,0.05793776590224582,0.8460040293864582,0.6176470588235294,0.7239836810171089,0.8196721311475409
1,4,bracket_brown,DUP_L,8,0.9229810058139791,0.06151684812221987,0.8253804718745196,0.5897435897435898,0.7118700653350603,0.8196721311475409
1,4,bracket_brown,DUP_BAL_L,8,0.9309598380429301,0.05793776590224582,0.8460040293864582,0.6176470588235294,0.7239836810171089,0.8196721311475409
1,4,bracket_brown,TRI_L,8,0.9394977258661453,0.06401070854388088,0.8709986203999188,0.6410256410256411,0.7424879344782167,0.8275862068965518
1,4,bracket_brown,BAL_L,8,0.9423032438448204,0.05834720479058901,0.8707138934292904,0.6621417797888386,0.7502683355058908,0.8245614035087719
1,4,bracket_brown,A1_lambda_0.25,8,0.9289411705419327,0.05679334228024886,0.8400175868652294,0.6184012066365008,0.7271990428158582,0.8196721311475409
1,4,bracket_brown,A1_lambda_0.50,8,0.9263546506874203,0.05548528854069304,0.8411927805618445,0.6274509803921569,0.7297403085833803,0.8225806451612903
1,4,bracket_brown,A1_lambda_0.75,8,0.9232555775695694,0.053931004133802245,0.8327160631849954,0.6342383107088989,0.7331307823793451,0.8225806451612903
1,4,bracket_brown,TRI_lambda_0.25,8,0.9368897155325957,0.06216113165127604,0.86696373538942,0.6395173453996983,0.7403386940775905,0.8275862068965518
1,4,bracket_brown,TRI_lambda_0.50,8,0.9337580539869431,0.06021911149405931,0.8619641833791508,0.6395173453996983,0.7289056051567037,0.8275862068965518
1,4,bracket_brown,TRI_lambda_0.75,8,0.9301458537382782,0.05812931761422908,0.8553449307275479,0.6380090497737556,0.7271549841526231,0.8275862068965518
1,4,bracket_brown,BAL_lambda_0.25,8,0.9394478051153372,0.056641880851434075,0.8695779621962093,0.6644042232277526,0.735244794040535,0.8245614035087719
1,4,bracket_brown,BAL_lambda_0.50,8,0.9359350517152402,0.05479603315707226,0.8665230094265992,0.6674208144796381,0.7380301061041427,0.8245614035087719
1,4,bracket_brown,BAL_lambda_0.75,8,0.9318469513667827,0.05275155625642697,0.8611799282266142,0.6704374057315233,0.7408273759274391,0.8135593220338982
1,4,bracket_white,B,8,0.9972989348167908,0.11030072833116149,0.9911040228723624,0.8266666666666667,0.7780309847064358,0.8484848484848485
1,4,bracket_white,C,8,0.9936769929550275,0.038269182979561035,0.977219020904822,0.7577777777777779,0.6522439486866117,0.8571428571428571
1,4,bracket_white,S,8,0.9976312366709931,0.07007257189113883,0.9912752779197834,0.6844444444444444,0.5961169862412636,0.7777777777777778
1,4,bracket_white,A1_J,8,0.9983195762261264,0.1561633017689133,0.9942451405633411,0.8877777777777778,0.8932489762774318,0.819672131147541
1,4,bracket_white,TRI_J,8,0.998137725025408,0.13618031849428955,0.9932876833894541,0.7744444444444445,0.7608219765876553,0.767123287671233
1,4,bracket_white,BAL_J,8,0.9983634628177342,0.13782291386092974,0.9941477824606881,0.7811111111111111,0.725453083513197,0.7941176470588235
1,4,bracket_white,DUP_J,8,0.9979133470993002,0.12786478962318706,0.9928244621080942,0.8677777777777778,0.8496834065419784,0.84375
1,4,bracket_white,DUP_BAL_J,8,0.9983195762261264,0.1561633017689133,0.9942451405633411,0.8877777777777778,0.8932489762774318,0.819672131147541
1,4,bracket_white,DUP_EXPECTED_J,8,0.9979133470993002,0.12786478962318706,0.9928244621080942,0.8677777777777778,0.8496834065419784,0.84375
