method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9888697912689984,0.583994239814575,0.9315436241610738,0.7023020617430374,0.6785714285714286
S,0.9935930237376549,0.583468648400799,0.9207036811063657,0.6942408672788191,0.6666666666666666
C,0.9789942559388614,0.5175370344133542,0.8928818385194224,0.7798348183304484,0.7692307692307693
A1_J,0.9927593292660067,0.6585560004897387,0.9565893837705918,0.8398042704489045,0.7539267015706806
TRI_J,0.9948945249542199,0.661559234893594,0.9562944885092537,0.814803105590551,0.7272727272727272
BAL_J,0.9953388576592457,0.6690481529482031,0.9592841163310962,0.8438525379316577,0.7564766839378239
DUP_J,0.9915317433037363,0.6476337816574746,0.9492983526540573,0.8024438468779624,0.7264573991031391
DUP_BAL_J,0.9927593292660067,0.6585560004897387,0.9565893837705918,0.8398042704489045,0.7539267015706806
DUP_EXPECTED_J,0.9915317433037363,0.6476337816574746,0.9492983526540573,0.8024438468779624,0.7264573991031391
A1_L,0.9926503592373788,0.6612844184139295,0.9528574333943461,0.8283930731096728,0.7476635514018691
DUP_L,0.9913590563115667,0.6470621031903361,0.9465934512914379,0.7919045103895279,0.7339449541284404
TRI_L,0.9952798823802061,0.6644955272760855,0.9525116941224323,0.8060071882618258,0.7417840375586854
BAL_L,0.9957880374357659,0.6745688854304821,0.9567825910107789,0.8363468182246694,0.7582938388625592
