config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.014573559165000916,0.01796620525419712,0.17489680647850037,0.999951171875,0.01973692700266838,-0.019111577421426773,156,0.017961695790290833,-0.014562007039785385,61284
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.014216980896890163,0.017367202788591385,0.17011159658432007,0.99833984375,0.013032286427915096,-0.008062027394771576,156,0.01737823523581028,-0.014232649467885494,61284
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.014350217767059803,0.01768157258629799,0.16641750931739807,0.9992513020833333,0.020102791488170624,-0.0182256530970335,156,0.017675407230854034,-0.014340352267026901,61284
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.01398352812975645,0.016919760033488274,0.17489680647850037,0.9999348958333333,0.018874425441026688,-0.016917014494538307,156,0.01691478304564953,-0.013976058922708035,61284
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.01363775972276926,0.016474628821015358,0.163447767496109,0.9982096354166666,0.013079965487122536,-0.005760950036346912,156,0.01648327149450779,-0.013657811097800732,61284
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.013729367405176163,0.01667315699160099,0.16641750931739807,0.9994954427083333,0.0214749313890934,-0.01885129138827324,156,0.016660934314131737,-0.013716330751776695,61284
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.04569806903600693,0.045846834778785706,0.21861432492733002,1.0,0.024729682132601738,-0.021976925432682037,156,0.04590059444308281,-0.045758455991744995,61284
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.04497681185603142,0.04509349539875984,0.21788795292377472,0.9978678385416667,0.035615768283605576,-0.03523695096373558,156,0.04511762410402298,-0.04500160366296768,61284
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.04671603813767433,0.04683438315987587,0.24849139153957367,0.9994791666666667,0.026413973420858383,-0.023148301988840103,156,0.046886369585990906,-0.04677603021264076,61284
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.01195161696523428,0.014924637041985989,0.11659787595272064,0.9998860677083333,0.01881406456232071,-0.016971364617347717,156,0.014914736151695251,-0.01193883828818798,61284
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.011722223833203316,0.014607677236199379,0.11763256788253784,0.9978678385416667,0.011865952052175999,-0.004719138145446777,156,0.014614657498896122,-0.011740051209926605,61284
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.011792500503361225,0.014800354838371277,0.12562517821788788,0.9995442708333333,0.018375921994447708,-0.015050029382109642,156,0.01479125302284956,-0.011784208007156849,61284
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.058328546583652496,0.058492884039878845,0.2914857864379883,0.9999837239583333,0.029309645295143127,-0.025726981461048126,156,0.058567166328430176,-0.05841153860092163,61284
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.057109009474515915,0.05723537504673004,0.28549569845199585,0.9973307291666667,0.042683281004428864,-0.04233626276254654,156,0.05727241560816765,-0.05714661255478859,61284
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.05952038615942001,0.05965190380811691,0.32491686940193176,0.999658203125,0.034153830260038376,-0.02937329187989235,156,0.059716805815696716,-0.05959713086485863,61284
