method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9912843349363937,0.6875194491330608,0.9846428571428573,0.9930439020783284,0.9714285714285714
S,0.9922296282501627,0.7573809735882908,0.9503571428571428,0.9743303354215647,0.9014084507042254
C,0.9687853380796745,0.4401607253185654,0.9389285714285714,0.9679372101462,0.9172932330827068
A1_J,0.9911178820292202,0.6698211786182325,0.9974999999999999,0.9987012987012984,0.9928057553956835
TRI_J,0.9927724695148459,0.7186330018595705,0.9924999999999999,0.995946020753214,0.9705882352941176
BAL_J,0.9920723109143652,0.69560717090212,0.9914285714285714,0.9951292314753937,0.9722222222222222
DUP_J,0.9915254166390048,0.6817227043637982,0.9939285714285714,0.9972085385878486,0.9928057553956835
DUP_BAL_J,0.9911178820292202,0.6698211786182325,0.9974999999999999,0.9987012987012984,0.9928057553956835
DUP_EXPECTED_J,0.9915254166390048,0.6817227043637982,0.9939285714285714,0.9972085385878486,0.9928057553956835
A1_L,0.9913783740796296,0.6722865860566014,0.9985714285714287,0.9992277992277989,0.9928057553956835
DUP_L,0.9916291686018113,0.6828450712342127,0.9946428571428572,0.9974789915966384,0.9928057553956835
TRI_L,0.9929733748235915,0.7226895105086353,0.9985714285714286,0.9991775877527984,0.9929078014184397
BAL_L,0.9924169051495452,0.7014975928295375,0.9978571428571429,0.9987479179201435,0.9929078014184397
