config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.0054341708309948444,0.009096833877265453,0.10419416427612305,0.9998743038366337,0.011935261078178883,-0.008296201936900616,1544,0.009053817018866539,-0.005390796810388565,101880
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.005732101388275623,0.009278321638703346,0.10419416427612305,0.9999033106435643,0.012003841809928417,-0.008048205636441708,1544,0.009237016551196575,-0.005697000306099653,101880
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.005138759966939688,0.008686510846018791,0.10237723588943481,0.9998356280940595,0.011909553781151772,-0.008561927825212479,1544,0.008637665770947933,-0.005086882039904594,101880
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.014682777225971222,0.016443710774183273,0.14740470051765442,0.9990331064356436,0.02137487754225731,-0.019332092255353928,1544,0.016368979588150978,-0.014612316153943539,101880
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.014076286926865578,0.015726730227470398,0.13472121953964233,0.998714031559406,0.0189532320946455,-0.016917433589696884,1544,0.015677832067012787,-0.014033227227628231,101880
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.014394835568964481,0.016103772446513176,0.1637747585773468,0.9991104579207921,0.019444238394498825,-0.01685272715985775,1544,0.016053147614002228,-0.01435758639127016,101880
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.005248038098216057,0.008571935817599297,0.10540251433849335,0.9998356280940595,0.010859373025596142,-0.007465709000825882,1544,0.008537269197404385,-0.005214428994804621,101880
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.0055394223891198635,0.00877382978796959,0.10540251433849335,0.9997872834158416,0.011309620924293995,-0.008110101334750652,1544,0.008735398761928082,-0.005500463303178549,101880
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.004876826889812946,0.008135066367685795,0.09754106402397156,0.9998356280940595,0.011319254525005817,-0.008343754336237907,1544,0.008086808025836945,-0.0048242853954434395,101880
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.01398333441466093,0.015530322678387165,0.1251910924911499,0.9991878094059405,0.018591836094856262,-0.017031455412507057,1544,0.015483925119042397,-0.013937138020992279,101880
