method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9400697104774157,0.19452147493347305,0.943069306930693,0.9424029604110239,0.8648648648648649
S,0.9641831326304924,0.16553789589479734,0.8707920792079209,0.7965117704434383,0.8425925925925926
C,0.9659184553356125,0.16510740571351235,0.8886138613861386,0.873616051437591,0.8448275862068965
A1_J,0.9633124542482245,0.2533859606526949,0.9822772277227723,0.9807077982476511,0.9523809523809523
TRI_J,0.96267892683047,0.24275589722409213,0.9663366336633663,0.9598252186902753,0.9142857142857144
BAL_J,0.9678236059958903,0.26099671631933985,0.9792079207920792,0.9776913314236342,0.937799043062201
DUP_J,0.9561390620317041,0.23464737532379207,0.975940594059406,0.9755906339867167,0.9245283018867924
DUP_BAL_J,0.9633124542482245,0.2533859606526949,0.9822772277227723,0.9807077982476511,0.9523809523809523
DUP_EXPECTED_J,0.9561390620317041,0.23464737532379207,0.975940594059406,0.9755906339867167,0.9245283018867924
A1_L,0.9655913657480574,0.24633504488764885,0.9836633663366336,0.9830777072027663,0.9428571428571428
DUP_L,0.9569572986842131,0.22789114247003942,0.9732673267326732,0.9734227260045695,0.9072164948453608
TRI_L,0.9689001840660801,0.23773852844192628,0.9555445544554455,0.9479483577400175,0.8952380952380952
BAL_L,0.9737703026362755,0.25453284028839074,0.9711881188118812,0.967448519886188,0.9353233830845772
