method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9154115336556441,0.07761445683987661,0.6282051282051282,0.7413852794456939,0.8225806451612903
S,0.9559503024054721,0.08020601920696585,0.7232277526395173,0.820641643420264,0.8275862068965518
C,0.936510934400347,0.03914097323451675,0.6372549019607843,0.762534268460313,0.8095238095238095
A1_J,0.9283710875407533,0.06728855099252641,0.6553544494720965,0.7822805876556088,0.8031496062992126
TRI_J,0.9404618003474937,0.07789972595598002,0.6802413273001509,0.7973703009772948,0.8264462809917354
BAL_J,0.9420908194583902,0.07096933872049963,0.7088989441930618,0.816967152014161,0.8196721311475409
DUP_J,0.9229103152549178,0.07275128223115165,0.6402714932126697,0.7663169215362374,0.8032786885245901
DUP_BAL_J,0.9283710875407533,0.06728855099252641,0.6553544494720965,0.7822805876556088,0.8031496062992126
DUP_EXPECTED_J,0.9229103152549178,0.07275128223115165,0.6402714932126697,0.7663169215362374,0.8032786885245901
A1_L,0.9383982339127377,0.07602311762371222,0.6870286576168929,0.7914825173576633,0.8160000000000001
DUP_L,0.9301069375159479,0.07838865580578182,0.6598793363499246,0.7682587903752924,0.8160000000000001
TRI_L,0.9502384354540803,0.0842975312397456,0.6953242835595776,0.8069818936381247,0.8160000000000001
BAL_L,0.9530462393699772,0.07876938043359809,0.7156862745098039,0.8178154352218445,0.8225806451612903
