method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
A1,image,0,02/test/ko/0000.png,4096,3422,3447,25,50,3397,624,0,0,0.83544921875,0.841552734375,0.006103515625,0.01220703125
A1,image,1,02/test/ko/0001.png,4096,3664,3629,59,24,3605,408,0,0,0.89453125,0.885986328125,0.014404296875,0.005859375
A1,image,2,02/test/ko/0002.png,4096,3626,3623,47,44,3579,426,0,0,0.88525390625,0.884521484375,0.011474609375,0.0107421875
A1,image,3,02/test/ko/0003.png,4032,3401,3332,94,25,3307,606,0,0,0.8435019841269841,0.8263888888888888,0.023313492063492064,0.006200396825396825
A1,image,4,02/test/ko/0004.png,4096,3675,3670,34,29,3641,392,0,0,0.897216796875,0.89599609375,0.00830078125,0.007080078125
A1,image,5,02/test/ko/0005.png,4096,3194,3214,31,51,3163,851,0,0,0.77978515625,0.78466796875,0.007568359375,0.012451171875
A1,image,6,02/test/ko/0006.png,4096,3449,3480,19,50,3430,597,0,0,0.842041015625,0.849609375,0.004638671875,0.01220703125
A1,image,7,02/test/ko/0007.png,4096,3605,3562,55,12,3550,479,0,0,0.880126953125,0.86962890625,0.013427734375,0.0029296875
A1,image,8,02/test/ko/0008.png,4096,3575,3577,34,36,3541,485,0,0,0.872802734375,0.873291015625,0.00830078125,0.0087890625
A1,image,9,02/test/ko/0009.png,4096,3756,3743,32,19,3724,321,0,0,0.9169921875,0.913818359375,0.0078125,0.004638671875
A1,image,10,02/test/ko/0010.png,4096,3139,3086,91,38,3048,919,0,0,0.766357421875,0.75341796875,0.022216796875,0.00927734375
A1,image,11,02/test/ko/0011.png,1856,1688,1664,46,22,1642,146,0,0,0.9094827586206896,0.896551724137931,0.02478448275862069,0.011853448275862068
A1,image,12,02/test/ko/0012.png,4096,3464,3467,30,33,3434,599,0,0,0.845703125,0.846435546875,0.00732421875,0.008056640625
