method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9978346579734891,0.7697437521986287,0.9970889063729347,0.9568599388357106,0.9354838709677419
S,0.9978820862735402,0.7223238078505084,0.9973249409913454,0.9584555541907389,0.9523809523809523
C,0.9866405239868767,0.4230718655287605,0.9558615263571991,0.6031475131708961,0.638888888888889
A1_J,0.9982240573784328,0.7867227785656776,0.9964594807238395,0.9440247814229356,0.911764705882353
DUP_J,0.9981465561287888,0.782878441494019,0.9971675845790716,0.953535137608928,0.9374999999999999
TRI_J,0.9983873266425809,0.7820204661642861,0.9966955153422502,0.9495668836406741,0.9374999999999999
BAL_J,0.9983180927428272,0.7792992556755028,0.9965381589299763,0.9478759543241363,0.923076923076923
DUP_BAL_J,0.9982240573784328,0.7867227785656776,0.9964594807238395,0.9440247814229356,0.911764705882353
DUP_EXPECTED_J,0.9981465561287888,0.782878441494019,0.9971675845790716,0.953535137608928,0.9374999999999999
A1_L,0.9985119244071998,0.7967535948567286,0.9970889063729347,0.951478990495549,0.9374999999999999
DUP_L,0.9983750626609975,0.7904594560568835,0.9975609756097561,0.9598888392604965,0.9523809523809523
TRI_L,0.9985736503258607,0.7866196181962918,0.9975609756097561,0.9614941802299034,0.9523809523809523
BAL_L,0.998537481730458,0.7847115162566441,0.9974036191974823,0.9587899136419356,0.9374999999999999
