method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9840894424448826,0.7973589948830169,0.9888888888888888,0.9969523484423637,0.9841269841269841
S,0.9883447121410582,0.8301919463590517,0.996031746031746,0.9987705302605454,0.9841269841269841
C,0.9557247600748636,0.6758371762663411,0.9777777777777776,0.9941174779884456,0.976
A1_J,0.9852450767497826,0.8038982627516079,0.9928571428571429,0.9977505904365018,0.9841269841269841
TRI_J,0.9875010182537914,0.8219002836967946,0.9936507936507937,0.9979767324536886,0.9841269841269841
BAL_J,0.9873896036104486,0.8199087808810372,0.9944444444444444,0.9981765446147077,0.9921259842519685
DUP_J,0.9850421720498802,0.80323206021746,0.9904761904761905,0.9971787585117662,0.9841269841269841
DUP_BAL_J,0.9852450767497826,0.8038982627516079,0.9928571428571429,0.9977505904365018,0.9841269841269841
DUP_EXPECTED_J,0.9850421720498802,0.80323206021746,0.9904761904761905,0.9971787585117662,0.9841269841269841
A1_L,0.9853857621852637,0.8009393550984573,0.996031746031746,0.9987192514695127,0.9921259842519685
DUP_L,0.9850442942890932,0.8004735256566045,0.9944444444444445,0.9983248974619714,0.9841269841269841
TRI_L,0.9877273467740814,0.8210669457702249,0.9984126984126984,0.9995115995115993,0.9919999999999999
BAL_L,0.9876893623397426,0.8185578294525836,0.9976190476190476,0.9992440151090303,0.9921259842519685
