method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9676528395567634,0.3680327169010939,0.9142857142857143,0.8101566290852005,0.8148148148148148
S,0.9716513580057553,0.3762818792064645,0.9238095238095239,0.820334448341967,0.8275862068965518
C,0.961559460254523,0.14427576994302715,0.6428571428571428,0.5054945122448439,0.5806451612903226
A1_J,0.9690078310825815,0.3482705253776989,0.8833333333333333,0.7444880516309087,0.7586206896551724
TRI_J,0.9681199878896654,0.37166648336676594,0.9380952380952381,0.8185416609288791,0.8484848484848484
BAL_J,0.9692828222878994,0.3593141422816608,0.9285714285714286,0.812928737928738,0.8235294117647058
DUP_J,0.9677946800376359,0.3573751869776848,0.9190476190476191,0.8160662749948464,0.7999999999999999
DUP_BAL_J,0.9690078310825815,0.3482705253776989,0.8833333333333333,0.7444880516309087,0.7586206896551724
DUP_EXPECTED_J,0.9677946800376359,0.3573751869776848,0.9190476190476191,0.8160662749948464,0.7999999999999999
A1_L,0.9760656398064482,0.40837510752900563,0.9500000000000001,0.8577822814194994,0.8666666666666666
DUP_L,0.973270261535914,0.39347794264794955,0.9404761904761906,0.845193992515421,0.8666666666666666
TRI_L,0.9767990609721386,0.43394598682993535,0.9714285714285714,0.8939360242931671,0.9655172413793104
BAL_L,0.9786299525888414,0.44320563919245626,0.9714285714285714,0.8939360242931671,0.9655172413793104
