dataset,seed,shot,group,contrast,n_categories,macro_point_delta,note
ksdd2,1,4,small,TRI_L - TRI_J,1,0.0538807125059281,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,small,BAL_L - BAL_J,1,0.04611174007644242,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,small,DUP_L - DUP_J,1,0.013010403767827305,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,small,DUP_J - A1_J,1,-0.05692400666659769,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,small,TRI_J - DUP_J,1,0.06672760697280486,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,small,TRI_L - DUP_L,1,0.10759791571090566,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,small,BAL_J - A1_J,1,0.037588486386784636,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,small,BAL_L - A1_L,1,0.05751466998395649,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,A1_L - A1_J,1,0.009177449321240205,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,TRI_L - TRI_J,1,0.011199262855466463,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,BAL_L - BAL_J,1,0.013782258478203357,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,DUP_L - DUP_J,1,0.004637741386806282,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,DUP_J - A1_J,1,-0.004678348868892401,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,TRI_J - DUP_J,1,0.004958211338009555,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,TRI_L - DUP_L,1,0.011519732806669736,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,BAL_J - A1_J,1,0.0014514342915562528,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,4,large,BAL_L - A1_L,1,0.006056243448519405,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,A1_L - A1_J,1,0.02450209904127426,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,TRI_L - TRI_J,1,0.037113165065673026,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,BAL_L - BAL_J,1,0.03937655003617779,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,DUP_L - DUP_J,1,0.009110952888117363,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,DUP_J - A1_J,1,-0.05210063459366912,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,TRI_J - DUP_J,1,0.07702106567270603,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,TRI_L - DUP_L,1,0.10502327785026169,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,BAL_J - A1_J,1,0.042004279152150825,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,small,BAL_L - A1_L,1,0.05687873014705436,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,A1_L - A1_J,1,0.008762184801875739,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,TRI_L - TRI_J,1,0.008985159650947483,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,BAL_L - BAL_J,1,0.0126497166120636,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,DUP_L - DUP_J,1,0.003049697197872514,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,DUP_J - A1_J,1,-0.004673190908953684,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,TRI_J - DUP_J,1,0.006077073872509553,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,TRI_L - DUP_L,1,0.012012536325584522,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,BAL_J - A1_J,1,0.002903778390611955,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,1,8,large,BAL_L - A1_L,1,0.006791310200799816,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,A1_L - A1_J,1,-0.00763269295571406,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,TRI_L - TRI_J,1,0.0028633270645770648,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,BAL_L - BAL_J,1,0.007029021744330954,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,DUP_L - DUP_J,1,-0.007715538565699009,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,DUP_J - A1_J,1,-0.07215738676676799,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,TRI_J - DUP_J,1,0.026324644712117956,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,TRI_L - DUP_L,1,0.03690351034239403,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,BAL_J - A1_J,1,0.04580297732560695,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,small,BAL_L - A1_L,1,0.06046469202565197,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,A1_L - A1_J,1,0.004579717395459926,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,TRI_L - TRI_J,1,0.0015248783496286666,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,BAL_L - BAL_J,1,0.00395087724944454,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,DUP_L - DUP_J,1,0.0013822335578103084,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,DUP_J - A1_J,1,-0.033760845955904895,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,TRI_J - DUP_J,1,0.06948540971016359,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,TRI_L - DUP_L,1,0.06962805450198195,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,BAL_J - A1_J,1,0.04849433562753047,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,1,large,BAL_L - A1_L,1,0.047865495481515086,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,A1_L - A1_J,1,0.0104481175687621,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,TRI_L - TRI_J,1,0.026708416440002797,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,BAL_L - BAL_J,1,0.07285501995932933,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,DUP_L - DUP_J,1,0.0023810173994048695,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,DUP_J - A1_J,1,-0.07890953049211592,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,TRI_J - DUP_J,1,0.00565519905057163,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,TRI_L - DUP_L,1,0.029982598091169557,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,BAL_J - A1_J,1,0.007696384301764642,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,small,BAL_L - A1_L,1,0.07010328669233187,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,A1_L - A1_J,1,0.0011232300052075317,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,TRI_L - TRI_J,1,0.005144764086862819,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,BAL_L - BAL_J,1,0.004038718497738292,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,DUP_L - DUP_J,1,-0.000637839174196686,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,DUP_J - A1_J,1,-0.022472298122801826,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,TRI_J - DUP_J,1,0.021052237893617876,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,TRI_L - DUP_L,1,0.02683484115467738,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,BAL_J - A1_J,1,0.013247124486902573,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,2,large,BAL_L - A1_L,1,0.016162612979433333,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,A1_L - A1_J,1,0.014291442241631536,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,TRI_L - TRI_J,1,0.02900890710777404,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,BAL_L - BAL_J,1,0.014109194188796359,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,DUP_L - DUP_J,1,0.00897653120047795,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,DUP_J - A1_J,1,-0.08638772688021049,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,TRI_J - DUP_J,1,0.024223731611949323,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,TRI_L - DUP_L,1,0.04425610751924541,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,BAL_J - A1_J,1,0.04520178522690255,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,small,BAL_L - A1_L,1,0.04501953717406737,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,A1_L - A1_J,1,0.0033645785697434816,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,TRI_L - TRI_J,1,0.003752529740189914,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,BAL_L - BAL_J,1,0.0061059362335541545,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,DUP_L - DUP_J,1,0.0008305673891608745,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,DUP_J - A1_J,1,-0.01307016244878545,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,TRI_J - DUP_J,1,0.008270630245792998,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,TRI_L - DUP_L,1,0.011192592596822037,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,BAL_J - A1_J,1,0.004802279301540313,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,4,large,BAL_L - A1_L,1,0.007543636965350986,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,A1_L - A1_J,1,0.02273389911893975,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,TRI_L - TRI_J,1,0.04221778166671797,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,BAL_L - BAL_J,1,0.04812887143645661,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,DUP_L - DUP_J,1,0.005153698483038455,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,DUP_J - A1_J,1,-0.0751031758083624,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,TRI_J - DUP_J,1,-0.03313539975284255,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,TRI_L - DUP_L,1,0.003928683430836966,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,BAL_J - A1_J,1,-0.0033567566075277666,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,small,BAL_L - A1_L,1,0.022038215709989095,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,A1_L - A1_J,1,0.007314405403778257,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,TRI_L - TRI_J,1,0.008949778879818626,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,BAL_L - BAL_J,1,0.012019535958251115,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,DUP_L - DUP_J,1,0.0024041862922961066,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,DUP_J - A1_J,1,-0.010803246955373602,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,TRI_J - DUP_J,1,0.001174997845175052,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,TRI_L - DUP_L,1,0.007720590432697572,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,BAL_J - A1_J,1,-0.00032193219357956604,"subgroup pooled AP; exploratory point estimate, no interval"
ksdd2,2,8,large,BAL_L - A1_L,1,0.004383198360893292,"subgroup pooled AP; exploratory point estimate, no interval"
