dataset,evaluation_revision,metric,kind,contrast,seed,shot,point_delta,mean_delta,ci95_low,ci95_high
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,0,1,0.002725827862433805,0.0027088161649167315,0.0017821954231023423,0.003697421528991779
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,0,2,0.0022689282018050205,0.002276113003871838,0.0015256478573384552,0.00307882831735447
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,0,4,0.003323875859669645,0.0033400042572852085,0.0024288809268997597,0.004308151881422836
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,0,8,0.0034379791410095173,0.0034386311352591122,0.002547944122988144,0.004422647134826079
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,1,1,0.002590550810908865,0.0025922376535946067,0.0017018983918154402,0.0036098598079203595
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,1,2,0.00372263535287376,0.0037326492792234094,0.0026930096860041997,0.004883380439254145
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,1,4,0.0034136838680285386,0.0033960402746891294,0.0023009216996252467,0.00460412166036189
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,1,8,0.0032136192317924195,0.0031815820848740983,0.0021333489908135716,0.004386746209047448
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,2,1,0.0032465444252672837,0.0032562205368619826,0.0021272166924145323,0.00446288047410843
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,2,2,0.0033493492055785,0.0033468662612612023,0.0022226847103948705,0.004502650223974491
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,2,4,0.0034391667883088006,0.0034505274056068984,0.002551331165320428,0.004371913196682245
mpdd,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,2,8,0.003004966733607728,0.0030174879541964273,0.002332903030801198,0.003803592568410471
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,0,1,0.0034715808968696082,0.0034554792824083415,0.002496900154884951,0.004470657920645799
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,0,2,0.003539401221945404,0.003542497122587402,0.0027071410618667467,0.004472134491066274
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,0,4,0.0043801906993555795,0.00438224160935258,0.0034349735727551844,0.005338958125069118
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,0,8,0.004021311203580957,0.004011072395882661,0.0030753367840470613,0.0048923292467313055
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,1,1,0.003771447815757334,0.0037836158167293124,0.0028240665600581362,0.004948764693161967
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,1,2,0.004421693707723273,0.004428093511005283,0.003357578090963198,0.005697356702346931
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,1,4,0.004658933494388617,0.004622839365931708,0.0034940034691346737,0.005956266736455343
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,1,8,0.004293781739658442,0.004246546502180542,0.0030997493737288133,0.005633087267282529
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,2,1,0.004360061676644933,0.004366514460352399,0.0033028340665602176,0.0055491253770523965
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,2,2,0.004710863972062995,0.004718613915742883,0.0037442407031717667,0.005844356973142375
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,2,4,0.00441998902825913,0.004428460669611681,0.003584991703281734,0.005326646069243862
mpdd,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,2,8,0.0039030733691302055,0.003912212305948829,0.0031688712681030794,0.004790619770944626
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,0,1,0.00370887264172437,0.0036931168318936622,0.002670570115190529,0.004797546278400907
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,0,2,0.0035732146787258445,0.003571477102348541,0.002687258578414764,0.004535124522967593
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,0,4,0.004624060790157092,0.004624192606027484,0.0036015799059330974,0.005696598474406039
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,0,8,0.004373895798549188,0.004363186608074384,0.0033319347061057355,0.0053789508150197925
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,1,1,0.003855661003285493,0.0038649764687790525,0.0028242401221182404,0.005102666705605053
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,1,2,0.00480086831761406,0.004804108018435906,0.0035920404016954064,0.006275012521565087
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,1,4,0.00509474897738682,0.005053833879812213,0.0037869041416121905,0.006535968017412263
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,1,8,0.004689740349463789,0.004639394862725884,0.0033223128352694335,0.006181832393463129
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,2,1,0.004298139919838628,0.0043061591729353366,0.0031182887619992466,0.005641741616394097
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,2,2,0.0047589103673781885,0.004759845332438649,0.0037140052908880006,0.005986298097245349
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,2,4,0.004514553723585668,0.004522097050290443,0.0037013197875655187,0.005417979429051003
mpdd,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,2,8,0.004106483516266968,0.004114714977992978,0.003348451782831627,0.00503230558279899
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,0,1,0.001901185652905646,0.001888502409459786,0.0011708190649405482,0.0026643706934729697
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,0,2,0.0014478854261095186,0.001457667388594432,0.0008502961761201078,0.0021205318971187267
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,0,4,0.0023001570510946534,0.0023106042783170144,0.001590208589206929,0.0030651089545676437
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,0,8,0.002314833503403002,0.0023174518476814167,0.0016168812376625263,0.003103341639894827
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,1,1,0.0017872485873905442,0.0017856044186908564,0.0011131985491694197,0.0025602500662911614
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,1,2,0.002691268064843322,0.002698820959292463,0.0018780476441388916,0.0036108321921336922
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,1,4,0.002339406932470478,0.0023272704075870784,0.0014498667936398257,0.0032790455980663824
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,1,8,0.002249389531856605,0.0022267311569445234,0.0013980144038268805,0.0032147642648901378
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,2,1,0.0024371533395129985,0.002445607531056183,0.0016011093337908872,0.0033702929499830024
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,2,2,0.002503261695391168,0.002499695601625347,0.0015993998028238864,0.0034503862649173265
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,2,4,0.0024634597394933566,0.0024764146827740948,0.001715556550022279,0.003269430525807426
mpdd,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,2,8,0.0020356677673417645,0.002046892423601937,0.0014856688442993927,0.002705744936670956
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,1,0.0015703952439639624,0.0015669768729485555,0.0011142902572573998,0.002078020716936832
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,2,0.0020915157958358854,0.0020848297339929696,0.0015836831699062193,0.002658145263606337
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,4,0.002080033648260926,0.002071637331035565,0.0016040074486151552,0.0025323346071580988
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,8,0.0017064777001779552,0.0016936205482012444,0.001243441866635908,0.002152608188947852
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,1,0.0019841992283667897,0.001998011398038456,0.001521510687793981,0.002507174889054464
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,2,0.0017304256428799514,0.0017292725517128202,0.0011572540359515715,0.0024028737502411884
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,4,0.0023195265619181393,0.0022955689583446298,0.0017634540349355827,0.0029331950733288755
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,8,0.0020443922078018373,0.0020198153452360194,0.001459356811064197,0.00264852794581272
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,1,0.0019229083371319344,0.001920906929296216,0.001369206136690937,0.0024797139882496073
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,2,0.0022076022766718273,0.002218918314117537,0.0016458301512329659,0.0028647763602568403
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,4,0.0019565292887657737,0.0019520459868375868,0.0013237211807454962,0.002593922813269578
mpdd,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,8,0.001867405601788441,0.0018653198823468916,0.0013367114821376202,0.0024188037739710094
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,1,0.000983044779290565,0.0009843006669769307,0.0005766396666779333,0.0014132870398305519
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,2,0.001304286476920824,0.001295364098476703,0.0008351515081391675,0.0017731549686572587
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,4,0.0013001849304874469,0.0012841883487422759,0.0008888330699545949,0.0017320079738756128
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,8,0.0009359166575396705,0.0009245554728152727,0.0005141796970451557,0.0014077585212075915
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,1,0.0012651101923766284,0.0012727388151844456,0.0008010648135981068,0.001790408273466129
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,2,0.0010782329647403,0.0010714587392124972,0.000519154070677666,0.0017218472197530724
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,4,0.0016810651093582818,0.0016577936051230839,0.0011381280214189577,0.0022538099411389873
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,8,0.0014761211176713696,0.0014578127778517862,0.0009694190672394187,0.0020010731828933644
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,1,0.0010515954945713446,0.001049938636073354,0.0006056653139125512,0.0015175572693429617
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,2,0.0014095611617996884,0.001412979071177447,0.0008427799890228099,0.0020604537881389355
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,4,0.0010753869352768675,0.001071569644683544,0.0005106376227483583,0.0016845575456769402
mpdd,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,8,0.0011015167826592398,0.0010972270237965503,0.0006321565419723979,0.0015673293209305299
btad,study,pixel_ap,representation_effect,E_TRI_J: TRI_J - DUP_J,0,1,0.023474658393889403,0.023491243475892303,0.011774967991621846,0.03430968098617506
btad,study,pixel_ap,representation_effect,E_TRI_J: TRI_J - DUP_J,0,2,0.010113324362972187,0.010458656840394006,0.001309078498492436,0.01959319256912212
btad,study,pixel_ap,representation_effect,E_TRI_J: TRI_J - DUP_J,0,4,0.01047206602879025,0.010679249048027795,0.0017311974696509306,0.019490498026968752
btad,study,pixel_ap,representation_effect,E_TRI_J: TRI_J - DUP_J,0,8,0.00826943967003091,0.0085296687315522,0.0002411830811830551,0.017015149551318418
btad,study,pixel_ap,representation_effect,E_TRI_J: TRI_J - DUP_J,1,1,0.015273688569154231,0.015408211450042024,0.004743567700856219,0.025554195408693466
btad,study,pixel_ap,representation_effect,E_TRI_J: TRI_J - DUP_J,1,2,0.015030193230998079,0.015247299588367793,0.004551461507740065,0.02456828228278984
btad,study,pixel_ap,representation_effect,E_TRI_J: TRI_J - DUP_J,1,4,0.02121729322086019,0.0213563368028638,0.011412148911331946,0.03101399361677121
btad,study,pixel_ap,representation_effect,E_TRI_J: TRI_J - DUP_J,1,8,0.018919438072829697,0.01915359489987162,0.009955091264029199,0.028397999691623706
btad,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,0,1,0.02457232543574972,0.02476844137489912,0.012885147188964167,0.035242706493485564
btad,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,0,2,0.009152389993790755,0.00978800454781571,0.00047076112889710424,0.019344351488525684
btad,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,0,4,0.007408857267598767,0.007907312660059921,-0.0011814853685115146,0.01707895949991107
btad,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,0,8,0.005761256923742408,0.00626495888194047,-0.002551441189637435,0.015053065928078162
btad,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,1,1,0.0178963546424018,0.018327741372615357,0.0072201011131550145,0.02915404278266863
btad,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,1,2,0.017193795128226164,0.01769748422538264,0.007522562383054521,0.02710080969689256
btad,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,1,4,0.020613924928917005,0.02113016912975884,0.011511031845028191,0.030608548160425516
btad,study,pixel_ap,representation_effect,E_TRI_L: TRI_L - DUP_L,1,8,0.01634750439883359,0.016865464843926942,0.0076359047662812015,0.025891346588781505
btad,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,0,1,0.016970510170744135,0.017108080996907783,0.006971955719974762,0.027133288110902095
btad,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,0,2,0.005774853072771258,0.006180912380009509,-0.0019706179264254997,0.014856621794367758
btad,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,0,4,0.0054490867237215745,0.005821002448191027,-0.0019497759360167868,0.013782554126501445
btad,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,0,8,0.0037485845049388677,0.004250998564256413,-0.0031562655059692523,0.011460795857047937
btad,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,1,1,0.009393903939335702,0.009507400849264687,-0.00018460953306690674,0.018400413996985446
btad,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,1,2,0.008443190131757095,0.008732261476373558,-0.0006875916323724834,0.01680659531343277
btad,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,1,4,0.014543007356093818,0.014611514143070244,0.005317337573110223,0.02292504568348641
btad,study,pixel_ap,representation_effect,E_BAL_J: BAL_J - A1_J,1,8,0.012598370111092216,0.012934959951725297,0.004815504248654107,0.020874730850658444
btad,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,0,1,0.016836732838736657,0.017125368451843214,0.006482788165630943,0.026734665524369348
btad,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,0,2,0.003941843746781526,0.00465281290498495,-0.003786633017181157,0.01285847712434777
btad,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,0,4,0.002247571743940524,0.0029228831477794313,-0.004914314113048215,0.011042332312301074
btad,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,0,8,0.0008458114493498092,0.001515852926079688,-0.0061684310035229565,0.009151243661944905
btad,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,1,1,0.011070386329363302,0.011504556949511965,0.0012906062745059762,0.020492558679456527
btad,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,1,2,0.009730532438835704,0.01033364397189183,0.0011021398817849636,0.01868804647083558
btad,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,1,4,0.012998374291449455,0.013537563236661724,0.004625401382306124,0.022126273542980083
btad,study,pixel_ap,representation_effect,E_BAL_L: BAL_L - A1_L,1,8,0.009899640011463595,0.01056903183706822,0.0024368219260924224,0.01873103549148959
btad,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,0,1,0.009177937732827157,0.009277047012778877,0.00647502866458412,0.012565061638160787
btad,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,0,2,0.010699037578276172,0.010933821144554294,0.008343215817055624,0.014578136023075828
btad,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,0,4,0.011246297257146987,0.011577569435080775,0.008847974881186304,0.015338215240988618
btad,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,0,8,0.008821682849176837,0.00904392620752824,0.006925230998082441,0.011831993149726218
btad,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,1,1,0.008180788796294802,0.00822545908083832,0.006099805656775953,0.010668556074284097
btad,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,1,2,0.00771003021370209,0.007760548859142053,0.005869401475883751,0.009963906757461016
btad,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,1,4,0.0065572966248135245,0.0065989244867745035,0.004437049106499741,0.009192119408256344
btad,study,pixel_ap,matching_effect,M_A1: A1_L - A1_J,1,8,0.003987209155916438,0.0040821500983755105,0.0020489083820160623,0.006625848266314005
btad,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,0,1,0.007874394094374293,0.008084552193790522,0.004102170747891676,0.012293165977454492
btad,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,0,2,0.005942639679559214,0.006334885671258237,0.0032832347844210796,0.009957728328370143
btad,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,0,4,0.004162019693441321,0.004567256682743917,0.001878150014234456,0.007537513528845082
btad,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,0,8,0.0039579374848799365,0.00434164359391808,0.002063494712346711,0.007031453717555673
btad,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,1,1,0.008616562086054103,0.008902654619978136,0.006330179773096176,0.011976206402551391
btad,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,1,2,0.00792807584853994,0.008218635737128409,0.005762185861584485,0.011294901332227143
btad,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,1,4,0.003828833705634138,0.004214651277298152,0.0017441419773415983,0.006941529921660985
btad,study,pixel_ap,matching_effect,M_TRI: TRI_L - TRI_J,1,8,0.0005176577732145526,0.0008530736827402626,-0.0014544487184523502,0.0032473948115657957
btad,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,0,1,0.009044160400819679,0.009294334467714308,0.004692131284592757,0.014155158391342182
btad,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,0,2,0.00886602825228644,0.009405721669529734,0.005986909820303299,0.013770361396778114
btad,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,0,4,0.008044782277365936,0.008679450134669179,0.004931932285693466,0.013512835417588678
btad,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,0,8,0.005918909793587779,0.006308780569351516,0.0038270444216920883,0.009397623194099536
btad,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,1,1,0.009857271186322403,0.010222615181085595,0.007213020513171695,0.014132685533240083
btad,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,1,2,0.0089973725207807,0.009361931354660322,0.0066781944196209145,0.013021803808169844
btad,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,1,4,0.005012663560169162,0.005524973580365986,0.0024598986947019785,0.009467661447133879
btad,study,pixel_ap,matching_effect,M_BAL: BAL_L - BAL_J,1,8,0.0012884790562878168,0.001716221983718433,-0.0009633020279782356,0.004647360218208867
btad,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,0,1,0.0067767270525139756,0.006807354294783703,0.004828090509439509,0.009063152373882607
btad,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,0,2,0.006903574048740646,0.007005537963836532,0.005541569849106381,0.008770138792824091
btad,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,0,4,0.007225228454632804,0.007339193070711794,0.005700841388561748,0.009303985906904868
btad,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,0,8,0.006466120231168437,0.006606353443529809,0.004927257612988481,0.008726092371746319
btad,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,1,1,0.005993896012806532,0.005983124697404806,0.004446247852645321,0.0075691779202935695
btad,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,1,2,0.005764473951311855,0.005768451100113564,0.004373266698130268,0.007073080866624187
btad,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,1,4,0.004432201997577323,0.004440818950403112,0.002864698284909914,0.005975004675179608
btad,study,pixel_ap,matching_effect,M_DUP: DUP_L - DUP_J,1,8,0.00308959144721066,0.003141203738684938,0.0017554559127712615,0.0047062694408298595
btad,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,1,0.0010976670418603174,0.0012771978990068187,-0.0014217513204366206,0.004425096807212825
btad,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,2,-0.000960934369181432,-0.0006706522925782964,-0.0030140429503763113,0.002326311879281828
btad,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,4,-0.0030632087611914827,-0.0027719363879678757,-0.005013007350669752,-0.00037242871334730707
btad,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,8,-0.002508182746288501,-0.0022647098496117292,-0.004373330715599505,-0.0001544685078796663
btad,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,1,0.0026226660732475704,0.0029195299225733304,0.00106476696924743,0.005359950755409509
btad,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,2,0.0021636018972280846,0.0024501846370148447,0.00029847121374502463,0.005149242195666451
btad,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,4,-0.0006033682919431849,-0.00022616767310496032,-0.002360322561859041,0.0022916216740729465
btad,study,pixel_ap,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,8,-0.0025719336739961074,-0.0022881300559446753,-0.004227171126025503,-0.00013908159024553031
btad,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,1,-0.00013377733200747866,1.7287454935432156e-05,-0.002674849616487346,0.0029498181134076326
btad,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,2,-0.0018330093259897318,-0.0015280994750245598,-0.00373338628239967,0.001012261398540326
btad,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,4,-0.0032015149797810505,-0.002898119300411596,-0.004956059537559685,-0.0006271480964667982
btad,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,8,-0.0029027730555890585,-0.002735145638176726,-0.0047351884800841985,-0.0005994052121222838
btad,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,1,0.0016764823900276005,0.001997156100247277,0.00012720902340417062,0.004307485430999808
btad,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,2,0.0012873423070786094,0.0016013824955182691,-0.0004630687357076723,0.004147970942128706
btad,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,4,-0.001544633064644363,-0.0010739509064085183,-0.0033100372280092717,0.0015478580638260905
btad,study,pixel_ap,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,8,-0.002698730099628621,-0.0023659281146570775,-0.004389818340645213,-0.00024380922824262534
btad,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,0,1,0.002113161228386673,0.002153968503905462,0.0012294482401472324,0.0031531811690100804
btad,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,0,2,0.0004506894631165492,0.0004739254350091152,-0.0002916922416603268,0.0011732198661775551
btad,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,0,4,0.0008196819408545775,0.0008464031341098358,0.00011036845883496407,0.0015655786329750703
btad,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,0,8,0.0005955884853605653,0.000616441394064004,-0.00010769388201403994,0.0013094132285923932
btad,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,1,1,0.0019754553210935555,0.0020238034520440847,0.0010513805767917023,0.0030212695779164326
btad,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,1,2,0.0016575169337501583,0.0017007212744736212,0.0007936869452603718,0.0026002666255224736
btad,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,1,4,0.0018181124638917412,0.0018485847569563404,0.0010537012032933919,0.00266244663275581
btad,study,pixel_auroc,representation_effect,E_TRI_J: TRI_J - DUP_J,1,8,0.0012381021980216733,0.001266817635190772,0.0005500527150722523,0.00198073658554134
btad,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,0,1,0.0023926650919022796,0.0024424610527890534,0.0015296784701444798,0.00341115031142995
btad,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,0,2,0.0005170286834976778,0.0005499800671114716,-0.0003308925714970517,0.0013095408964428593
btad,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,0,4,0.0006632429007666918,0.0006998345474539435,-0.0001663143309562187,0.0014750945474470006
btad,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,0,8,0.0005227028281207247,0.0005559216734320953,-0.0002091710179809719,0.0013012116958931118
btad,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,1,1,0.0021632442214462033,0.0022213816882016425,0.00126808646803572,0.0032327128107888653
btad,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,1,2,0.0018858183870522627,0.0019380903030006339,0.0010190113241672406,0.002897115192496427
btad,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,1,4,0.001824562661746687,0.0018689993174407853,0.001062963817755233,0.0027343591197706626
btad,study,pixel_auroc,representation_effect,E_TRI_L: TRI_L - DUP_L,1,8,0.0011930653855045659,0.0012333412688305847,0.00045989083042040634,0.001990605123030242
btad,study,pixel_auroc,representation_effect,E_BAL_J: BAL_J - A1_J,0,1,0.001564337236367619,0.0016029694603473916,0.0007885740098605154,0.0024686014616518786
