dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
ksdd2,0,1,ksdd2,B,1,0.9839872078480743,0.4729951080123664,0.8779947122229,0.5924375411049835
ksdd2,0,1,ksdd2,S,1,0.9766421652000733,0.3340049432957872,0.8140024405125076,0.471680324659031
ksdd2,0,1,ksdd2,C,1,0.9758118406416326,0.4905321280428184,0.8719747813707545,0.7443932019881353
ksdd2,0,1,ksdd2,A1_J,1,0.9889720551440373,0.6057716623175879,0.9066198901769371,0.7651076116561374
ksdd2,0,1,ksdd2,TRI_J,1,0.9894167383675507,0.5631610625575403,0.8980882652023592,0.7226838034249001
ksdd2,0,1,ksdd2,BAL_J,1,0.9904077354878135,0.5986930898043472,0.9045047793369941,0.7743578759162559
ksdd2,0,1,ksdd2,DUP_J,1,0.9872317428472068,0.5709449620580054,0.8974577994712223,0.7086488699852755
ksdd2,0,1,ksdd2,DUP_BAL_J,1,0.9889720551440373,0.6057716623175879,0.9066198901769371,0.7651076116561374
ksdd2,0,1,ksdd2,DUP_EXPECTED_J,1,0.9872317428472068,0.5709449620580054,0.8974577994712223,0.7086488699852755
ksdd2,0,1,ksdd2,A1_L,1,0.988581551267597,0.6076759611371773,0.9018100467764898,0.7518332403704698
ksdd2,0,1,ksdd2,DUP_L,1,0.9870498875781616,0.572311300227181,0.8959324791539558,0.7045032823721369
ksdd2,0,1,ksdd2,TRI_L,1,0.9893544745941859,0.5706444195770778,0.8922310351840552,0.7171585540244453
ksdd2,0,1,ksdd2,BAL_L,1,0.9902871304909667,0.6035005983404018,0.8978340451494814,0.7606200857549936
ksdd2,0,2,ksdd2,B,1,0.9896659696036979,0.5522488190684587,0.9297640837909295,0.7054000918098513
ksdd2,0,2,ksdd2,S,1,0.9917894318237686,0.491130030791951,0.9051759202765914,0.660064832432055
ksdd2,0,2,ksdd2,C,1,0.9814789011738363,0.5507083427709595,0.9138397396786659,0.8147252350870682
ksdd2,0,2,ksdd2,A1_J,1,0.9936870577830722,0.6380399458564543,0.9600569452918446,0.8528624577553455
ksdd2,0,2,ksdd2,TRI_J,1,0.9947130901820532,0.6213321256677532,0.9500203376042302,0.8218192259587686
ksdd2,0,2,ksdd2,BAL_J,1,0.9951248803783319,0.6372715088720965,0.959365466748017,0.8547085915563025
ksdd2,0,2,ksdd2,DUP_J,1,0.992340766744145,0.6204114712822805,0.9474781370754525,0.8133076279655217
ksdd2,0,2,ksdd2,DUP_BAL_J,1,0.9936870577830722,0.6380399458564543,0.9600569452918446,0.8528624577553455
ksdd2,0,2,ksdd2,DUP_EXPECTED_J,1,0.992340766744145,0.6204114712822805,0.9474781370754525,0.8133076279655217
ksdd2,0,2,ksdd2,A1_L,1,0.9933560447841123,0.6422816386283176,0.9517185275574537,0.8402294194047203
ksdd2,0,2,ksdd2,DUP_L,1,0.9919966902640851,0.6225287461128411,0.9450681309741712,0.8067045197169982
ksdd2,0,2,ksdd2,TRI_L,1,0.99503190573984,0.6299997194698254,0.9467561521252795,0.8145170294150312
ksdd2,0,2,ksdd2,BAL_L,1,0.9955463143878704,0.6468145883780653,0.9535489119381737,0.8478983796187357
ksdd2,0,4,ksdd2,B,1,0.9912588155033076,0.5758410304090343,0.9349908480780964,0.7416003665202281
ksdd2,0,4,ksdd2,S,1,0.993762959210897,0.509074595226461,0.9348078096400243,0.6813899216578564
ksdd2,0,4,ksdd2,C,1,0.9824482229078662,0.5537877959590658,0.9104230221679886,0.8071526655837431
ksdd2,0,4,ksdd2,A1_J,1,0.994707862361035,0.6502906071800144,0.9586536505999593,0.8560395626520019
ksdd2,0,4,ksdd2,TRI_J,1,0.9956704684735252,0.6387063346092349,0.9590298962782184,0.8325749314881202
ksdd2,0,4,ksdd2,BAL_J,1,0.9959709408565238,0.6515940036193492,0.9674801708358756,0.8632778221128564
ksdd2,0,4,ksdd2,DUP_J,1,0.9935062139364758,0.6377722817428769,0.9512914378686191,0.8288072461217069
ksdd2,0,4,ksdd2,DUP_BAL_J,1,0.994707862361035,0.6502906071800144,0.9586536505999593,0.8560395626520019
ksdd2,0,4,ksdd2,DUP_EXPECTED_J,1,0.9935062139364758,0.6377722817428769,0.9512914378686191,0.8288072461217069
ksdd2,0,4,ksdd2,A1_L,1,0.9943979679104604,0.6537229944913244,0.9549115314215987,0.8547997167174386
ksdd2,0,4,ksdd2,DUP_L,1,0.9932495619907333,0.6376202959874695,0.9475594874923734,0.8220718784803196
ksdd2,0,4,ksdd2,TRI_L,1,0.9959322313700699,0.6415335324682322,0.9565792149684766,0.826456716801705
ksdd2,0,4,ksdd2,BAL_L,1,0.9963238862650864,0.6568242766746467,0.9615314215985358,0.8567494560753437
ksdd2,0,8,ksdd2,B,1,0.9926780207205477,0.6205952239874036,0.9520947732357128,0.8518618891009145
ksdd2,0,8,ksdd2,S,1,0.9952980627862217,0.5801614590814571,0.9453223510270491,0.8200855793445907
ksdd2,0,8,ksdd2,C,1,0.9831842016696195,0.5564263964458767,0.9198291641244661,0.8407069344939222
ksdd2,0,8,ksdd2,A1_J,1,0.9954651267262481,0.6577095466994958,0.9665446410412853,0.8963829137297014
ksdd2,0,8,ksdd2,TRI_J,1,0.9963777217079136,0.6569895464466906,0.9701037217815741,0.8934199002440948
ksdd2,0,8,ksdd2,BAL_J,1,0.9965996027469378,0.6585665213100047,0.9733374008541794,0.9027875915590502
ksdd2,0,8,ksdd2,DUP_J,1,0.9945692723332614,0.655466531782515,0.9588265202359162,0.885099926238181
ksdd2,0,8,ksdd2,DUP_BAL_J,1,0.9954651267262481,0.6577095466994958,0.9665446410412853,0.8963829137297014
ksdd2,0,8,ksdd2,DUP_EXPECTED_J,1,0.9945692723332614,0.655466531782515,0.9588265202359162,0.885099926238181
ksdd2,0,8,ksdd2,A1_L,1,0.9952484979350096,0.662926364129344,0.9634431563961765,0.8956718390708308
ksdd2,0,8,ksdd2,DUP_L,1,0.9943556921153438,0.6564888590140322,0.9593349603416718,0.8822631803380948
ksdd2,0,8,ksdd2,TRI_L,1,0.9966391492372624,0.6646506858567968,0.9657514744763067,0.8929306306788576
ksdd2,0,8,ksdd2,BAL_L,1,0.9968653141846149,0.6673539029995809,0.9668598739068539,0.899877314464022
ksdd2,1,1,ksdd2,B,1,0.9897482726322897,0.5823567794718771,0.9315436241610738,0.7023020617430374
ksdd2,1,1,ksdd2,S,1,0.9935208508153816,0.5808160835198725,0.9207036811063657,0.6942408672788191
ksdd2,1,1,ksdd2,C,1,0.979383754947103,0.5193315108800882,0.8928818385194224,0.7798348183304484
ksdd2,1,1,ksdd2,A1_J,1,0.9933744898471295,0.6575297282925433,0.9565893837705918,0.8398042704489045
ksdd2,1,1,ksdd2,TRI_J,1,0.9950113507108458,0.6598527102429149,0.9562944885092537,0.814803105590551
ksdd2,1,1,ksdd2,BAL_J,1,0.9954293336846117,0.6677749724536561,0.9592841163310962,0.8438525379316577
ksdd2,1,1,ksdd2,DUP_J,1,0.9922939223509637,0.646192793661474,0.9492983526540573,0.8024438468779624
ksdd2,1,1,ksdd2,DUP_BAL_J,1,0.9933744898471295,0.6575297282925433,0.9565893837705918,0.8398042704489045
ksdd2,1,1,ksdd2,DUP_EXPECTED_J,1,0.9922939223509637,0.646192793661474,0.9492983526540573,0.8024438468779624
ksdd2,1,1,ksdd2,A1_L,1,0.9932696552926992,0.660092659731113,0.9528574333943461,0.8283930731096728
ksdd2,1,1,ksdd2,DUP_L,1,0.9921007909707041,0.645587762219041,0.9465934512914379,0.7919045103895279
ksdd2,1,1,ksdd2,TRI_L,1,0.9953818663624242,0.6626653241416635,0.9525116941224323,0.8060071882618258
ksdd2,1,1,ksdd2,BAL_L,1,0.9958704863160919,0.6729138882723211,0.9567825910107789,0.8363468182246694
ksdd2,1,2,ksdd2,B,1,0.9899996065491498,0.5295534517349246,0.9332214765100671,0.6853055580247526
ksdd2,1,2,ksdd2,S,1,0.9913433419104393,0.501359134544526,0.9157107992678463,0.6528057874537601
ksdd2,1,2,ksdd2,C,1,0.979068148804239,0.5357973583161322,0.9039861704291234,0.7937315504087579
ksdd2,1,2,ksdd2,A1_J,1,0.9932576300135871,0.6373960140844296,0.9534472239170226,0.8135901940542063
